2022-06-08 09:42:05,159 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION null | ret=SUCCESS |  
2022-06-08 09:42:05,160 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION null | ret=SUCCESS |  
2022-06-08 09:42:05,247 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION null | ret=SUCCESS |  
2022-06-08 09:42:07,140 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {datanodeDetails=e52d9e80-4751-479e-babb-cbc271e3d29b{ip: 172.25.0.104, host: 7f02d1f4d0b1, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 936409508432, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-06-08 09:42:07,218 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {datanodeDetails=994b8d39-7e61-4cf1-85a2-8f803c1e2347{ip: 172.25.0.103, host: 6539104022f3, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 933834941900, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-06-08 09:42:07,246 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {datanodeDetails=0bf85a66-75f8-4848-81dd-867542267082{ip: 172.25.0.102, host: 068e49a21685, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 931812433957, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-06-08 09:42:08,451 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e52d9e80-4751-479e-babb-cbc271e3d29b, command=[]} | ret=SUCCESS |  
2022-06-08 09:42:08,595 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=994b8d39-7e61-4cf1-85a2-8f803c1e2347, command=[]} | ret=SUCCESS |  
2022-06-08 09:42:08,865 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=0bf85a66-75f8-4848-81dd-867542267082, command=[]} | ret=SUCCESS |  
2022-06-08 09:42:10,447 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=0bf85a66-75f8-4848-81dd-867542267082, command=[]} | ret=SUCCESS |  
2022-06-08 09:42:15,710 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=994b8d39-7e61-4cf1-85a2-8f803c1e2347, command=[]} | ret=SUCCESS |  
2022-06-08 09:42:17,418 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=0bf85a66-75f8-4848-81dd-867542267082, command=[]} | ret=SUCCESS |  
2022-06-08 09:42:19,302 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e52d9e80-4751-479e-babb-cbc271e3d29b, command=[]} | ret=SUCCESS |  
2022-06-08 09:42:20,817 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=0bf85a66-75f8-4848-81dd-867542267082, command=[]} | ret=SUCCESS |  
2022-06-08 09:42:20,984 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=0bf85a66-75f8-4848-81dd-867542267082, command=[]} | ret=SUCCESS |  
2022-06-08 09:42:21,670 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e52d9e80-4751-479e-babb-cbc271e3d29b, command=[]} | ret=SUCCESS |  
2022-06-08 09:42:22,157 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=994b8d39-7e61-4cf1-85a2-8f803c1e2347, command=[]} | ret=SUCCESS |  
2022-06-08 09:42:26,045 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=0bf85a66-75f8-4848-81dd-867542267082, command=[]} | ret=SUCCESS |  
2022-06-08 09:42:39,515 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e52d9e80-4751-479e-babb-cbc271e3d29b, command=[]} | ret=SUCCESS |  
2022-06-08 09:42:39,682 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=994b8d39-7e61-4cf1-85a2-8f803c1e2347, command=[]} | ret=SUCCESS |  
2022-06-08 09:42:44,613 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e52d9e80-4751-479e-babb-cbc271e3d29b, command=[]} | ret=SUCCESS |  
2022-06-08 09:42:44,882 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=994b8d39-7e61-4cf1-85a2-8f803c1e2347, command=[]} | ret=SUCCESS |  
2022-06-08 09:42:52,019 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=994b8d39-7e61-4cf1-85a2-8f803c1e2347, command=[]} | ret=SUCCESS |  
2022-06-08 09:42:56,195 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=0bf85a66-75f8-4848-81dd-867542267082, command=[]} | ret=SUCCESS |  
2022-06-08 09:43:07,274 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=0bf85a66-75f8-4848-81dd-867542267082, command=[]} | ret=SUCCESS |  
2022-06-08 09:43:07,618 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e52d9e80-4751-479e-babb-cbc271e3d29b, command=[]} | ret=SUCCESS |  
2022-06-08 09:43:07,880 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=994b8d39-7e61-4cf1-85a2-8f803c1e2347, command=[]} | ret=SUCCESS |  
2022-06-08 09:43:27,910 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=994b8d39-7e61-4cf1-85a2-8f803c1e2347, command=[]} | ret=SUCCESS |  
2022-06-08 09:43:27,950 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e52d9e80-4751-479e-babb-cbc271e3d29b, command=[]} | ret=SUCCESS |  
2022-06-08 09:43:27,991 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=0bf85a66-75f8-4848-81dd-867542267082, command=[]} | ret=SUCCESS |  
2022-06-08 09:43:57,909 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e52d9e80-4751-479e-babb-cbc271e3d29b, command=[]} | ret=SUCCESS |  
2022-06-08 09:43:57,921 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=994b8d39-7e61-4cf1-85a2-8f803c1e2347, command=[]} | ret=SUCCESS |  
2022-06-08 09:43:57,931 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=0bf85a66-75f8-4848-81dd-867542267082, command=[]} | ret=SUCCESS |  
2022-06-08 09:44:27,921 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=0bf85a66-75f8-4848-81dd-867542267082, command=[]} | ret=SUCCESS |  
2022-06-08 09:44:27,922 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e52d9e80-4751-479e-babb-cbc271e3d29b, command=[]} | ret=SUCCESS |  
2022-06-08 09:44:27,958 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=994b8d39-7e61-4cf1-85a2-8f803c1e2347, command=[]} | ret=SUCCESS |  
2022-06-08 09:44:57,834 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e52d9e80-4751-479e-babb-cbc271e3d29b, command=[]} | ret=SUCCESS |  
2022-06-08 09:44:57,962 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=0bf85a66-75f8-4848-81dd-867542267082, command=[]} | ret=SUCCESS |  
2022-06-08 09:44:57,990 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=994b8d39-7e61-4cf1-85a2-8f803c1e2347, command=[]} | ret=SUCCESS |  
2022-06-08 09:45:27,829 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e52d9e80-4751-479e-babb-cbc271e3d29b, command=[]} | ret=SUCCESS |  
2022-06-08 09:45:27,888 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=994b8d39-7e61-4cf1-85a2-8f803c1e2347, command=[]} | ret=SUCCESS |  
2022-06-08 09:45:27,931 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=0bf85a66-75f8-4848-81dd-867542267082, command=[]} | ret=SUCCESS |  
2022-06-08 09:45:57,867 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=0bf85a66-75f8-4848-81dd-867542267082, command=[]} | ret=SUCCESS |  
2022-06-08 09:45:57,905 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e52d9e80-4751-479e-babb-cbc271e3d29b, command=[]} | ret=SUCCESS |  
2022-06-08 09:45:57,915 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=994b8d39-7e61-4cf1-85a2-8f803c1e2347, command=[]} | ret=SUCCESS |  
2022-06-08 09:46:27,813 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=e52d9e80-4751-479e-babb-cbc271e3d29b, command=[]} | ret=SUCCESS |  
2022-06-08 09:46:27,877 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=994b8d39-7e61-4cf1-85a2-8f803c1e2347, command=[]} | ret=SUCCESS |  
2022-06-08 09:46:27,886 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=0bf85a66-75f8-4848-81dd-867542267082, command=[]} | ret=SUCCESS |  
2022-06-08 09:46:57,833 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=0bf85a66-75f8-4848-81dd-867542267082, command=[]} | ret=SUCCESS |  
2022-06-08 09:46:57,896 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=994b8d39-7e61-4cf1-85a2-8f803c1e2347, command=[]} | ret=SUCCESS |  
