2022-05-25 01:04:58,745 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.18.0.4 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-05-25 01:05:02,454 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.10 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-05-25 01:05:20,489 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2022-05-25 01:05:20,491 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2022-05-25 01:05:20,492 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.7 | op=GET_VERSION null | ret=SUCCESS |  
2022-05-25 01:05:22,061 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.7 | op=REGISTER {datanodeDetails=1ee46abf-cf47-4528-aa8a-df4355c2b60c{ip: 172.18.0.7, host: ab9b4c4d82a2, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 408426482666, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-05-25 01:05:22,069 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.6 | op=REGISTER {datanodeDetails=74bcfc2e-e948-4791-930a-a92d67427e32{ip: 172.18.0.6, host: 0f71977c756b, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 408672565484, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-05-25 01:05:22,268 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.5 | op=REGISTER {datanodeDetails=ea158945-0445-4938-b7da-b8567d4640cd{ip: 172.18.0.5, host: 91f0a2070a60, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 408882127162, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-05-25 01:05:24,292 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=ea158945-0445-4938-b7da-b8567d4640cd, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "308f6d3f-7093-4f50-9018-905d430749cb" uuid128 { mostSigBits: 3499135554729234256 leastSigBits: -8063536402575963701 } } type: RATIS factor: THREE datanode { uuid: "ea158945-0445-4938-b7da-b8567d4640cd" ipAddress: "172.18.0.5" hostName: "ozonesecure_datanode_1.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "ea158945-0445-4938-b7da-b8567d4640cd" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1579205164806092488 leastSigBits: -5198640138237361971 } } datanode { uuid: "1ee46abf-cf47-4528-aa8a-df4355c2b60c" ipAddress: "172.18.0.7" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "1ee46abf-cf47-4528-aa8a-df4355c2b60c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 2226021487876719912 leastSigBits: -6157864060181105140 } } datanode { uuid: "74bcfc2e-e948-4791-930a-a92d67427e32" ipAddress: "172.18.0.6" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "74bcfc2e-e948-4791-930a-a92d67427e32" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8411875482433767313 leastSigBits: -7851276987896005070 } } cmdId: 1653440722215 priority: 1 priority: 0 priority: 0 } term: -1 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "a06ec34b-7855-44fa-91da-b2c7d7a0cb7b" uuid128 { mostSigBits: -6886352051294092038 leastSigBits: -7936834821901202565 } } type: RATIS factor: ONE datanode { uuid: "ea158945-0445-4938-b7da-b8567d4640cd" ipAddress: "172.18.0.5" hostName: "ozonesecure_datanode_1.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "ea158945-0445-4938-b7da-b8567d4640cd" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1579205164806092488 leastSigBits: -5198640138237361971 } } cmdId: 1653440722216 priority: 1 } term: -1 encodedToken: "" ]} | ret=SUCCESS |  
2022-05-25 01:05:24,296 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=74bcfc2e-e948-4791-930a-a92d67427e32, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "308f6d3f-7093-4f50-9018-905d430749cb" uuid128 { mostSigBits: 3499135554729234256 leastSigBits: -8063536402575963701 } } type: RATIS factor: THREE datanode { uuid: "ea158945-0445-4938-b7da-b8567d4640cd" ipAddress: "172.18.0.5" hostName: "ozonesecure_datanode_1.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "ea158945-0445-4938-b7da-b8567d4640cd" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1579205164806092488 leastSigBits: -5198640138237361971 } } datanode { uuid: "1ee46abf-cf47-4528-aa8a-df4355c2b60c" ipAddress: "172.18.0.7" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "1ee46abf-cf47-4528-aa8a-df4355c2b60c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 2226021487876719912 leastSigBits: -6157864060181105140 } } datanode { uuid: "74bcfc2e-e948-4791-930a-a92d67427e32" ipAddress: "172.18.0.6" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "74bcfc2e-e948-4791-930a-a92d67427e32" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8411875482433767313 leastSigBits: -7851276987896005070 } } cmdId: 1653440722215 priority: 1 priority: 0 priority: 0 } term: -1 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "05eb456e-7e50-43c1-b05e-b95a2ad899a3" uuid128 { mostSigBits: 426510930584552385 leastSigBits: -5737945078306399837 } } type: RATIS factor: ONE datanode { uuid: "74bcfc2e-e948-4791-930a-a92d67427e32" ipAddress: "172.18.0.6" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "74bcfc2e-e948-4791-930a-a92d67427e32" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8411875482433767313 leastSigBits: -7851276987896005070 } } cmdId: 1653440722217 priority: 1 } term: -1 encodedToken: "" ]} | ret=SUCCESS |  
2022-05-25 01:05:24,333 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=1ee46abf-cf47-4528-aa8a-df4355c2b60c, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "9cb514ee-dee4-415c-a013-be5d0e179451" uuid128 { mostSigBits: -7154789416833892004 leastSigBits: -6911971696205917103 } } type: RATIS factor: ONE datanode { uuid: "1ee46abf-cf47-4528-aa8a-df4355c2b60c" ipAddress: "172.18.0.7" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "1ee46abf-cf47-4528-aa8a-df4355c2b60c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 2226021487876719912 leastSigBits: -6157864060181105140 } } cmdId: 1653440722214 priority: 1 } term: -1 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "308f6d3f-7093-4f50-9018-905d430749cb" uuid128 { mostSigBits: 3499135554729234256 leastSigBits: -8063536402575963701 } } type: RATIS factor: THREE datanode { uuid: "ea158945-0445-4938-b7da-b8567d4640cd" ipAddress: "172.18.0.5" hostName: "ozonesecure_datanode_1.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "ea158945-0445-4938-b7da-b8567d4640cd" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1579205164806092488 leastSigBits: -5198640138237361971 } } datanode { uuid: "1ee46abf-cf47-4528-aa8a-df4355c2b60c" ipAddress: "172.18.0.7" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "1ee46abf-cf47-4528-aa8a-df4355c2b60c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 2226021487876719912 leastSigBits: -6157864060181105140 } } datanode { uuid: "74bcfc2e-e948-4791-930a-a92d67427e32" ipAddress: "172.18.0.6" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "74bcfc2e-e948-4791-930a-a92d67427e32" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8411875482433767313 leastSigBits: -7851276987896005070 } } cmdId: 1653440722215 priority: 1 priority: 0 priority: 0 } term: -1 encodedToken: "" ]} | ret=SUCCESS |  
