2022-05-14 12:59:22,923 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-05-14 12:59:28,110 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54b0e747-a2bb-484f-976a-c7c0770cb588, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "503efc89-95e3-40df-aa92-c3bf6305580b" uuid128 { mostSigBits: 5782336639445713119 leastSigBits: -6155642513894582261 } } type: RATIS factor: THREE datanode { uuid: "00910f34-9556-4f5c-8864-f93205907e3c" ipAddress: "172.18.0.6" hostName: "ozone_datanode_1.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "00910f34-9556-4f5c-8864-f93205907e3c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 40830590141222748 leastSigBits: -8618489793643250116 } } datanode { uuid: "55441846-8ccc-4390-87fc-ba015dadcaaa" ipAddress: "172.18.0.4" hostName: "ozone_datanode_3.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "55441846-8ccc-4390-87fc-ba015dadcaaa" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6144062482929173392 leastSigBits: -8647832669428790614 } } datanode { uuid: "54b0e747-a2bb-484f-976a-c7c0770cb588" ipAddress: "172.18.0.9" hostName: "ozone_datanode_2.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "54b0e747-a2bb-484f-976a-c7c0770cb588" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6102631789945899087 leastSigBits: -7535991397006133880 } } cmdId: 1652533165772 priority: 1 priority: 0 priority: 0 } term: -1 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "1fd8b2e8-f580-4de7-855d-7a48e9feef0d" uuid128 { mostSigBits: 2294780723766250983 leastSigBits: -8836772440249012467 } } type: RATIS factor: ONE datanode { uuid: "54b0e747-a2bb-484f-976a-c7c0770cb588" ipAddress: "172.18.0.9" hostName: "ozone_datanode_2.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "54b0e747-a2bb-484f-976a-c7c0770cb588" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6102631789945899087 leastSigBits: -7535991397006133880 } } cmdId: 1652533165775 priority: 1 } term: -1 encodedToken: "" ]} | ret=SUCCESS |  
2022-05-14 12:59:28,132 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=SEND_HEARTBEAT {datanodeUUID=d5e6fff5-66a9-4bee-add9-03aeb4a97c66, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "74934bef-4747-4536-b24b-4a9fa2b98460" uuid128 { mostSigBits: 8400141221041227062 leastSigBits: -5599299662214757280 } } type: RATIS factor: ONE datanode { uuid: "d5e6fff5-66a9-4bee-add9-03aeb4a97c66" ipAddress: "172.18.0.2" hostName: "ozone_datanode_4.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "d5e6fff5-66a9-4bee-add9-03aeb4a97c66" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3033455869533008914 leastSigBits: -5919696186311607194 } } cmdId: 1652533165774 priority: 1 } term: -1 encodedToken: "" ]} | ret=SUCCESS |  
2022-05-14 12:59:28,145 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=f3166980-8467-4e9a-9c6e-144f4303af87, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "a879b83f-d447-4d1a-b7cc-382bccacc254" uuid128 { mostSigBits: -6306807218871775974 leastSigBits: -5202721708751142316 } } type: RATIS factor: ONE datanode { uuid: "f3166980-8467-4e9a-9c6e-144f4303af87" ipAddress: "172.18.0.8" hostName: "ozone_datanode_5.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "f3166980-8467-4e9a-9c6e-144f4303af87" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -930440272307335526 leastSigBits: -7174774825695334521 } } cmdId: 1652533165776 priority: 1 } term: -1 encodedToken: "" ]} | ret=SUCCESS |  
2022-05-14 12:59:28,147 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=00910f34-9556-4f5c-8864-f93205907e3c, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "503efc89-95e3-40df-aa92-c3bf6305580b" uuid128 { mostSigBits: 5782336639445713119 leastSigBits: -6155642513894582261 } } type: RATIS factor: THREE datanode { uuid: "00910f34-9556-4f5c-8864-f93205907e3c" ipAddress: "172.18.0.6" hostName: "ozone_datanode_1.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "00910f34-9556-4f5c-8864-f93205907e3c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 40830590141222748 leastSigBits: -8618489793643250116 } } datanode { uuid: "55441846-8ccc-4390-87fc-ba015dadcaaa" ipAddress: "172.18.0.4" hostName: "ozone_datanode_3.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "55441846-8ccc-4390-87fc-ba015dadcaaa" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6144062482929173392 leastSigBits: -8647832669428790614 } } datanode { uuid: "54b0e747-a2bb-484f-976a-c7c0770cb588" ipAddress: "172.18.0.9" hostName: "ozone_datanode_2.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "54b0e747-a2bb-484f-976a-c7c0770cb588" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6102631789945899087 leastSigBits: -7535991397006133880 } } cmdId: 1652533165772 priority: 1 priority: 0 priority: 0 } term: -1 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "ec7d4258-8caa-4f40-bc08-8aa059d6edb9" uuid128 { mostSigBits: -1405894560585199808 leastSigBits: -4897512173458756167 } } type: RATIS factor: ONE datanode { uuid: "00910f34-9556-4f5c-8864-f93205907e3c" ipAddress: "172.18.0.6" hostName: "ozone_datanode_1.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "00910f34-9556-4f5c-8864-f93205907e3c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 40830590141222748 leastSigBits: -8618489793643250116 } } cmdId: 1652533165773 priority: 1 } term: -1 encodedToken: "" ]} | ret=SUCCESS |  
2022-05-14 12:59:28,227 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=55441846-8ccc-4390-87fc-ba015dadcaaa, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "bb9400ad-6f37-4998-976e-c7743fc36ac3" uuid128 { mostSigBits: -4930314947168613992 leastSigBits: -7534865824444355901 } } type: RATIS factor: ONE datanode { uuid: "55441846-8ccc-4390-87fc-ba015dadcaaa" ipAddress: "172.18.0.4" hostName: "ozone_datanode_3.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "55441846-8ccc-4390-87fc-ba015dadcaaa" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6144062482929173392 leastSigBits: -8647832669428790614 } } cmdId: 1652533165771 priority: 1 } term: -1 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "503efc89-95e3-40df-aa92-c3bf6305580b" uuid128 { mostSigBits: 5782336639445713119 leastSigBits: -6155642513894582261 } } type: RATIS factor: THREE datanode { uuid: "00910f34-9556-4f5c-8864-f93205907e3c" ipAddress: "172.18.0.6" hostName: "ozone_datanode_1.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "00910f34-9556-4f5c-8864-f93205907e3c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 40830590141222748 leastSigBits: -8618489793643250116 } } datanode { uuid: "55441846-8ccc-4390-87fc-ba015dadcaaa" ipAddress: "172.18.0.4" hostName: "ozone_datanode_3.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "55441846-8ccc-4390-87fc-ba015dadcaaa" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6144062482929173392 leastSigBits: -8647832669428790614 } } datanode { uuid: "54b0e747-a2bb-484f-976a-c7c0770cb588" ipAddress: "172.18.0.9" hostName: "ozone_datanode_2.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "54b0e747-a2bb-484f-976a-c7c0770cb588" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6102631789945899087 leastSigBits: -7535991397006133880 } } cmdId: 1652533165772 priority: 1 priority: 0 priority: 0 } term: -1 encodedToken: "" ]} | ret=SUCCESS |  
2022-05-14 12:59:31,382 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=55441846-8ccc-4390-87fc-ba015dadcaaa, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:31,488 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=00910f34-9556-4f5c-8864-f93205907e3c, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:31,615 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=f3166980-8467-4e9a-9c6e-144f4303af87, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:31,899 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54b0e747-a2bb-484f-976a-c7c0770cb588, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:31,908 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=SEND_HEARTBEAT {datanodeUUID=d5e6fff5-66a9-4bee-add9-03aeb4a97c66, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:33,048 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=55441846-8ccc-4390-87fc-ba015dadcaaa, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:33,309 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=00910f34-9556-4f5c-8864-f93205907e3c, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:33,607 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=f3166980-8467-4e9a-9c6e-144f4303af87, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:33,828 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=SEND_HEARTBEAT {datanodeUUID=d5e6fff5-66a9-4bee-add9-03aeb4a97c66, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:33,954 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=55441846-8ccc-4390-87fc-ba015dadcaaa, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:34,165 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54b0e747-a2bb-484f-976a-c7c0770cb588, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:37,137 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-05-14 12:59:37,953 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54b0e747-a2bb-484f-976a-c7c0770cb588, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:38,130 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=00910f34-9556-4f5c-8864-f93205907e3c, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:38,168 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=00910f34-9556-4f5c-8864-f93205907e3c, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:38,225 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=f3166980-8467-4e9a-9c6e-144f4303af87, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:38,446 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=SEND_HEARTBEAT {datanodeUUID=d5e6fff5-66a9-4bee-add9-03aeb4a97c66, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:38,741 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=55441846-8ccc-4390-87fc-ba015dadcaaa, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:39,410 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=f3166980-8467-4e9a-9c6e-144f4303af87, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:39,747 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=SEND_HEARTBEAT {datanodeUUID=d5e6fff5-66a9-4bee-add9-03aeb4a97c66, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:42,936 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54b0e747-a2bb-484f-976a-c7c0770cb588, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:43,169 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=00910f34-9556-4f5c-8864-f93205907e3c, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:43,178 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54b0e747-a2bb-484f-976a-c7c0770cb588, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:43,342 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=00910f34-9556-4f5c-8864-f93205907e3c, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:43,741 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=55441846-8ccc-4390-87fc-ba015dadcaaa, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:44,074 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-05-14 12:59:44,413 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=f3166980-8467-4e9a-9c6e-144f4303af87, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:44,497 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=00910f34-9556-4f5c-8864-f93205907e3c, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:44,736 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=SEND_HEARTBEAT {datanodeUUID=d5e6fff5-66a9-4bee-add9-03aeb4a97c66, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:48,143 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54b0e747-a2bb-484f-976a-c7c0770cb588, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:48,742 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=55441846-8ccc-4390-87fc-ba015dadcaaa, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:49,406 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=f3166980-8467-4e9a-9c6e-144f4303af87, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:49,502 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=00910f34-9556-4f5c-8864-f93205907e3c, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:49,735 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=SEND_HEARTBEAT {datanodeUUID=d5e6fff5-66a9-4bee-add9-03aeb4a97c66, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:51,621 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-05-14 12:59:53,148 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54b0e747-a2bb-484f-976a-c7c0770cb588, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:53,741 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=55441846-8ccc-4390-87fc-ba015dadcaaa, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:54,408 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=f3166980-8467-4e9a-9c6e-144f4303af87, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:54,493 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=00910f34-9556-4f5c-8864-f93205907e3c, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:54,737 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=SEND_HEARTBEAT {datanodeUUID=d5e6fff5-66a9-4bee-add9-03aeb4a97c66, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:58,143 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54b0e747-a2bb-484f-976a-c7c0770cb588, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:58,741 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=55441846-8ccc-4390-87fc-ba015dadcaaa, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:59,409 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=f3166980-8467-4e9a-9c6e-144f4303af87, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:59,496 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=00910f34-9556-4f5c-8864-f93205907e3c, command=[]} | ret=SUCCESS |  
2022-05-14 12:59:59,732 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=SEND_HEARTBEAT {datanodeUUID=d5e6fff5-66a9-4bee-add9-03aeb4a97c66, command=[]} | ret=SUCCESS |  
2022-05-14 13:00:03,148 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54b0e747-a2bb-484f-976a-c7c0770cb588, command=[]} | ret=SUCCESS |  
2022-05-14 13:00:03,741 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=55441846-8ccc-4390-87fc-ba015dadcaaa, command=[]} | ret=SUCCESS |  
2022-05-14 13:00:04,407 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=f3166980-8467-4e9a-9c6e-144f4303af87, command=[]} | ret=SUCCESS |  
2022-05-14 13:00:04,491 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=00910f34-9556-4f5c-8864-f93205907e3c, command=[]} | ret=SUCCESS |  
2022-05-14 13:00:04,739 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=SEND_HEARTBEAT {datanodeUUID=d5e6fff5-66a9-4bee-add9-03aeb4a97c66, command=[]} | ret=SUCCESS |  
2022-05-14 13:00:08,154 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54b0e747-a2bb-484f-976a-c7c0770cb588, command=[]} | ret=SUCCESS |  
2022-05-14 13:00:08,743 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=55441846-8ccc-4390-87fc-ba015dadcaaa, command=[]} | ret=SUCCESS |  
2022-05-14 13:00:09,407 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=f3166980-8467-4e9a-9c6e-144f4303af87, command=[]} | ret=SUCCESS |  
2022-05-14 13:00:09,495 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=00910f34-9556-4f5c-8864-f93205907e3c, command=[]} | ret=SUCCESS |  
2022-05-14 13:00:09,740 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.2 | op=SEND_HEARTBEAT {datanodeUUID=d5e6fff5-66a9-4bee-add9-03aeb4a97c66, command=[]} | ret=SUCCESS |  
2022-05-14 13:00:13,141 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=54b0e747-a2bb-484f-976a-c7c0770cb588, command=[]} | ret=SUCCESS |  
