2022-11-16 19:12:30,669 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(241)) - Starting Replication Monitor Thread.
2022-11-16 19:12:30,691 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(310)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-11-16 19:12:30,844 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(241)) - Starting Replication Monitor Thread.
2022-11-16 19:12:30,850 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(310)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-11-16 19:12:30,907 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(241)) - Starting Replication Monitor Thread.
2022-11-16 19:12:30,914 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(310)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-11-16 19:12:30,949 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(241)) - Starting Replication Monitor Thread.
2022-11-16 19:12:30,958 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(310)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-11-16 19:12:30,988 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(241)) - Starting Replication Monitor Thread.
2022-11-16 19:12:30,996 [main] INFO  ha.SCMServiceManager (SCMServiceManager.java:register(42)) - Registering service ReplicationManager.
2022-11-16 19:12:30,997 [main] INFO  replication.ReplicationManager (ReplicationManager.java:notifyStatusChanged(816)) - Service ReplicationManager transitions to RUNNING.
2022-11-16 19:12:31,000 [main] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(343)) - Replication Monitor Thread took 0 milliseconds for processing 3 containers.
2022-11-16 19:12:31,004 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(343)) - Replication Monitor Thread took 0 milliseconds for processing 3 containers.
2022-11-16 19:12:31,008 [Over Replicated Processor] INFO  replication.OverReplicatedProcessor (OverReplicatedProcessor.java:processAll(90)) - Processed 0 over replicated containers, failed processing 0
2022-11-16 19:12:31,062 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(241)) - Starting Replication Monitor Thread.
2022-11-16 19:12:31,076 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(310)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-11-16 19:12:31,103 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(241)) - Starting Replication Monitor Thread.
2022-11-16 19:12:31,110 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(310)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-11-16 19:12:31,135 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(241)) - Starting Replication Monitor Thread.
2022-11-16 19:12:31,146 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(310)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-11-16 19:12:31,163 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(241)) - Starting Replication Monitor Thread.
2022-11-16 19:12:31,167 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(310)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-11-16 19:12:31,187 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(241)) - Starting Replication Monitor Thread.
2022-11-16 19:12:31,190 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(310)) - Replication Manager is not ready to run until 0ms after safemode exit
