2022-09-25 01:08:15,817 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2022-09-25 01:08:15,817 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=GET_VERSION null | ret=SUCCESS |  
2022-09-25 01:08:15,816 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2022-09-25 01:08:15,817 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2022-09-25 01:08:15,820 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=GET_VERSION null | ret=SUCCESS |  
2022-09-25 01:08:16,687 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=REGISTER {datanodeDetails=08dd1767-b97c-46a8-b304-8a27545fd2a7{ip: 172.18.0.3, host: 7ccf64a02574, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-09-25 01:08:17,444 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=REGISTER {datanodeDetails=cf3b9267-c4a5-45aa-8850-4e929d4545ef{ip: 172.18.0.6, host: bf7f98a9b52f, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-09-25 01:08:18,000 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=REGISTER {datanodeDetails=81e4abb5-6f04-474b-b816-c6fd459e1980{ip: 172.18.0.9, host: ca3d253239c0, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-09-25 01:08:18,346 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-09-25 01:08:18,670 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=08dd1767-b97c-46a8-b304-8a27545fd2a7, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "68d92231-402e-44f3-b767-7027ba998e24" uuid128 { mostSigBits: 7555107444816233715 leastSigBits: -5231089126230880732 } } type: RATIS factor: ONE datanode { uuid: "08dd1767-b97c-46a8-b304-8a27545fd2a7" ipAddress: "172.18.0.3" hostName: "ozone-ha_datanode_3.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "08dd1767-b97c-46a8-b304-8a27545fd2a7" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 638692456417478312 leastSigBits: -5547156939489684825 } } cmdId: 1664068096691 priority: 1 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "a4d5f581-6140-4030-925c-c158828ac3dc" uuid128 { mostSigBits: -6569074545418813392 leastSigBits: -7900227060423277604 } } type: RATIS factor: THREE datanode { uuid: "81e4abb5-6f04-474b-b816-c6fd459e1980" ipAddress: "172.18.0.9" hostName: "ozone-ha_datanode_2.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "81e4abb5-6f04-474b-b816-c6fd459e1980" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -9086949352386836661 leastSigBits: -5181735530146162304 } } datanode { uuid: "08dd1767-b97c-46a8-b304-8a27545fd2a7" ipAddress: "172.18.0.3" hostName: "ozone-ha_datanode_3.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "08dd1767-b97c-46a8-b304-8a27545fd2a7" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 638692456417478312 leastSigBits: -5547156939489684825 } } datanode { uuid: "cf3b9267-c4a5-45aa-8850-4e929d4545ef" ipAddress: "172.18.0.6" hostName: "ozone-ha_datanode_1.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "cf3b9267-c4a5-45aa-8850-4e929d4545ef" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3514054109854087766 leastSigBits: -8624306894803745297 } } cmdId: 1664068096694 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
2022-09-25 01:08:19,443 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=cf3b9267-c4a5-45aa-8850-4e929d4545ef, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "1c6c3f0a-6d74-47db-8560-374d8261a063" uuid128 { mostSigBits: 2048081244565293019 leastSigBits: -8836001662861467549 } } type: RATIS factor: ONE datanode { uuid: "cf3b9267-c4a5-45aa-8850-4e929d4545ef" ipAddress: "172.18.0.6" hostName: "ozone-ha_datanode_1.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "cf3b9267-c4a5-45aa-8850-4e929d4545ef" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3514054109854087766 leastSigBits: -8624306894803745297 } } cmdId: 1664068096692 priority: 1 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "a4d5f581-6140-4030-925c-c158828ac3dc" uuid128 { mostSigBits: -6569074545418813392 leastSigBits: -7900227060423277604 } } type: RATIS factor: THREE datanode { uuid: "81e4abb5-6f04-474b-b816-c6fd459e1980" ipAddress: "172.18.0.9" hostName: "ozone-ha_datanode_2.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "81e4abb5-6f04-474b-b816-c6fd459e1980" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -9086949352386836661 leastSigBits: -5181735530146162304 } } datanode { uuid: "08dd1767-b97c-46a8-b304-8a27545fd2a7" ipAddress: "172.18.0.3" hostName: "ozone-ha_datanode_3.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "08dd1767-b97c-46a8-b304-8a27545fd2a7" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 638692456417478312 leastSigBits: -5547156939489684825 } } datanode { uuid: "cf3b9267-c4a5-45aa-8850-4e929d4545ef" ipAddress: "172.18.0.6" hostName: "ozone-ha_datanode_1.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "cf3b9267-c4a5-45aa-8850-4e929d4545ef" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3514054109854087766 leastSigBits: -8624306894803745297 } } cmdId: 1664068096694 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
