2022-08-02 01:08:01,994 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.18.0.8 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-08-02 01:08:02,553 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.7 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-08-02 01:08:21,493 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.4 | op=GET_VERSION null | ret=SUCCESS |  
2022-08-02 01:08:22,020 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2022-08-02 01:08:22,023 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2022-08-02 01:08:22,150 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.18.0.8 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-08-02 01:08:23,199 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.4 | op=REGISTER {datanodeDetails=60672a0f-aeac-4be3-84bd-846244cd4ba6{ip: 172.18.0.4, host: c454b5abed6a, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 363003864112, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-08-02 01:08:24,040 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.5 | op=REGISTER {datanodeDetails=f0005ec4-e9b6-40a1-bdd6-7824b50ce3bf{ip: 172.18.0.5, host: 09f0a9f91423, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 363126632914, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-08-02 01:08:24,055 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.10 | op=REGISTER {datanodeDetails=aa3d816a-544e-4531-b972-3c5ff92b5c2d{ip: 172.18.0.10, host: 0ce876fd380e, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 362618755472, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-08-02 01:08:25,297 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=60672a0f-aeac-4be3-84bd-846244cd4ba6, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "7611c45f-49d1-404e-a345-27f2e3fb6792" uuid128 { mostSigBits: 8507797084618965070 leastSigBits: -6681890547973789806 } } type: RATIS factor: ONE datanode { uuid: "60672a0f-aeac-4be3-84bd-846244cd4ba6" ipAddress: "172.18.0.4" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "60672a0f-aeac-4be3-84bd-846244cd4ba6" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6946567197085682659 leastSigBits: -8881797332508783706 } } cmdId: 1659402503275 priority: 1 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "5c21e5b6-073f-4c90-9599-864c683ece7b" uuid128 { mostSigBits: 6638839895689219216 leastSigBits: -7666949227896975749 } } type: RATIS factor: THREE datanode { uuid: "f0005ec4-e9b6-40a1-bdd6-7824b50ce3bf" ipAddress: "172.18.0.5" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "f0005ec4-e9b6-40a1-bdd6-7824b50ce3bf" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1152817304779210591 leastSigBits: -4767491056473414721 } } datanode { uuid: "60672a0f-aeac-4be3-84bd-846244cd4ba6" ipAddress: "172.18.0.4" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "60672a0f-aeac-4be3-84bd-846244cd4ba6" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6946567197085682659 leastSigBits: -8881797332508783706 } } datanode { uuid: "aa3d816a-544e-4531-b972-3c5ff92b5c2d" ipAddress: "172.18.0.10" hostName: "ozonesecure_datanode_1.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "aa3d816a-544e-4531-b972-3c5ff92b5c2d" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6179640820001520335 leastSigBits: -5083934646447940563 } } cmdId: 1659402503277 priority: 0 priority: 0 priority: 1 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
2022-08-02 01:08:25,653 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.7 | op=IN_SAFE_MODE null | ret=SUCCESS |  
