2022-04-05 04:01:33,888 | INFO  | OMAudit | user=hadoop | ip=172.22.0.6 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=vol1, creationTime=1649131293780, modificationTime=1649131293780, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2022-04-05 04:02:38,000 | INFO  | OMAudit | user=hadoop | ip=172.22.0.7 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.0.0/file-1.0.0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-04-05 04:02:51,206 | INFO  | OMAudit | user=hadoop | ip=172.22.0.7 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-04-05 04:03:07,656 | INFO  | OMAudit | user=hadoop | ip=172.22.0.9 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.0.0/file-1.0.0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-04-05 04:03:15,521 | INFO  | OMAudit | user=hadoop | ip=172.22.0.4 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=key-1.1.0, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-04-05 04:03:16,977 | INFO  | OMAudit | user=hadoop | ip=172.22.0.4 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=key-1.1.0, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-04-05 04:03:19,438 | INFO  | OMAudit | user=hadoop | ip=172.22.0.4 | op=CREATE_DIRECTORY {volume=vol1, bucket=bucket1, key=dir-1.1.0, dataSize=0, replicationType=RATIS, replicationFactor=ONE} | ret=SUCCESS |  
2022-04-05 04:03:21,349 | INFO  | OMAudit | user=hadoop | ip=172.22.0.4 | op=CREATE_FILE {volume=vol1, bucket=bucket1, key=dir-1.1.0/file-1.1.0._COPYING_, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-04-05 04:03:22,361 | INFO  | OMAudit | user=hadoop | ip=172.22.0.4 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=dir-1.1.0/file-1.1.0._COPYING_, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-04-05 04:03:22,405 | INFO  | OMAudit | user=hadoop | ip=172.22.0.4 | op=RENAME_KEY {volume=vol1, bucket=bucket1, dataSize=0, replicationType=RATIS, replicationFactor=ONE, srcKey=dir-1.1.0/file-1.1.0._COPYING_, dstKey=dir-1.1.0/file-1.1.0} | ret=SUCCESS |  
2022-04-05 04:03:35,230 | INFO  | OMAudit | user=hadoop | ip=172.22.0.4 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.1.0/file-1.1.0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-04-05 04:03:50,243 | INFO  | OMAudit | user=hadoop | ip=172.22.0.4 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-04-05 04:04:07,478 | INFO  | OMAudit | user=hadoop | ip=172.22.0.9 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.1.0/file-1.1.0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-04-05 04:04:16,181 | INFO  | OMAudit | user=hadoop | ip=172.22.0.3 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=key-1.2.1, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-04-05 04:04:17,842 | INFO  | OMAudit | user=hadoop | ip=172.22.0.3 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=key-1.2.1, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-04-05 04:04:20,748 | INFO  | OMAudit | user=hadoop | ip=172.22.0.3 | op=CREATE_DIRECTORY {volume=vol1, bucket=bucket1, key=dir-1.2.1, dataSize=0, replicationType=RATIS, replicationFactor=ONE} | ret=SUCCESS |  
2022-04-05 04:04:23,639 | INFO  | OMAudit | user=hadoop | ip=172.22.0.3 | op=CREATE_FILE {volume=vol1, bucket=bucket1, key=dir-1.2.1/file-1.2.1._COPYING_, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-04-05 04:04:24,917 | INFO  | OMAudit | user=hadoop | ip=172.22.0.3 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=dir-1.2.1/file-1.2.1._COPYING_, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-04-05 04:04:24,960 | INFO  | OMAudit | user=hadoop | ip=172.22.0.3 | op=RENAME_KEY {volume=vol1, bucket=bucket1, dataSize=0, replicationType=RATIS, replicationFactor=ONE, srcKey=/dir-1.2.1/file-1.2.1._COPYING_, dstKey=/dir-1.2.1/file-1.2.1} | ret=SUCCESS |  
2022-04-05 04:04:40,845 | INFO  | OMAudit | user=hadoop | ip=172.22.0.3 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.2.1/file-1.2.1, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-04-05 04:04:57,118 | INFO  | OMAudit | user=hadoop | ip=172.22.0.3 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-04-05 04:05:16,162 | INFO  | OMAudit | user=hadoop | ip=172.22.0.9 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.2.1/file-1.2.1, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
