2022-04-05 04:13:12,389 | INFO  | OMAudit | user=hadoop | ip=172.25.0.6 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=vol1, creationTime=1649131992322, modificationTime=1649131992322, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2022-04-05 04:13:12,450 | INFO  | OMAudit | user=hadoop | ip=172.25.0.6 | op=CREATE_BUCKET {volume=vol1, bucket=bucket1, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:users:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1649131992440, bucketEncryptionKey=null, modificationTime=1649131992440, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-04-05 04:13:12,569 | INFO  | OMAudit | user=hadoop | ip=172.25.0.6 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=warmup/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-04-05 04:13:14,694 | INFO  | OMAudit | user=hadoop | ip=172.25.0.6 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=warmup/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-04-05 04:13:20,980 | INFO  | OMAudit | user=hadoop | ip=172.25.0.3 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=key-1.3.0, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-04-05 04:13:22,720 | INFO  | OMAudit | user=hadoop | ip=172.25.0.3 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=key-1.3.0, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-04-05 04:13:26,527 | INFO  | OMAudit | user=hadoop | ip=172.25.0.3 | op=CREATE_DIRECTORY {volume=vol1, bucket=bucket1, key=dir-1.3.0, dataSize=0, replicationType=RATIS, replicationFactor=ONE} | ret=SUCCESS |  
2022-04-05 04:13:29,985 | INFO  | OMAudit | user=hadoop | ip=172.25.0.3 | op=CREATE_FILE {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0._COPYING_, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-04-05 04:13:31,372 | INFO  | OMAudit | user=hadoop | ip=172.25.0.3 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0._COPYING_, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-04-05 04:13:31,492 | INFO  | OMAudit | user=hadoop | ip=172.25.0.3 | op=RENAME_KEY {volume=vol1, bucket=bucket1, dataSize=0, replicationType=RATIS, replicationFactor=ONE, srcKey=dir-1.3.0/file-1.3.0._COPYING_, dstKey=dir-1.3.0/file-1.3.0} | ret=SUCCESS |  
2022-04-05 04:13:50,725 | INFO  | OMAudit | user=hadoop | ip=172.25.0.3 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-04-05 04:13:59,844 | INFO  | OMAudit | user=hadoop | ip=172.25.0.7 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=key-1.2.1, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-04-05 04:14:01,519 | INFO  | OMAudit | user=hadoop | ip=172.25.0.7 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=key-1.2.1, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-04-05 04:14:04,483 | INFO  | OMAudit | user=hadoop | ip=172.25.0.7 | op=CREATE_DIRECTORY {volume=vol1, bucket=bucket1, key=dir-1.2.1, dataSize=0, replicationType=RATIS, replicationFactor=ONE} | ret=SUCCESS |  
2022-04-05 04:14:07,130 | INFO  | OMAudit | user=hadoop | ip=172.25.0.7 | op=CREATE_FILE {volume=vol1, bucket=bucket1, key=dir-1.2.1/file-1.2.1._COPYING_, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-04-05 04:14:08,597 | INFO  | OMAudit | user=hadoop | ip=172.25.0.7 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=dir-1.2.1/file-1.2.1._COPYING_, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-04-05 04:14:08,648 | INFO  | OMAudit | user=hadoop | ip=172.25.0.7 | op=RENAME_KEY {volume=vol1, bucket=bucket1, dataSize=0, replicationType=RATIS, replicationFactor=ONE, srcKey=dir-1.2.1/file-1.2.1._COPYING_, dstKey=dir-1.2.1/file-1.2.1} | ret=SUCCESS |  
2022-04-05 04:14:24,304 | INFO  | OMAudit | user=hadoop | ip=172.25.0.7 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.2.1/file-1.2.1, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-04-05 04:14:40,833 | INFO  | OMAudit | user=hadoop | ip=172.25.0.7 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-04-05 04:15:01,199 | INFO  | OMAudit | user=hadoop | ip=172.25.0.3 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.2.1/file-1.2.1, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
