"checkstyle","success","completed","2020-06-10T10:21:36Z","2020-06-10T10:25:28Z"
"acceptance","success","completed","2020-06-10T10:21:56Z","2020-06-10T11:42:51Z"
"findbugs","success","completed","2020-06-10T10:22:21Z","2020-06-10T10:30:11Z"
"it-client","success","completed","2020-06-10T10:40:32Z","2020-06-10T11:36:16Z"
"it-filesystem-contract","success","completed","2020-06-10T10:40:07Z","2020-06-10T11:10:39Z"
"it-ozone","success","completed","2020-06-10T10:40:58Z","2020-06-10T11:27:42Z"
"it-hdds-om","success","completed","2020-06-10T10:41:50Z","2020-06-10T11:34:25Z"
"it-freon","success","completed","2020-06-10T10:43:09Z","2020-06-10T11:10:00Z"
"it-filesystem","success","completed","2020-06-10T10:42:36Z","2020-06-10T11:16:18Z"
"coverage","success","completed","2020-06-10T11:42:03Z","2020-06-10T12:12:49Z"
"compile","success","completed","2020-06-27T12:34:12Z","2020-06-27T12:43:42Z"
"checkstyle","success","completed","2020-06-27T12:34:11Z","2020-06-27T12:37:39Z"
"author","success","completed","2020-06-27T12:34:12Z","2020-06-27T12:35:36Z"
"acceptance","success","completed","2020-06-27T12:34:11Z","2020-06-27T13:52:52Z"
"rat","success","completed","2020-06-27T12:34:12Z","2020-06-27T12:35:45Z"
"findbugs","success","completed","2020-06-27T12:34:13Z","2020-06-27T12:42:58Z"
"unit","success","completed","2020-06-27T12:34:13Z","2020-06-27T13:03:05Z"
"integration (client)","success","completed","2020-06-27T12:43:54Z","2020-06-27T13:41:37Z"
"integration (filesystem)","success","completed","2020-06-27T12:43:54Z","2020-06-27T13:11:10Z"
"integration (filesystem-contract)","success","completed","2020-06-27T12:43:54Z","2020-06-27T13:04:29Z"
"integration (freon)","success","completed","2020-06-27T12:43:54Z","2020-06-27T12:56:03Z"
"integration (hdds-om)","success","completed","2020-06-27T12:43:55Z","2020-06-27T13:21:18Z"
"integration (ozone)","success","completed","2020-06-27T12:43:54Z","2020-06-27T13:11:36Z"
"coverage","success","completed","2020-06-27T13:53:05Z","2020-06-27T14:14:41Z"
"rat","success","completed","2020-06-27T12:40:35Z","2020-06-27T12:42:09Z"
"author","success","completed","2020-06-27T12:40:36Z","2020-06-27T12:42:08Z"
"compile","success","completed","2020-06-27T12:40:38Z","2020-06-27T12:50:07Z"
"unit","success","completed","2020-06-27T12:40:36Z","2020-06-27T13:03:07Z"
"findbugs","success","completed","2020-06-27T12:40:35Z","2020-06-27T12:48:48Z"
"checkstyle","success","completed","2020-06-27T12:40:35Z","2020-06-27T12:44:16Z"
"acceptance","success","completed","2020-06-27T12:40:35Z","2020-06-27T14:01:06Z"
"integration (client)","failure","completed","2020-06-27T12:50:19Z","2020-06-27T13:48:01Z"
"integration (filesystem)","success","completed","2020-06-27T12:50:19Z","2020-06-27T13:16:26Z"
"integration (filesystem-contract)","success","completed","2020-06-27T12:50:19Z","2020-06-27T13:11:03Z"
"integration (freon)","success","completed","2020-06-27T12:50:19Z","2020-06-27T13:02:18Z"
"integration (hdds-om)","success","completed","2020-06-27T12:50:20Z","2020-06-27T13:27:12Z"
"integration (ozone)","success","completed","2020-06-27T12:50:20Z","2020-06-27T13:16:30Z"
"coverage","skipped","completed","2020-06-27T14:01:15Z","2020-06-27T14:01:15Z"
"compile","success","completed","2020-06-27T00:34:02Z","2020-06-27T00:43:38Z"
"unit","failure","completed","2020-06-27T00:34:00Z","2020-06-27T00:52:16Z"
"checkstyle","success","completed","2020-06-27T00:34:00Z","2020-06-27T00:37:17Z"
"author","success","completed","2020-06-27T00:34:01Z","2020-06-27T00:35:22Z"
"rat","success","completed","2020-06-27T00:34:01Z","2020-06-27T00:35:36Z"
"findbugs","success","completed","2020-06-27T00:34:01Z","2020-06-27T00:40:43Z"
"acceptance","success","completed","2020-06-27T00:43:49Z","2020-06-27T01:48:47Z"
"integration (client)","success","completed","2020-06-27T00:43:50Z","2020-06-27T01:40:07Z"
"integration (filesystem)","success","completed","2020-06-27T00:43:50Z","2020-06-27T01:11:05Z"
"integration (filesystem-contract)","success","completed","2020-06-27T00:43:50Z","2020-06-27T01:04:47Z"
"integration (freon)","success","completed","2020-06-27T00:43:48Z","2020-06-27T00:55:05Z"
"integration (hdds-om)","success","completed","2020-06-27T00:43:49Z","2020-06-27T01:20:56Z"
"integration (ozone)","success","completed","2020-06-27T00:43:50Z","2020-06-27T01:10:38Z"
"coverage","skipped","completed","2020-06-27T01:48:54Z","2020-06-27T01:48:54Z"
"compile","success","completed","2020-06-27T07:54:02Z","2020-06-27T08:02:48Z"
"unit","success","completed","2020-06-27T07:54:02Z","2020-06-27T08:14:54Z"
"rat","success","completed","2020-06-27T07:54:03Z","2020-06-27T07:56:21Z"
"author","success","completed","2020-06-27T07:54:02Z","2020-06-27T07:55:22Z"
"checkstyle","success","completed","2020-06-27T07:54:03Z","2020-06-27T07:57:58Z"
"findbugs","success","completed","2020-06-27T07:54:03Z","2020-06-27T08:02:37Z"
"acceptance","success","completed","2020-06-27T07:54:04Z","2020-06-27T09:22:59Z"
"integration (client)","failure","completed","2020-06-27T08:03:00Z","2020-06-27T08:58:26Z"
"integration (filesystem)","success","completed","2020-06-27T08:03:01Z","2020-06-27T08:29:02Z"
"integration (filesystem-contract)","success","completed","2020-06-27T08:02:59Z","2020-06-27T08:23:46Z"
"integration (freon)","success","completed","2020-06-27T08:03:00Z","2020-06-27T08:16:14Z"
"integration (hdds-om)","success","completed","2020-06-27T08:03:01Z","2020-06-27T08:40:36Z"
"integration (ozone)","success","completed","2020-06-27T08:03:01Z","2020-06-27T08:29:33Z"
"coverage","skipped","completed","2020-06-27T09:23:08Z","2020-06-27T09:23:08Z"
"unit","success","completed","2020-06-03T10:29:43Z","2020-06-03T10:56:54Z"
"compile","success","completed","2020-06-03T10:29:43Z","2020-06-03T10:39:51Z"
"author","success","completed","2020-06-03T10:29:43Z","2020-06-03T10:31:20Z"
"rat","success","completed","2020-06-03T10:29:47Z","2020-06-03T10:31:35Z"
"checkstyle","success","completed","2020-06-03T10:29:44Z","2020-06-03T10:34:02Z"
"acceptance","success","completed","2020-06-03T10:29:43Z","2020-06-03T11:32:47Z"
"findbugs","success","completed","2020-06-03T10:29:43Z","2020-06-03T10:37:04Z"
"it-client","success","completed","2020-06-03T10:40:06Z","2020-06-03T11:26:00Z"
"it-filesystem-contract","success","completed","2020-06-03T10:40:04Z","2020-06-03T10:58:21Z"
"it-ozone","success","completed","2020-06-03T10:40:05Z","2020-06-03T11:10:09Z"
"it-hdds-om","success","completed","2020-06-03T10:40:07Z","2020-06-03T11:18:59Z"
"it-filesystem","success","completed","2020-06-03T10:40:06Z","2020-06-03T11:01:42Z"
"it-freon","success","completed","2020-06-03T10:40:06Z","2020-06-03T10:56:09Z"
"author","success","completed","2020-06-03T22:18:37Z","2020-06-03T22:20:09Z"
"compile","success","completed","2020-06-03T22:18:38Z","2020-06-03T22:30:20Z"
"rat","failure","completed","2020-06-03T22:18:37Z","2020-06-03T22:20:17Z"
"findbugs","success","completed","2020-06-03T22:18:38Z","2020-06-03T22:25:51Z"
"checkstyle","success","completed","2020-06-03T22:18:37Z","2020-06-03T22:22:16Z"
"acceptance","failure","completed","2020-06-03T22:18:41Z","2020-06-03T23:11:04Z"
"unit","success","completed","2020-06-03T22:18:42Z","2020-06-03T22:48:18Z"
"it-client","success","completed","2020-06-03T22:30:32Z","2020-06-03T23:15:57Z"
"it-ozone","success","completed","2020-06-03T22:30:36Z","2020-06-03T23:01:26Z"
"it-hdds-om","success","completed","2020-06-03T22:30:34Z","2020-06-03T23:10:58Z"
"it-filesystem-contract","success","completed","2020-06-03T22:30:34Z","2020-06-03T22:48:35Z"
"it-filesystem","success","completed","2020-06-03T22:30:34Z","2020-06-03T22:52:38Z"
"it-freon","success","completed","2020-06-03T22:30:40Z","2020-06-03T22:47:10Z"
"unit","success","completed","2020-06-03T21:43:14Z","2020-06-03T22:12:12Z"
"compile","success","completed","2020-06-03T21:42:45Z","2020-06-03T21:54:29Z"
"author","success","completed","2020-06-03T21:42:41Z","2020-06-03T21:44:13Z"
"rat","failure","completed","2020-06-03T21:42:42Z","2020-06-03T21:44:26Z"
"acceptance","success","completed","2020-06-03T21:42:45Z","2020-06-03T22:44:47Z"
"checkstyle","success","completed","2020-06-03T21:42:42Z","2020-06-03T21:46:58Z"
"findbugs","success","completed","2020-06-03T21:42:43Z","2020-06-03T21:50:58Z"
"it-filesystem-contract","success","completed","2020-06-03T21:54:44Z","2020-06-03T22:13:28Z"
"it-client","success","completed","2020-06-03T21:54:42Z","2020-06-03T22:40:24Z"
"it-hdds-om","success","completed","2020-06-03T21:54:42Z","2020-06-03T22:34:06Z"
"it-ozone","success","completed","2020-06-03T21:54:44Z","2020-06-03T22:25:29Z"
"it-freon","success","completed","2020-06-03T21:54:48Z","2020-06-03T22:10:04Z"
"it-filesystem","success","completed","2020-06-03T21:54:43Z","2020-06-03T22:17:08Z"
"unit","success","completed","2020-06-03T03:11:24Z","2020-06-03T03:40:48Z"
"rat","success","completed","2020-06-03T03:11:25Z","2020-06-03T03:13:16Z"
"compile","success","completed","2020-06-03T03:11:24Z","2020-06-03T03:22:45Z"
"author","success","completed","2020-06-03T03:11:24Z","2020-06-03T03:13:03Z"
"findbugs","success","completed","2020-06-03T03:11:25Z","2020-06-03T03:18:52Z"
"checkstyle","success","completed","2020-06-03T03:11:23Z","2020-06-03T03:14:41Z"
"acceptance","success","completed","2020-06-03T03:11:25Z","2020-06-03T04:06:15Z"
"it-client","success","completed","2020-06-03T03:23:17Z","2020-06-03T03:57:43Z"
"it-filesystem-contract","success","completed","2020-06-03T03:23:01Z","2020-06-03T03:39:05Z"
"it-ozone","success","completed","2020-06-03T03:23:01Z","2020-06-03T03:52:22Z"
"it-hdds-om","success","completed","2020-06-03T03:23:03Z","2020-06-03T04:02:31Z"
"it-freon","success","completed","2020-06-03T03:23:04Z","2020-06-03T03:39:47Z"
"it-filesystem","success","completed","2020-06-03T03:23:00Z","2020-06-03T03:45:24Z"
"unit","success","completed","2020-06-03T21:24:18Z","2020-06-03T21:48:53Z"
"compile","success","completed","2020-06-03T21:24:17Z","2020-06-03T21:36:23Z"
"author","success","completed","2020-06-03T21:24:18Z","2020-06-03T21:25:48Z"
"rat","failure","completed","2020-06-03T21:24:16Z","2020-06-03T21:25:58Z"
"acceptance","success","completed","2020-06-03T21:24:17Z","2020-06-03T22:24:49Z"
"findbugs","success","completed","2020-06-03T21:24:18Z","2020-06-03T21:31:34Z"
"checkstyle","success","completed","2020-06-03T21:24:18Z","2020-06-03T21:27:43Z"
"it-client","success","completed","2020-06-03T21:36:36Z","2020-06-03T22:18:52Z"
"it-filesystem-contract","success","completed","2020-06-03T21:36:36Z","2020-06-03T21:54:32Z"
"it-hdds-om","success","completed","2020-06-03T21:36:37Z","2020-06-03T22:16:18Z"
"it-ozone","success","completed","2020-06-03T21:36:38Z","2020-06-03T22:04:29Z"
"it-filesystem","success","completed","2020-06-03T21:36:36Z","2020-06-03T21:58:01Z"
"it-freon","success","completed","2020-06-03T21:36:37Z","2020-06-03T21:53:48Z"
"rat","success","completed","2020-06-03T07:05:18Z","2020-06-03T07:07:14Z"
"unit","success","completed","2020-06-03T07:05:20Z","2020-06-03T07:35:09Z"
"author","success","completed","2020-06-03T07:05:19Z","2020-06-03T07:07:13Z"
"compile","success","completed","2020-06-03T07:05:20Z","2020-06-03T07:15:28Z"
"checkstyle","success","completed","2020-06-03T07:05:21Z","2020-06-03T07:09:19Z"
"acceptance","success","completed","2020-06-03T07:05:21Z","2020-06-03T08:09:29Z"
"findbugs","success","completed","2020-06-03T07:05:20Z","2020-06-03T07:12:25Z"
"it-ozone","success","completed","2020-06-03T07:15:44Z","2020-06-03T07:47:48Z"
"it-client","failure","completed","2020-06-03T07:15:43Z","2020-06-03T08:15:31Z"
"it-filesystem-contract","success","completed","2020-06-03T07:15:43Z","2020-06-03T07:32:11Z"
"it-hdds-om","success","completed","2020-06-03T07:15:44Z","2020-06-03T07:55:14Z"
"it-filesystem","success","completed","2020-06-03T07:15:43Z","2020-06-03T07:38:30Z"
"it-freon","success","completed","2020-06-03T07:15:43Z","2020-06-03T07:32:11Z"
"author","success","completed","2020-06-03T23:06:21Z","2020-06-03T23:08:01Z"
"checkstyle","success","completed","2020-06-03T23:06:19Z","2020-06-03T23:10:07Z"
"acceptance","success","completed","2020-06-03T23:06:21Z","2020-06-04T00:05:30Z"
"compile","success","completed","2020-06-03T23:06:21Z","2020-06-03T23:17:56Z"
"findbugs","success","completed","2020-06-03T23:06:21Z","2020-06-03T23:14:26Z"
"rat","failure","completed","2020-06-03T23:06:21Z","2020-06-03T23:08:08Z"
"unit","success","completed","2020-06-03T23:06:20Z","2020-06-03T23:35:52Z"
"it-freon","success","completed","2020-06-03T23:18:10Z","2020-06-03T23:34:16Z"
"it-filesystem","success","completed","2020-06-03T23:18:11Z","2020-06-03T23:40:15Z"
"it-client","success","completed","2020-06-03T23:18:10Z","2020-06-04T00:06:01Z"
"it-filesystem-contract","success","completed","2020-06-03T23:18:13Z","2020-06-03T23:34:03Z"
"it-ozone","success","completed","2020-06-03T23:18:10Z","2020-06-03T23:49:00Z"
"it-hdds-om","success","completed","2020-06-03T23:18:16Z","2020-06-03T23:57:12Z"
"unit","success","completed","2020-06-03T04:27:40Z","2020-06-03T04:54:36Z"
"compile","success","completed","2020-06-03T04:26:53Z","2020-06-03T04:37:09Z"
"rat","success","completed","2020-06-03T04:26:57Z","2020-06-03T04:28:49Z"
"author","success","completed","2020-06-03T04:26:55Z","2020-06-03T04:28:40Z"
"findbugs","success","completed","2020-06-03T04:26:54Z","2020-06-03T04:33:47Z"
"checkstyle","success","completed","2020-06-03T04:27:00Z","2020-06-03T04:30:50Z"
"acceptance","success","completed","2020-06-03T04:26:54Z","2020-06-03T05:32:13Z"
"it-hdds-om","success","completed","2020-06-03T04:37:21Z","2020-06-03T05:16:29Z"
"it-filesystem-contract","success","completed","2020-06-03T04:37:21Z","2020-06-03T04:54:34Z"
"it-ozone","success","completed","2020-06-03T04:37:21Z","2020-06-03T05:08:06Z"
"it-client","success","completed","2020-06-03T04:37:27Z","2020-06-03T05:20:46Z"
"it-filesystem","success","completed","2020-06-03T04:37:27Z","2020-06-03T04:57:22Z"
"it-freon","success","completed","2020-06-03T04:37:23Z","2020-06-03T04:53:30Z"
"compile","success","completed","2020-06-03T14:39:25Z","2020-06-03T14:50:03Z"
"author","success","completed","2020-06-03T14:39:24Z","2020-06-03T14:41:02Z"
"unit","success","completed","2020-06-03T14:39:24Z","2020-06-03T15:07:05Z"
"rat","success","completed","2020-06-03T14:39:24Z","2020-06-03T14:41:25Z"
"acceptance","success","completed","2020-06-03T14:39:24Z","2020-06-03T15:41:20Z"
"checkstyle","success","completed","2020-06-03T14:39:26Z","2020-06-03T14:43:14Z"
"findbugs","success","completed","2020-06-03T14:39:24Z","2020-06-03T14:46:53Z"
"it-filesystem-contract","success","completed","2020-06-03T14:50:19Z","2020-06-03T15:08:52Z"
"it-client","failure","completed","2020-06-03T14:50:21Z","2020-06-03T15:37:36Z"
"it-filesystem","success","completed","2020-06-03T14:50:24Z","2020-06-03T15:11:16Z"
"it-freon","success","completed","2020-06-03T14:50:25Z","2020-06-03T15:06:49Z"
"it-hdds-om","success","completed","2020-06-03T14:50:22Z","2020-06-03T15:30:07Z"
"it-ozone","success","completed","2020-06-03T14:50:21Z","2020-06-03T15:20:02Z"
"compile","success","completed","2020-06-03T15:03:21Z","2020-06-03T15:14:35Z"
"author","success","completed","2020-06-03T15:03:16Z","2020-06-03T15:05:45Z"
"acceptance","success","completed","2020-06-03T15:02:45Z","2020-06-03T16:09:17Z"
"checkstyle","success","completed","2020-06-03T15:03:17Z","2020-06-03T15:07:26Z"
"rat","success","completed","2020-06-03T15:03:33Z","2020-06-03T15:05:41Z"
"unit","success","completed","2020-06-03T15:04:09Z","2020-06-03T15:32:02Z"
"findbugs","success","completed","2020-06-03T15:04:40Z","2020-06-03T15:12:03Z"
"it-filesystem","success","completed","2020-06-03T15:15:04Z","2020-06-03T15:37:55Z"
"it-client","success","completed","2020-06-03T15:15:06Z","2020-06-03T16:03:26Z"
"it-freon","success","completed","2020-06-03T15:15:55Z","2020-06-03T15:32:40Z"
"it-filesystem-contract","success","completed","2020-06-03T15:15:31Z","2020-06-03T15:32:40Z"
"it-hdds-om","failure","completed","2020-06-03T15:16:06Z","2020-06-03T16:04:49Z"
"it-ozone","success","completed","2020-06-03T15:16:49Z","2020-06-03T15:47:54Z"
"author","success","completed","2020-06-11T20:06:12Z","2020-06-11T20:07:36Z"
"unit","success","completed","2020-06-11T20:06:06Z","2020-06-11T20:29:22Z"
"rat","success","completed","2020-06-11T20:06:08Z","2020-06-11T20:07:59Z"
"compile","success","completed","2020-06-11T20:06:10Z","2020-06-11T20:33:19Z"
"acceptance","success","completed","2020-06-11T20:06:08Z","2020-06-11T21:27:46Z"
"findbugs","success","completed","2020-06-11T20:06:08Z","2020-06-11T20:14:11Z"
"checkstyle","success","completed","2020-06-11T20:06:08Z","2020-06-11T20:10:00Z"
"it-filesystem","success","completed","2020-06-11T20:33:41Z","2020-06-11T20:51:38Z"
"it-client","success","completed","2020-06-11T20:33:38Z","2020-06-11T21:20:13Z"
"it-freon","failure","completed","2020-06-11T20:33:38Z","2020-06-11T20:59:46Z"
"it-filesystem-contract","success","completed","2020-06-11T20:33:41Z","2020-06-11T20:47:10Z"
"it-hdds-om","failure","completed","2020-06-11T20:33:40Z","2020-06-11T21:11:32Z"
"it-ozone","success","completed","2020-06-11T20:33:39Z","2020-06-11T20:59:16Z"
"coverage","skipped","completed","2020-06-11T21:28:00Z","2020-06-11T21:28:00Z"
"checkstyle","success","completed","2020-06-11T17:07:12Z","2020-06-11T17:10:38Z"
"acceptance","success","completed","2020-06-11T17:05:42Z","2020-06-11T18:18:23Z"
"compile","success","completed","2020-06-11T17:05:23Z","2020-06-11T17:34:40Z"
"author","success","completed","2020-06-11T17:05:08Z","2020-06-11T17:06:43Z"
"rat","success","completed","2020-06-11T17:05:44Z","2020-06-11T17:07:29Z"
"findbugs","success","completed","2020-06-11T17:05:58Z","2020-06-11T17:14:16Z"
"unit","success","completed","2020-06-11T17:06:09Z","2020-06-11T17:27:08Z"
"it-filesystem-contract","success","completed","2020-06-11T17:38:03Z","2020-06-11T17:52:00Z"
"it-client","success","completed","2020-06-11T17:37:17Z","2020-06-11T18:20:55Z"
"it-ozone","success","completed","2020-06-11T17:38:19Z","2020-06-11T18:04:40Z"
"it-hdds-om","success","completed","2020-06-11T17:37:47Z","2020-06-11T18:14:16Z"
"it-freon","success","completed","2020-06-11T17:39:03Z","2020-06-11T17:52:51Z"
"it-filesystem","success","completed","2020-06-11T17:38:50Z","2020-06-11T17:57:14Z"
"coverage","success","completed","2020-06-11T18:21:06Z","2020-06-11T18:52:24Z"
"rat","success","completed","2020-06-11T11:57:39Z","2020-06-11T11:59:22Z"
"compile","success","completed","2020-06-11T11:58:04Z","2020-06-11T12:27:26Z"
"unit","success","completed","2020-06-11T11:58:32Z","2020-06-11T12:19:50Z"
"author","success","completed","2020-06-11T11:57:15Z","2020-06-11T11:58:51Z"
"checkstyle","success","completed","2020-06-11T11:58:38Z","2020-06-11T12:01:57Z"
"acceptance","success","completed","2020-06-11T11:58:28Z","2020-06-11T13:20:41Z"
"findbugs","success","completed","2020-06-11T11:58:46Z","2020-06-11T12:06:06Z"
"it-client","success","completed","2020-06-11T12:27:53Z","2020-06-11T13:10:49Z"
"it-filesystem-contract","success","completed","2020-06-11T12:28:02Z","2020-06-11T12:43:51Z"
"it-ozone","success","completed","2020-06-11T12:28:22Z","2020-06-11T12:55:12Z"
"it-hdds-om","success","completed","2020-06-11T12:27:52Z","2020-06-11T13:05:03Z"
"it-freon","success","completed","2020-06-11T12:28:33Z","2020-06-11T12:42:23Z"
"it-filesystem","success","completed","2020-06-11T12:28:07Z","2020-06-11T12:45:53Z"
"coverage","success","completed","2020-06-11T13:11:12Z","2020-06-11T13:45:51Z"
"compile","success","completed","2020-06-07T10:02:32Z","2020-06-07T10:14:15Z"
"unit","success","completed","2020-06-07T10:02:05Z","2020-06-07T10:29:40Z"
"author","success","completed","2020-06-07T10:02:04Z","2020-06-07T10:03:37Z"
"rat","success","completed","2020-06-07T10:02:04Z","2020-06-07T10:03:54Z"
"checkstyle","success","completed","2020-06-07T10:02:05Z","2020-06-07T10:05:36Z"
"acceptance","success","completed","2020-06-07T10:02:04Z","2020-06-07T11:01:53Z"
"findbugs","success","completed","2020-06-07T10:02:05Z","2020-06-07T10:10:25Z"
"it-client","success","completed","2020-06-07T10:14:30Z","2020-06-07T11:00:41Z"
"it-ozone","success","completed","2020-06-07T10:14:30Z","2020-06-07T10:44:40Z"
"it-hdds-om","success","completed","2020-06-07T10:14:30Z","2020-06-07T10:55:38Z"
"it-filesystem-contract","success","completed","2020-06-07T10:14:29Z","2020-06-07T10:33:00Z"
"it-freon","success","completed","2020-06-07T10:14:30Z","2020-06-07T10:30:48Z"
"it-filesystem","success","completed","2020-06-07T10:14:29Z","2020-06-07T10:37:07Z"
"coverage","success","completed","2020-06-07T11:00:55Z","2020-06-07T11:21:26Z"
"unit","success","completed","2020-06-25T08:42:20Z","2020-06-25T09:02:28Z"
"compile","success","completed","2020-06-25T08:42:19Z","2020-06-25T08:50:59Z"
"rat","success","completed","2020-06-25T08:42:19Z","2020-06-25T08:43:48Z"
"author","success","completed","2020-06-25T08:42:19Z","2020-06-25T08:43:44Z"
"findbugs","success","completed","2020-06-25T08:42:20Z","2020-06-25T08:49:54Z"
"checkstyle","success","completed","2020-06-25T08:42:20Z","2020-06-25T08:45:38Z"
"acceptance","success","completed","2020-06-25T08:51:10Z","2020-06-25T09:51:21Z"
"integration (client)","success","completed","2020-06-25T08:51:11Z","2020-06-25T09:46:03Z"
"integration (filesystem)","success","completed","2020-06-25T08:51:11Z","2020-06-25T09:16:36Z"
"integration (filesystem-contract)","success","completed","2020-06-25T08:51:12Z","2020-06-25T09:13:00Z"
"integration (freon)","success","completed","2020-06-25T08:51:13Z","2020-06-25T09:03:52Z"
"integration (hdds-om)","success","completed","2020-06-25T08:51:10Z","2020-06-25T09:28:46Z"
"integration (ozone)","success","completed","2020-06-25T08:51:13Z","2020-06-25T09:18:05Z"
"coverage","success","completed","2020-06-25T09:51:20Z","2020-06-25T10:11:53Z"
"compile","success","completed","2020-06-25T08:26:05Z","2020-06-25T08:35:19Z"
"unit","success","completed","2020-06-25T08:26:03Z","2020-06-25T08:46:50Z"
"author","success","completed","2020-06-25T08:26:03Z","2020-06-25T08:27:26Z"
"rat","success","completed","2020-06-25T08:26:02Z","2020-06-25T08:27:33Z"
"findbugs","success","completed","2020-06-25T08:26:03Z","2020-06-25T08:32:57Z"
"checkstyle","success","completed","2020-06-25T08:26:03Z","2020-06-25T08:29:22Z"
"acceptance","success","completed","2020-06-25T08:35:32Z","2020-06-25T09:39:23Z"
"integration (client)","success","completed","2020-06-25T08:35:32Z","2020-06-25T09:32:11Z"
"integration (filesystem)","success","completed","2020-06-25T08:35:32Z","2020-06-25T09:02:52Z"
"integration (filesystem-contract)","success","completed","2020-06-25T08:35:31Z","2020-06-25T08:54:52Z"
"integration (freon)","success","completed","2020-06-25T08:35:32Z","2020-06-25T08:49:29Z"
"integration (hdds-om)","success","completed","2020-06-25T08:35:30Z","2020-06-25T09:11:06Z"
"integration (ozone)","success","completed","2020-06-25T08:35:32Z","2020-06-25T09:02:11Z"
"coverage","success","completed","2020-06-25T09:35:40Z","2020-06-25T09:55:59Z"
"checkstyle","success","completed","2020-06-25T19:18:56Z","2020-06-25T19:22:09Z"
"compile","success","completed","2020-06-25T19:18:55Z","2020-06-25T19:28:19Z"
"findbugs","success","completed","2020-06-25T19:18:57Z","2020-06-25T19:26:54Z"
"author","success","completed","2020-06-25T19:18:56Z","2020-06-25T19:21:24Z"
"rat","success","completed","2020-06-25T19:18:56Z","2020-06-25T19:20:37Z"
"unit","failure","completed","2020-06-25T19:18:57Z","2020-06-25T19:35:09Z"
"acceptance","success","completed","2020-06-25T19:28:33Z","2020-06-25T20:41:43Z"
"integration (client)","success","completed","2020-06-25T19:28:34Z","2020-06-25T20:23:43Z"
"integration (filesystem)","success","completed","2020-06-25T19:28:34Z","2020-06-25T19:54:34Z"
"integration (filesystem-contract)","success","completed","2020-06-25T19:28:31Z","2020-06-25T19:48:31Z"
"integration (freon)","success","completed","2020-06-25T19:28:35Z","2020-06-25T19:41:27Z"
"integration (hdds-om)","success","completed","2020-06-25T19:28:33Z","2020-06-25T20:06:41Z"
"integration (ozone)","success","completed","2020-06-25T19:28:34Z","2020-06-25T19:54:33Z"
"coverage","skipped","completed","2020-06-25T20:41:50Z","2020-06-25T20:41:50Z"
"checkstyle","success","completed","2020-06-25T12:33:50Z","2020-06-25T12:38:08Z"
"findbugs","success","completed","2020-06-25T12:33:49Z","2020-06-25T12:41:02Z"
"author","success","completed","2020-06-25T12:33:49Z","2020-06-25T12:35:16Z"
"compile","success","completed","2020-06-25T12:34:08Z","2020-06-25T12:43:58Z"
"rat","success","completed","2020-06-25T12:33:50Z","2020-06-25T12:35:31Z"
"unit","success","completed","2020-06-25T12:34:06Z","2020-06-25T12:54:01Z"
"acceptance","success","completed","2020-06-25T12:44:11Z","2020-06-25T13:44:44Z"
"integration (client)","success","completed","2020-06-25T12:44:12Z","2020-06-25T13:39:30Z"
"integration (filesystem)","success","completed","2020-06-25T12:44:10Z","2020-06-25T13:10:35Z"
"integration (filesystem-contract)","success","completed","2020-06-25T12:44:13Z","2020-06-25T13:04:19Z"
"integration (freon)","success","completed","2020-06-25T12:44:11Z","2020-06-25T12:55:49Z"
"integration (hdds-om)","success","completed","2020-06-25T12:44:12Z","2020-06-25T13:21:39Z"
"integration (ozone)","success","completed","2020-06-25T12:44:12Z","2020-06-25T13:09:05Z"
"coverage","success","completed","2020-06-25T13:44:20Z","2020-06-25T14:02:56Z"
"compile","success","completed","2020-06-25T00:34:00Z","2020-06-25T00:42:46Z"
"findbugs","success","completed","2020-06-25T00:34:01Z","2020-06-25T00:41:51Z"
"author","success","completed","2020-06-25T00:34:00Z","2020-06-25T00:35:37Z"
"checkstyle","success","completed","2020-06-25T00:34:01Z","2020-06-25T00:37:30Z"
"unit","success","completed","2020-06-25T00:34:01Z","2020-06-25T00:55:55Z"
"rat","success","completed","2020-06-25T00:34:01Z","2020-06-25T00:35:55Z"
"acceptance","success","completed","2020-06-25T00:42:58Z","2020-06-25T01:43:59Z"
"integration (client)","failure","completed","2020-06-25T00:42:57Z","2020-06-25T01:39:48Z"
"integration (filesystem)","success","completed","2020-06-25T00:42:57Z","2020-06-25T01:10:08Z"
"integration (filesystem-contract)","success","completed","2020-06-25T00:42:59Z","2020-06-25T01:02:23Z"
"integration (freon)","success","completed","2020-06-25T00:42:57Z","2020-06-25T00:56:06Z"
"integration (hdds-om)","success","completed","2020-06-25T00:42:59Z","2020-06-25T01:22:09Z"
"integration (ozone)","success","completed","2020-06-25T00:42:59Z","2020-06-25T01:12:04Z"
"coverage","skipped","completed","2020-06-25T01:44:05Z","2020-06-25T01:44:05Z"
"author","success","completed","2020-06-25T06:57:52Z","2020-06-25T06:59:15Z"
"rat","success","completed","2020-06-25T06:57:51Z","2020-06-25T07:00:13Z"
"compile","success","completed","2020-06-25T06:57:50Z","2020-06-25T07:08:31Z"
"unit","success","completed","2020-06-25T06:57:52Z","2020-06-25T07:18:14Z"
"checkstyle","success","completed","2020-06-25T06:57:52Z","2020-06-25T07:01:10Z"
"findbugs","success","completed","2020-06-25T06:57:51Z","2020-06-25T07:06:31Z"
"acceptance","success","completed","2020-06-25T07:09:27Z","2020-06-25T08:22:02Z"
