2022-11-18 01:13:51,008 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(250)) - Starting Replication Monitor Thread.
2022-11-18 01:13:51,040 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(319)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-11-18 01:13:51,186 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(250)) - Starting Replication Monitor Thread.
2022-11-18 01:13:51,195 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(319)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-11-18 01:13:51,229 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(250)) - Starting Replication Monitor Thread.
2022-11-18 01:13:51,234 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(319)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-11-18 01:13:51,255 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(250)) - Starting Replication Monitor Thread.
2022-11-18 01:13:51,269 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(319)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-11-18 01:13:51,285 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(250)) - Starting Replication Monitor Thread.
2022-11-18 01:13:51,293 [main] INFO  ha.SCMServiceManager (SCMServiceManager.java:register(42)) - Registering service ReplicationManager.
2022-11-18 01:13:51,293 [main] INFO  replication.ReplicationManager (ReplicationManager.java:notifyStatusChanged(825)) - Service ReplicationManager transitions to RUNNING.
2022-11-18 01:13:51,294 [main] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(352)) - Replication Monitor Thread took 0 milliseconds for processing 3 containers.
2022-11-18 01:13:51,297 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(352)) - Replication Monitor Thread took 0 milliseconds for processing 3 containers.
2022-11-18 01:13:51,301 [Over Replicated Processor] INFO  replication.OverReplicatedProcessor (OverReplicatedProcessor.java:processAll(90)) - Processed 0 over replicated containers, failed processing 0
2022-11-18 01:13:51,336 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(250)) - Starting Replication Monitor Thread.
2022-11-18 01:13:51,344 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(319)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-11-18 01:13:51,363 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(250)) - Starting Replication Monitor Thread.
2022-11-18 01:13:51,368 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(319)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-11-18 01:13:51,388 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(250)) - Starting Replication Monitor Thread.
2022-11-18 01:13:51,396 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(319)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-11-18 01:13:51,410 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(250)) - Starting Replication Monitor Thread.
2022-11-18 01:13:51,415 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(319)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-11-18 01:13:51,431 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(250)) - Starting Replication Monitor Thread.
2022-11-18 01:13:51,436 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(319)) - Replication Manager is not ready to run until 0ms after safemode exit
