2022-03-21 23:16:53,633 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=vol1, creationTime=1647904613536, modificationTime=1647904613536, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2022-03-21 23:17:01,365 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=CREATE_BUCKET {volume=vol1, bucket=bucket, bucketLayout=OBJECT_STORE, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:users:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1647904621351, bucketEncryptionKey=null, modificationTime=1647904621351, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-03-21 23:17:25,300 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket, key=passwd, dataSize=671, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-21 23:17:29,009 | INFO  | OMAudit | user=hadoop | ip=172.18.0.3 | op=COMMIT_KEY {volume=vol1, bucket=bucket, key=passwd, dataSize=671, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-21 23:17:56,704 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=CREATE_BUCKET {volume=vol1, bucket=auditparser0, bucketLayout=OBJECT_STORE, gdprEnabled=null, acls=[], isVersionEnabled=false, storageType=DISK, creationTime=1647904676699, bucketEncryptionKey=null, modificationTime=1647904676699, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-03-21 23:17:56,711 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=CREATE_BUCKET {volume=vol1, bucket=auditparser1, bucketLayout=OBJECT_STORE, gdprEnabled=null, acls=[], isVersionEnabled=false, storageType=DISK, creationTime=1647904676709, bucketEncryptionKey=null, modificationTime=1647904676709, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-03-21 23:17:56,718 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=CREATE_BUCKET {volume=vol1, bucket=auditparser2, bucketLayout=OBJECT_STORE, gdprEnabled=null, acls=[], isVersionEnabled=false, storageType=DISK, creationTime=1647904676715, bucketEncryptionKey=null, modificationTime=1647904676715, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-03-21 23:17:56,724 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=CREATE_BUCKET {volume=vol1, bucket=auditparser3, bucketLayout=OBJECT_STORE, gdprEnabled=null, acls=[], isVersionEnabled=false, storageType=DISK, creationTime=1647904676722, bucketEncryptionKey=null, modificationTime=1647904676722, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-03-21 23:17:56,728 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=CREATE_BUCKET {volume=vol1, bucket=auditparser4, bucketLayout=OBJECT_STORE, gdprEnabled=null, acls=[], isVersionEnabled=false, storageType=DISK, creationTime=1647904676727, bucketEncryptionKey=null, modificationTime=1647904676727, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-03-21 23:18:01,529 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=CREATE_BUCKET {volume=vol1, bucket=bucket1, bucketLayout=OBJECT_STORE, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:users:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1647904681526, bucketEncryptionKey=null, modificationTime=1647904681526, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-03-21 23:18:01,598 | INFO  | OMAudit | user=hadoop | ip=172.18.0.2 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=auditparser/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
