2022-05-16 12:33:19,561 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2022-05-16 12:33:19,562 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=GET_VERSION null | ret=SUCCESS |  
2022-05-16 12:33:19,562 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2022-05-16 12:33:19,561 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2022-05-16 12:33:19,571 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=GET_VERSION null | ret=SUCCESS |  
2022-05-16 12:33:19,572 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2022-05-16 12:33:27,300 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=REGISTER {datanodeDetails=631804ce-4208-429f-92df-8046e7cbb6dd{ip: 172.18.0.9, host: ozone-ha_datanode_1.ozone-ha_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-05-16 12:33:27,365 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=REGISTER {datanodeDetails=83e13baa-7dab-47d9-aa55-db4ec0b44076{ip: 172.18.0.6, host: ozone-ha_datanode_3.ozone-ha_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-05-16 12:33:27,550 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=REGISTER {datanodeDetails=ec199899-f237-4f54-8ea4-9a5c90461479{ip: 172.18.0.7, host: ozone-ha_datanode_2.ozone-ha_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-05-16 12:33:28,825 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=631804ce-4208-429f-92df-8046e7cbb6dd, command=[]} | ret=SUCCESS |  
2022-05-16 12:33:29,057 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=83e13baa-7dab-47d9-aa55-db4ec0b44076, command=[]} | ret=SUCCESS |  
2022-05-16 12:33:29,067 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=ec199899-f237-4f54-8ea4-9a5c90461479, command=[]} | ret=SUCCESS |  
2022-05-16 12:33:30,049 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=631804ce-4208-429f-92df-8046e7cbb6dd, command=[]} | ret=SUCCESS |  
2022-05-16 12:33:30,224 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=ec199899-f237-4f54-8ea4-9a5c90461479, command=[]} | ret=SUCCESS |  
2022-05-16 12:33:30,258 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=83e13baa-7dab-47d9-aa55-db4ec0b44076, command=[]} | ret=SUCCESS |  
2022-05-16 12:33:34,998 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=631804ce-4208-429f-92df-8046e7cbb6dd, command=[]} | ret=SUCCESS |  
2022-05-16 12:33:35,117 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=ec199899-f237-4f54-8ea4-9a5c90461479, command=[]} | ret=SUCCESS |  
2022-05-16 12:33:35,228 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=83e13baa-7dab-47d9-aa55-db4ec0b44076, command=[]} | ret=SUCCESS |  
2022-05-16 12:33:46,424 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=83e13baa-7dab-47d9-aa55-db4ec0b44076, command=[]} | ret=SUCCESS |  
2022-05-16 12:34:05,025 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=631804ce-4208-429f-92df-8046e7cbb6dd, command=[]} | ret=SUCCESS |  
2022-05-16 12:34:05,124 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=ec199899-f237-4f54-8ea4-9a5c90461479, command=[]} | ret=SUCCESS |  
2022-05-16 12:34:16,364 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=83e13baa-7dab-47d9-aa55-db4ec0b44076, command=[]} | ret=SUCCESS |  
2022-05-16 12:34:35,016 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=631804ce-4208-429f-92df-8046e7cbb6dd, command=[]} | ret=SUCCESS |  
2022-05-16 12:34:35,146 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=ec199899-f237-4f54-8ea4-9a5c90461479, command=[]} | ret=SUCCESS |  
2022-05-16 12:34:43,891 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=83e13baa-7dab-47d9-aa55-db4ec0b44076, command=[]} | ret=SUCCESS |  
2022-05-16 12:34:52,607 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=83e13baa-7dab-47d9-aa55-db4ec0b44076, command=[]} | ret=SUCCESS |  
