2022-08-04 01:08:48,153 | INFO  | OMAudit | user=hadoop | ip=172.18.0.8 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-04 01:08:48,945 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-04 01:08:54,528 | INFO  | OMAudit | user=hadoop | ip=172.18.0.8 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-04 01:08:54,796 | ERROR | OMAudit | user=hadoop | ip=172.18.0.8 | op=READ_VOLUME {volume=97337-without-scheme} | ret=FAILURE | VOLUME_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Volume 97337-without-scheme is not found
	at org.apache.hadoop.ozone.om.VolumeManagerImpl.getVolumeInfo(VolumeManagerImpl.java:74)
	at org.apache.hadoop.ozone.om.OzoneManager.getVolumeInfo(OzoneManager.java:2603) 
2022-08-04 01:08:57,575 | INFO  | OMAudit | user=hadoop | ip=172.18.0.8 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-04 01:08:57,956 | INFO  | OMAudit | user=hadoop | ip=172.18.0.8 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=97337-without-scheme, creationTime=1659575337833, modificationTime=1659575337833, quotaInBytes=109951162777600, quotaInNamespace=100, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2022-08-04 01:09:00,994 | INFO  | OMAudit | user=hadoop | ip=172.18.0.8 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-04 01:09:01,208 | INFO  | OMAudit | user=hadoop | ip=172.18.0.8 | op=LIST_VOLUMES {prevKey=, prefix=, maxKeys=1000, username=hadoop} | ret=SUCCESS |  
2022-08-04 01:09:01,570 | INFO  | OMAudit | user=hadoop | ip=172.18.0.8 | op=LIST_VOLUMES {prevKey=97337-without-scheme, prefix=, maxKeys=1000, username=hadoop} | ret=SUCCESS |  
2022-08-04 01:09:04,785 | INFO  | OMAudit | user=hadoop | ip=172.18.0.8 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-04 01:09:05,007 | INFO  | OMAudit | user=hadoop | ip=172.18.0.8 | op=LIST_VOLUMES {prevKey=, prefix=, maxKeys=1000, username=hadoop} | ret=SUCCESS |  
2022-08-04 01:09:05,502 | INFO  | OMAudit | user=hadoop | ip=172.18.0.8 | op=LIST_VOLUMES {prevKey=97337-without-scheme, prefix=, maxKeys=1000, username=hadoop} | ret=SUCCESS |  
