2022-07-14 11:54:23,402 | INFO  | OMAudit | user=hadoop | ip=172.18.0.10 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-07-14 11:54:23,402 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-07-14 11:54:29,959 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-07-14 11:54:30,190 | ERROR | OMAudit | user=hadoop | ip=172.18.0.12 | op=READ_VOLUME {volume=31080-without-scheme} | ret=FAILURE | VOLUME_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Volume 31080-without-scheme is not found
	at org.apache.hadoop.ozone.om.VolumeManagerImpl.getVolumeInfo(VolumeManagerImpl.java:74)
	at org.apache.hadoop.ozone.om.OzoneManager.getVolumeInfo(OzoneManager.java:2604) 
2022-07-14 11:54:33,426 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-07-14 11:54:33,872 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=31080-without-scheme, creationTime=1657799673708, modificationTime=1657799673708, quotaInBytes=109951162777600, quotaInNamespace=100, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2022-07-14 11:54:37,209 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-07-14 11:54:37,384 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=LIST_VOLUMES {prevKey=, prefix=, maxKeys=1000, username=hadoop} | ret=SUCCESS |  
2022-07-14 11:54:37,772 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=LIST_VOLUMES {prevKey=31080-without-scheme, prefix=, maxKeys=1000, username=hadoop} | ret=SUCCESS |  
2022-07-14 11:54:40,881 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-07-14 11:54:41,064 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=LIST_VOLUMES {prevKey=, prefix=, maxKeys=1000, username=hadoop} | ret=SUCCESS |  
2022-07-14 11:54:41,429 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=LIST_VOLUMES {prevKey=31080-without-scheme, prefix=, maxKeys=1000, username=hadoop} | ret=SUCCESS |  
2022-07-14 11:54:44,544 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-07-14 11:54:44,717 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=READ_VOLUME {volume=31080-without-scheme} | ret=SUCCESS |  
2022-07-14 11:54:44,730 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=READ_VOLUME {volume=31080-without-scheme} | ret=SUCCESS |  
2022-07-14 11:54:44,755 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=SET_QUOTA {volume=31080-without-scheme, quotaInBytes=10995116277760} | ret=SUCCESS |  
2022-07-14 11:54:47,858 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-07-14 11:54:48,037 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=READ_VOLUME {volume=31080-without-scheme} | ret=SUCCESS |  
2022-07-14 11:54:51,637 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-07-14 11:54:51,812 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=READ_VOLUME {volume=31080-without-scheme} | ret=SUCCESS |  
2022-07-14 11:54:51,932 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=CREATE_BUCKET {volume=31080-without-scheme, bucket=bb1, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1657799691878, bucketEncryptionKey=null, modificationTime=1657799691878, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-07-14 11:54:55,091 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-07-14 11:54:55,304 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=READ_VOLUME {volume=31080-without-scheme} | ret=SUCCESS |  
2022-07-14 11:54:55,321 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=READ_BUCKET {volume=31080-without-scheme, bucket=bb1} | ret=SUCCESS |  
2022-07-14 11:54:58,794 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-07-14 11:54:58,962 | INFO  | OMAudit | user=hadoop | ip=172.18.0.12 | op=READ_VOLUME {volume=31080-without-scheme} | ret=SUCCESS |  
