2022-05-04 16:25:42,580 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.18.0.10 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-05-04 16:25:45,126 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.7 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-05-04 16:26:01,994 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2022-05-04 16:26:02,031 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2022-05-04 16:26:02,052 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2022-05-04 16:26:03,450 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.9 | op=REGISTER {datanodeDetails=5f839365-db99-45ce-9499-c854237351e2{ip: 172.18.0.9, host: 0e40691bf278, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 292807594106, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-05-04 16:26:03,464 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.8 | op=REGISTER {datanodeDetails=e724159b-604b-4136-9382-d36de7835674{ip: 172.18.0.8, host: ec3f3c5cc95a, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 292908567032, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-05-04 16:26:03,730 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.6 | op=REGISTER {datanodeDetails=ab0d1227-fe64-4ef6-8f4b-4e7f2c52d2ae{ip: 172.18.0.6, host: f7555dfe5e9d, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 292660243062, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-05-04 16:26:05,472 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=5f839365-db99-45ce-9499-c854237351e2, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "995b7f98-b6dc-4793-82a5-81f24fbc40ba" uuid128 { mostSigBits: -7396177669146261613 leastSigBits: -9032670599901855558 } } type: RATIS factor: ONE datanode { uuid: "5f839365-db99-45ce-9499-c854237351e2" ipAddress: "172.18.0.9" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "5f839365-db99-45ce-9499-c854237351e2" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6882506721237485006 leastSigBits: -7738934220961918494 } } cmdId: 1651681563477 priority: 1 } term: -1 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "681d6c43-a577-47e0-8d16-05a629730a3d" uuid128 { mostSigBits: 7502271592063780832 leastSigBits: -8280424653655963075 } } type: RATIS factor: THREE datanode { uuid: "ab0d1227-fe64-4ef6-8f4b-4e7f2c52d2ae" ipAddress: "172.18.0.6" hostName: "ozonesecure_datanode_1.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "ab0d1227-fe64-4ef6-8f4b-4e7f2c52d2ae" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6121216355545624842 leastSigBits: -8121311194921119058 } } datanode { uuid: "5f839365-db99-45ce-9499-c854237351e2" ipAddress: "172.18.0.9" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "5f839365-db99-45ce-9499-c854237351e2" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6882506721237485006 leastSigBits: -7738934220961918494 } } datanode { uuid: "e724159b-604b-4136-9382-d36de7835674" ipAddress: "172.18.0.8" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "e724159b-604b-4136-9382-d36de7835674" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1791282994706955978 leastSigBits: -7817453534172719500 } } cmdId: 1651681563480 priority: 1 priority: 0 priority: 0 } term: -1 encodedToken: "" ]} | ret=SUCCESS |  
2022-05-04 16:26:05,511 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=e724159b-604b-4136-9382-d36de7835674, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "341f7747-e4fa-46ef-b34e-9eb1a141f83c" uuid128 { mostSigBits: 3755851764918273775 leastSigBits: -5526305206985164740 } } type: RATIS factor: ONE datanode { uuid: "e724159b-604b-4136-9382-d36de7835674" ipAddress: "172.18.0.8" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "e724159b-604b-4136-9382-d36de7835674" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1791282994706955978 leastSigBits: -7817453534172719500 } } cmdId: 1651681563478 priority: 1 } term: -1 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "681d6c43-a577-47e0-8d16-05a629730a3d" uuid128 { mostSigBits: 7502271592063780832 leastSigBits: -8280424653655963075 } } type: RATIS factor: THREE datanode { uuid: "ab0d1227-fe64-4ef6-8f4b-4e7f2c52d2ae" ipAddress: "172.18.0.6" hostName: "ozonesecure_datanode_1.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "ab0d1227-fe64-4ef6-8f4b-4e7f2c52d2ae" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6121216355545624842 leastSigBits: -8121311194921119058 } } datanode { uuid: "5f839365-db99-45ce-9499-c854237351e2" ipAddress: "172.18.0.9" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "5f839365-db99-45ce-9499-c854237351e2" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6882506721237485006 leastSigBits: -7738934220961918494 } } datanode { uuid: "e724159b-604b-4136-9382-d36de7835674" ipAddress: "172.18.0.8" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "e724159b-604b-4136-9382-d36de7835674" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1791282994706955978 leastSigBits: -7817453534172719500 } } cmdId: 1651681563480 priority: 1 priority: 0 priority: 0 } term: -1 encodedToken: "" ]} | ret=SUCCESS |  
2022-05-04 16:26:05,664 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=ab0d1227-fe64-4ef6-8f4b-4e7f2c52d2ae, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "3ccaba2a-fd0b-48e5-9b8c-88e673fec5ba" uuid128 { mostSigBits: 4380518281367996645 leastSigBits: -7238259977721297478 } } type: RATIS factor: ONE datanode { uuid: "ab0d1227-fe64-4ef6-8f4b-4e7f2c52d2ae" ipAddress: "172.18.0.6" hostName: "ozonesecure_datanode_1.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "ab0d1227-fe64-4ef6-8f4b-4e7f2c52d2ae" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6121216355545624842 leastSigBits: -8121311194921119058 } } cmdId: 1651681563479 priority: 1 } term: -1 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "681d6c43-a577-47e0-8d16-05a629730a3d" uuid128 { mostSigBits: 7502271592063780832 leastSigBits: -8280424653655963075 } } type: RATIS factor: THREE datanode { uuid: "ab0d1227-fe64-4ef6-8f4b-4e7f2c52d2ae" ipAddress: "172.18.0.6" hostName: "ozonesecure_datanode_1.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "ab0d1227-fe64-4ef6-8f4b-4e7f2c52d2ae" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6121216355545624842 leastSigBits: -8121311194921119058 } } datanode { uuid: "5f839365-db99-45ce-9499-c854237351e2" ipAddress: "172.18.0.9" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "5f839365-db99-45ce-9499-c854237351e2" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 6882506721237485006 leastSigBits: -7738934220961918494 } } datanode { uuid: "e724159b-604b-4136-9382-d36de7835674" ipAddress: "172.18.0.8" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "e724159b-604b-4136-9382-d36de7835674" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1791282994706955978 leastSigBits: -7817453534172719500 } } cmdId: 1651681563480 priority: 1 priority: 0 priority: 0 } term: -1 encodedToken: "" ]} | ret=SUCCESS |  
