2022-08-30 13:19:12,887 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.25.0.116 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-08-30 13:20:55,887 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.113 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-08-30 13:20:55,895 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=9928d4ac-dd28-46ee-b53c-6a3d5465e0ee, command=[]} | ret=SUCCESS |  
2022-08-30 13:20:56,269 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=6cb3a02a-54be-4c4f-a721-5cf19d2cd6d8, command=[]} | ret=SUCCESS |  
2022-08-30 13:20:57,328 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=6cb3a02a-54be-4c4f-a721-5cf19d2cd6d8, command=[]} | ret=SUCCESS |  
2022-08-30 13:20:59,165 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.25.0.116 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-08-30 13:21:01,077 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=9928d4ac-dd28-46ee-b53c-6a3d5465e0ee, command=[]} | ret=SUCCESS |  
2022-08-30 13:21:02,269 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=9928d4ac-dd28-46ee-b53c-6a3d5465e0ee, command=[]} | ret=SUCCESS |  
2022-08-30 13:21:02,293 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=6cb3a02a-54be-4c4f-a721-5cf19d2cd6d8, command=[]} | ret=SUCCESS |  
2022-08-30 13:21:03,533 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=9928d4ac-dd28-46ee-b53c-6a3d5465e0ee, command=[]} | ret=SUCCESS |  
2022-08-30 13:21:04,835 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=26195306-3eb5-418c-b543-77ceafbc33ce, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "06b47ae5-27ab-428d-b445-06299acdb634" uuid128 { mostSigBits: 483146184667120269 leastSigBits: -5456948597728889292 } } type: RATIS factor: THREE datanode { uuid: "6cb3a02a-54be-4c4f-a721-5cf19d2cd6d8" ipAddress: "172.25.0.103" hostName: "ozonesecure-ha_datanode2_1.ozonesecure-ha_ozone_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "6cb3a02a-54be-4c4f-a721-5cf19d2cd6d8" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7832780280598252623 leastSigBits: -6403735002350299432 } } datanode { uuid: "9928d4ac-dd28-46ee-b53c-6a3d5465e0ee" ipAddress: "172.25.0.104" hostName: "ozonesecure-ha_datanode3_1.ozonesecure-ha_ozone_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "9928d4ac-dd28-46ee-b53c-6a3d5465e0ee" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -7410439347928283410 leastSigBits: -5387314242600443666 } } datanode { uuid: "26195306-3eb5-418c-b543-77ceafbc33ce" ipAddress: "172.25.0.102" hostName: "ozonesecure-ha_datanode1_1.ozonesecure-ha_ozone_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "26195306-3eb5-418c-b543-77ceafbc33ce" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 2745316734146003340 leastSigBits: -5385328999809666098 } } cmdId: 1661865648644 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "11c08fed-8ef3-4583-bcc9-f21d50059783" uuid128 { mostSigBits: 1279180544641549699 leastSigBits: -4843073716549740669 } } type: RATIS factor: THREE datanode { uuid: "26195306-3eb5-418c-b543-77ceafbc33ce" ipAddress: "172.25.0.102" hostName: "ozonesecure-ha_datanode1_1.ozonesecure-ha_ozone_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "26195306-3eb5-418c-b543-77ceafbc33ce" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 2745316734146003340 leastSigBits: -5385328999809666098 } } datanode { uuid: "6cb3a02a-54be-4c4f-a721-5cf19d2cd6d8" ipAddress: "172.25.0.103" hostName: "ozonesecure-ha_datanode2_1.ozonesecure-ha_ozone_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "6cb3a02a-54be-4c4f-a721-5cf19d2cd6d8" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7832780280598252623 leastSigBits: -6403735002350299432 } } datanode { uuid: "9928d4ac-dd28-46ee-b53c-6a3d5465e0ee" ipAddress: "172.25.0.104" hostName: "ozonesecure-ha_datanode3_1.ozonesecure-ha_ozone_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "9928d4ac-dd28-46ee-b53c-6a3d5465e0ee" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -7410439347928283410 leastSigBits: -5387314242600443666 } } cmdId: 1661865648645 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
2022-08-30 13:21:05,125 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=26195306-3eb5-418c-b543-77ceafbc33ce, command=[]} | ret=SUCCESS |  
2022-08-30 13:21:05,533 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=6cb3a02a-54be-4c4f-a721-5cf19d2cd6d8, command=[]} | ret=SUCCESS |  
2022-08-30 13:21:20,332 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.25.0.116 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-08-30 13:21:20,619 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=26195306-3eb5-418c-b543-77ceafbc33ce, command=[]} | ret=SUCCESS |  
2022-08-30 13:21:25,781 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=26195306-3eb5-418c-b543-77ceafbc33ce, command=[]} | ret=SUCCESS |  
2022-08-30 13:21:33,595 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=9928d4ac-dd28-46ee-b53c-6a3d5465e0ee, command=[]} | ret=SUCCESS |  
2022-08-30 13:21:34,664 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=26195306-3eb5-418c-b543-77ceafbc33ce, command=[]} | ret=SUCCESS |  
2022-08-30 13:21:35,653 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=6cb3a02a-54be-4c4f-a721-5cf19d2cd6d8, command=[]} | ret=SUCCESS |  
2022-08-30 13:22:03,641 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=9928d4ac-dd28-46ee-b53c-6a3d5465e0ee, command=[]} | ret=SUCCESS |  
2022-08-30 13:22:04,696 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=26195306-3eb5-418c-b543-77ceafbc33ce, command=[]} | ret=SUCCESS |  
2022-08-30 13:22:04,730 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.25.0.112 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om2, size=268435456, num=1} | ret=SUCCESS |  
2022-08-30 13:22:05,745 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=6cb3a02a-54be-4c4f-a721-5cf19d2cd6d8, command=[]} | ret=SUCCESS |  
2022-08-30 13:22:08,175 | INFO  | SCMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_CONTAINER_WITH_PIPELINE {containerID=#1} | ret=SUCCESS |  
