2022-03-08 16:57:49,109 | INFO  | OMAudit | user=hadoop | ip=172.25.0.3 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=vol1, creationTime=1646758669022, modificationTime=1646758669022, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2022-03-08 16:57:49,167 | INFO  | OMAudit | user=hadoop | ip=172.25.0.3 | op=CREATE_BUCKET {volume=vol1, bucket=bucket1, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:users:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1646758669157, bucketEncryptionKey=null, modificationTime=1646758669157, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-03-08 16:57:49,287 | INFO  | OMAudit | user=hadoop | ip=172.25.0.3 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=warmup/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:57:51,448 | INFO  | OMAudit | user=hadoop | ip=172.25.0.3 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=warmup/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:57:58,233 | INFO  | OMAudit | user=hadoop | ip=172.25.0.4 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=key-1.3.0, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:58:00,184 | INFO  | OMAudit | user=hadoop | ip=172.25.0.4 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=key-1.3.0, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:58:03,823 | INFO  | OMAudit | user=hadoop | ip=172.25.0.4 | op=CREATE_DIRECTORY {volume=vol1, bucket=bucket1, key=dir-1.3.0, dataSize=0, replicationType=RATIS, replicationFactor=ONE} | ret=SUCCESS |  
2022-03-08 16:58:07,271 | INFO  | OMAudit | user=hadoop | ip=172.25.0.4 | op=CREATE_FILE {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0._COPYING_, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:58:08,709 | INFO  | OMAudit | user=hadoop | ip=172.25.0.4 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0._COPYING_, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:58:08,878 | INFO  | OMAudit | user=hadoop | ip=172.25.0.4 | op=RENAME_KEY {volume=vol1, bucket=bucket1, dataSize=0, replicationType=RATIS, replicationFactor=ONE, srcKey=dir-1.3.0/file-1.3.0._COPYING_, dstKey=dir-1.3.0/file-1.3.0} | ret=SUCCESS |  
2022-03-08 16:58:26,821 | INFO  | OMAudit | user=hadoop | ip=172.25.0.4 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-03-08 16:58:36,356 | INFO  | OMAudit | user=hadoop | ip=172.25.0.2 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=key-1.2.1, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:58:37,980 | INFO  | OMAudit | user=hadoop | ip=172.25.0.2 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=key-1.2.1, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:58:40,848 | INFO  | OMAudit | user=hadoop | ip=172.25.0.2 | op=CREATE_DIRECTORY {volume=vol1, bucket=bucket1, key=dir-1.2.1, dataSize=0, replicationType=RATIS, replicationFactor=ONE} | ret=SUCCESS |  
2022-03-08 16:58:43,393 | INFO  | OMAudit | user=hadoop | ip=172.25.0.2 | op=CREATE_FILE {volume=vol1, bucket=bucket1, key=dir-1.2.1/file-1.2.1._COPYING_, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:58:44,445 | INFO  | OMAudit | user=hadoop | ip=172.25.0.2 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=dir-1.2.1/file-1.2.1._COPYING_, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:58:44,500 | INFO  | OMAudit | user=hadoop | ip=172.25.0.2 | op=RENAME_KEY {volume=vol1, bucket=bucket1, dataSize=0, replicationType=RATIS, replicationFactor=ONE, srcKey=dir-1.2.1/file-1.2.1._COPYING_, dstKey=dir-1.2.1/file-1.2.1} | ret=SUCCESS |  
2022-03-08 16:58:59,534 | INFO  | OMAudit | user=hadoop | ip=172.25.0.2 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.2.1/file-1.2.1, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-03-08 16:59:15,028 | INFO  | OMAudit | user=hadoop | ip=172.25.0.2 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-03-08 16:59:34,122 | INFO  | OMAudit | user=hadoop | ip=172.25.0.4 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.2.1/file-1.2.1, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
