2022-03-08 16:54:59,217 | INFO  | OMAudit | user=hadoop | ip=172.24.0.2 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=vol1, creationTime=1646758499088, modificationTime=1646758499088, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2022-03-08 16:54:59,291 | INFO  | OMAudit | user=hadoop | ip=172.24.0.2 | op=CREATE_BUCKET {volume=vol1, bucket=bucket1, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:users:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1646758499280, bucketEncryptionKey=null, modificationTime=1646758499280, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-03-08 16:54:59,430 | INFO  | OMAudit | user=hadoop | ip=172.24.0.2 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=warmup/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:55:02,095 | INFO  | OMAudit | user=hadoop | ip=172.24.0.2 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=warmup/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:55:07,944 | INFO  | OMAudit | user=hadoop | ip=172.24.0.3 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=key-1.3.0, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:55:09,757 | INFO  | OMAudit | user=hadoop | ip=172.24.0.3 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=key-1.3.0, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:55:13,375 | INFO  | OMAudit | user=hadoop | ip=172.24.0.3 | op=CREATE_DIRECTORY {volume=vol1, bucket=bucket1, key=dir-1.3.0, dataSize=0, replicationType=RATIS, replicationFactor=ONE} | ret=SUCCESS |  
2022-03-08 16:55:17,170 | INFO  | OMAudit | user=hadoop | ip=172.24.0.3 | op=CREATE_FILE {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0._COPYING_, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:55:19,067 | INFO  | OMAudit | user=hadoop | ip=172.24.0.3 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0._COPYING_, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:55:19,237 | INFO  | OMAudit | user=hadoop | ip=172.24.0.3 | op=RENAME_KEY {volume=vol1, bucket=bucket1, dataSize=0, replicationType=RATIS, replicationFactor=ONE, srcKey=dir-1.3.0/file-1.3.0._COPYING_, dstKey=dir-1.3.0/file-1.3.0} | ret=SUCCESS |  
2022-03-08 16:55:37,530 | INFO  | OMAudit | user=hadoop | ip=172.24.0.3 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0, dataSize=0, replicationType=null, replicationFactor=null} | ret=SUCCESS |  
2022-03-08 16:55:46,565 | INFO  | OMAudit | user=hadoop | ip=172.24.0.5 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=key-1.1.0, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:55:48,125 | INFO  | OMAudit | user=hadoop | ip=172.24.0.5 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=key-1.1.0, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:55:50,805 | INFO  | OMAudit | user=hadoop | ip=172.24.0.5 | op=CREATE_DIRECTORY {volume=vol1, bucket=bucket1, key=dir-1.1.0, dataSize=0, replicationType=RATIS, replicationFactor=ONE} | ret=SUCCESS |  
2022-03-08 16:55:52,975 | INFO  | OMAudit | user=hadoop | ip=172.24.0.5 | op=CREATE_FILE {volume=vol1, bucket=bucket1, key=dir-1.1.0/file-1.1.0._COPYING_, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:55:54,034 | INFO  | OMAudit | user=hadoop | ip=172.24.0.5 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=dir-1.1.0/file-1.1.0._COPYING_, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-08 16:55:54,086 | INFO  | OMAudit | user=hadoop | ip=172.24.0.5 | op=RENAME_KEY {volume=vol1, bucket=bucket1, dataSize=0, replicationType=RATIS, replicationFactor=ONE, srcKey=dir-1.1.0/file-1.1.0._COPYING_, dstKey=dir-1.1.0/file-1.1.0} | ret=SUCCESS |  
2022-03-08 16:56:07,829 | INFO  | OMAudit | user=hadoop | ip=172.24.0.5 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.1.0/file-1.1.0, dataSize=0, replicationType=null, replicationFactor=null} | ret=SUCCESS |  
2022-03-08 16:56:22,672 | INFO  | OMAudit | user=hadoop | ip=172.24.0.5 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0, dataSize=0, replicationType=null, replicationFactor=null} | ret=SUCCESS |  
2022-03-08 16:56:41,143 | INFO  | OMAudit | user=hadoop | ip=172.24.0.3 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.1.0/file-1.1.0, dataSize=0, replicationType=null, replicationFactor=null} | ret=SUCCESS |  
