2022-05-16 17:48:47,596 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2022-05-16 18:10:50,344 OK[op=GET_METADATA, key=key1, user=root] 
2022-05-16 18:10:50,733 OK[op=GENERATE_EEK, key=key1, user=root, accessCount=1, interval=0ms] 
2022-05-16 18:11:00,939 OK[op=GENERATE_EEK, key=key1, user=root, accessCount=1, interval=10207ms] 
2022-05-16 18:11:00,950 OK[op=GENERATE_EEK, key=key1, user=root, accessCount=1, interval=11ms] 
2022-05-16 18:11:01,587 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-05-16 18:11:11,825 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10238ms] 
2022-05-16 18:11:11,825 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-05-16 18:28:04,342 OK[op=GET_METADATA, key=key1, user=root] 
2022-05-16 18:28:18,456 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-05-16 18:28:28,533 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10077ms] 
2022-05-16 18:29:18,673 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-05-16 18:29:29,533 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10860ms] 
2022-05-16 18:30:20,394 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-05-16 18:30:30,533 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10139ms] 
2022-05-16 18:31:23,205 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-05-16 18:31:33,533 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10328ms] 
2022-05-16 18:32:29,477 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-05-16 18:32:39,533 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10056ms] 
2022-05-16 18:33:18,300 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-05-16 18:33:28,533 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10233ms] 
2022-05-16 18:34:18,372 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-05-16 18:34:28,533 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10161ms] 
2022-05-16 18:35:18,527 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-05-16 18:35:28,533 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10006ms] 
2022-05-16 18:36:19,079 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-05-16 18:36:29,533 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10454ms] 
2022-05-16 18:37:24,843 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-05-16 18:37:35,533 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10690ms] 
2022-05-16 18:38:38,728 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-05-16 18:38:49,533 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10805ms] 
2022-05-16 18:39:38,899 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
