2022-05-22 19:05:23,634 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION null | ret=SUCCESS |  
2022-05-22 19:05:23,661 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION null | ret=SUCCESS |  
2022-05-22 19:05:25,390 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {datanodeDetails=01ac5978-d99f-4663-963b-3e5047da6b53{ip: 172.25.0.103, host: f1800ae64fbd, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 1132327154079, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-05-22 19:05:25,515 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {datanodeDetails=ec938850-5d23-4f79-aab4-caaa367c05ab{ip: 172.25.0.104, host: ozonesecure-ha_datanode3_1.ozonesecure-ha_ozone_net, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 1134109925305, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-05-22 19:05:26,917 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=01ac5978-d99f-4663-963b-3e5047da6b53, command=[]} | ret=SUCCESS |  
2022-05-22 19:05:26,974 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION null | ret=SUCCESS |  
2022-05-22 19:05:27,558 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=ec938850-5d23-4f79-aab4-caaa367c05ab, command=[]} | ret=SUCCESS |  
2022-05-22 19:05:28,757 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {datanodeDetails=7687b447-e891-4ffe-90ed-982585b16a2d{ip: 172.25.0.102, host: 2bc9f000253a, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 1138071926508, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-05-22 19:05:29,096 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=ec938850-5d23-4f79-aab4-caaa367c05ab, command=[]} | ret=SUCCESS |  
2022-05-22 19:05:30,359 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=7687b447-e891-4ffe-90ed-982585b16a2d, command=[]} | ret=SUCCESS |  
2022-05-22 19:05:30,446 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=ec938850-5d23-4f79-aab4-caaa367c05ab, command=[]} | ret=SUCCESS |  
2022-05-22 19:05:31,947 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=7687b447-e891-4ffe-90ed-982585b16a2d, command=[]} | ret=SUCCESS |  
2022-05-22 19:05:32,895 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=7687b447-e891-4ffe-90ed-982585b16a2d, command=[]} | ret=SUCCESS |  
2022-05-22 19:05:35,295 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=ec938850-5d23-4f79-aab4-caaa367c05ab, command=[]} | ret=SUCCESS |  
2022-05-22 19:05:37,193 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=ec938850-5d23-4f79-aab4-caaa367c05ab, command=[]} | ret=SUCCESS |  
2022-05-22 19:05:37,989 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=7687b447-e891-4ffe-90ed-982585b16a2d, command=[]} | ret=SUCCESS |  
2022-05-22 19:05:39,198 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=ec938850-5d23-4f79-aab4-caaa367c05ab, command=[]} | ret=SUCCESS |  
2022-05-22 19:05:39,783 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=7687b447-e891-4ffe-90ed-982585b16a2d, command=[]} | ret=SUCCESS |  
2022-05-22 19:05:40,039 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=01ac5978-d99f-4663-963b-3e5047da6b53, command=[]} | ret=SUCCESS |  
2022-05-22 19:05:40,876 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=01ac5978-d99f-4663-963b-3e5047da6b53, command=[]} | ret=SUCCESS |  
2022-05-22 19:05:57,891 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=01ac5978-d99f-4663-963b-3e5047da6b53, command=[]} | ret=SUCCESS |  
2022-05-22 19:06:03,070 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=01ac5978-d99f-4663-963b-3e5047da6b53, command=[]} | ret=SUCCESS |  
2022-05-22 19:06:04,991 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=01ac5978-d99f-4663-963b-3e5047da6b53, command=[]} | ret=SUCCESS |  
2022-05-22 19:06:09,302 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=ec938850-5d23-4f79-aab4-caaa367c05ab, command=[]} | ret=SUCCESS |  
2022-05-22 19:06:09,969 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=7687b447-e891-4ffe-90ed-982585b16a2d, command=[]} | ret=SUCCESS |  
2022-05-22 19:06:28,430 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=01ac5978-d99f-4663-963b-3e5047da6b53, command=[]} | ret=SUCCESS |  
2022-05-22 19:06:28,435 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=7687b447-e891-4ffe-90ed-982585b16a2d, command=[]} | ret=SUCCESS |  
