2022-03-23 14:59:06,245 | INFO  | OMAudit | user=hadoop | ip=172.22.0.3 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=vol1, creationTime=1648047546121, modificationTime=1648047546121, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2022-03-23 14:59:06,419 | INFO  | OMAudit | user=hadoop | ip=172.22.0.3 | op=CREATE_BUCKET {volume=vol1, bucket=bucket1, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:users:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1648047546387, bucketEncryptionKey=null, modificationTime=1648047546387, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-03-23 14:59:06,957 | INFO  | OMAudit | user=hadoop | ip=172.22.0.3 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=warmup/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-23 14:59:10,320 | INFO  | OMAudit | user=hadoop | ip=172.22.0.3 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=warmup/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-23 14:59:17,110 | INFO  | OMAudit | user=hadoop | ip=172.22.0.12 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=key-1.3.0, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-23 14:59:19,358 | INFO  | OMAudit | user=hadoop | ip=172.22.0.12 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=key-1.3.0, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-23 14:59:23,443 | INFO  | OMAudit | user=hadoop | ip=172.22.0.12 | op=CREATE_DIRECTORY {volume=vol1, bucket=bucket1, key=dir-1.3.0, dataSize=0, replicationType=RATIS, replicationFactor=ONE} | ret=SUCCESS |  
2022-03-23 14:59:27,224 | INFO  | OMAudit | user=hadoop | ip=172.22.0.12 | op=CREATE_FILE {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0._COPYING_, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-23 14:59:28,765 | INFO  | OMAudit | user=hadoop | ip=172.22.0.12 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0._COPYING_, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-23 14:59:29,028 | INFO  | OMAudit | user=hadoop | ip=172.22.0.12 | op=RENAME_KEY {volume=vol1, bucket=bucket1, dataSize=0, replicationType=RATIS, replicationFactor=ONE, srcKey=/dir-1.3.0/file-1.3.0._COPYING_, dstKey=/dir-1.3.0/file-1.3.0} | ret=SUCCESS |  
2022-03-23 14:59:49,554 | INFO  | OMAudit | user=hadoop | ip=172.22.0.12 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-03-23 14:59:59,060 | INFO  | OMAudit | user=hadoop | ip=172.22.0.2 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=key-1.0.0, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-23 15:00:00,647 | INFO  | OMAudit | user=hadoop | ip=172.22.0.2 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=key-1.0.0, dataSize=18, replicationType=RATIS, replicationFactor=ONE} | ret=SUCCESS |  
2022-03-23 15:00:03,356 | INFO  | OMAudit | user=hadoop | ip=172.22.0.2 | op=CREATE_DIRECTORY {volume=vol1, bucket=bucket1, key=dir-1.0.0, dataSize=0, replicationType=RATIS, replicationFactor=ONE} | ret=SUCCESS |  
2022-03-23 15:00:05,705 | INFO  | OMAudit | user=hadoop | ip=172.22.0.2 | op=CREATE_FILE {volume=vol1, bucket=bucket1, key=dir-1.0.0/file-1.0.0._COPYING_, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-23 15:00:06,887 | INFO  | OMAudit | user=hadoop | ip=172.22.0.2 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=dir-1.0.0/file-1.0.0._COPYING_, dataSize=18, replicationType=RATIS, replicationFactor=ONE} | ret=SUCCESS |  
2022-03-23 15:00:06,953 | INFO  | OMAudit | user=hadoop | ip=172.22.0.2 | op=RENAME_KEY {volume=vol1, bucket=bucket1, dataSize=0, replicationType=RATIS, replicationFactor=ONE, srcKey=dir-1.0.0/file-1.0.0._COPYING_, dstKey=dir-1.0.0/file-1.0.0} | ret=SUCCESS |  
2022-03-23 15:00:21,506 | INFO  | OMAudit | user=hadoop | ip=172.22.0.2 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.0.0/file-1.0.0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-03-23 15:00:36,817 | INFO  | OMAudit | user=hadoop | ip=172.22.0.2 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-03-23 15:00:56,269 | INFO  | OMAudit | user=hadoop | ip=172.22.0.12 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.0.0/file-1.0.0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
