2022-03-23 15:11:19,935 | INFO  | OMAudit | user=hadoop | ip=172.25.0.6 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=vol1, creationTime=1648048279838, modificationTime=1648048279838, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2022-03-23 15:11:20,007 | INFO  | OMAudit | user=hadoop | ip=172.25.0.6 | op=CREATE_BUCKET {volume=vol1, bucket=bucket1, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:users:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1648048279996, bucketEncryptionKey=null, modificationTime=1648048279996, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-03-23 15:11:20,202 | INFO  | OMAudit | user=hadoop | ip=172.25.0.6 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=warmup/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-23 15:11:22,774 | INFO  | OMAudit | user=hadoop | ip=172.25.0.6 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=warmup/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-23 15:11:29,767 | INFO  | OMAudit | user=hadoop | ip=172.25.0.7 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=key-1.3.0, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-23 15:11:32,317 | INFO  | OMAudit | user=hadoop | ip=172.25.0.7 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=key-1.3.0, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-23 15:11:36,384 | INFO  | OMAudit | user=hadoop | ip=172.25.0.7 | op=CREATE_DIRECTORY {volume=vol1, bucket=bucket1, key=dir-1.3.0, dataSize=0, replicationType=RATIS, replicationFactor=ONE} | ret=SUCCESS |  
2022-03-23 15:11:40,318 | INFO  | OMAudit | user=hadoop | ip=172.25.0.7 | op=CREATE_FILE {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0._COPYING_, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-23 15:11:41,740 | INFO  | OMAudit | user=hadoop | ip=172.25.0.7 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0._COPYING_, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-23 15:11:41,911 | INFO  | OMAudit | user=hadoop | ip=172.25.0.7 | op=RENAME_KEY {volume=vol1, bucket=bucket1, dataSize=0, replicationType=RATIS, replicationFactor=ONE, srcKey=dir-1.3.0/file-1.3.0._COPYING_, dstKey=dir-1.3.0/file-1.3.0} | ret=SUCCESS |  
2022-03-23 15:12:01,826 | INFO  | OMAudit | user=hadoop | ip=172.25.0.7 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-03-23 15:12:11,832 | INFO  | OMAudit | user=hadoop | ip=172.25.0.9 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=key-1.2.1, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-23 15:12:13,529 | INFO  | OMAudit | user=hadoop | ip=172.25.0.9 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=key-1.2.1, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-23 15:12:16,500 | INFO  | OMAudit | user=hadoop | ip=172.25.0.9 | op=CREATE_DIRECTORY {volume=vol1, bucket=bucket1, key=dir-1.2.1, dataSize=0, replicationType=RATIS, replicationFactor=ONE} | ret=SUCCESS |  
2022-03-23 15:12:19,230 | INFO  | OMAudit | user=hadoop | ip=172.25.0.9 | op=CREATE_FILE {volume=vol1, bucket=bucket1, key=dir-1.2.1/file-1.2.1._COPYING_, dataSize=268435456, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-23 15:12:20,522 | INFO  | OMAudit | user=hadoop | ip=172.25.0.9 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=dir-1.2.1/file-1.2.1._COPYING_, dataSize=18, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-03-23 15:12:20,576 | INFO  | OMAudit | user=hadoop | ip=172.25.0.9 | op=RENAME_KEY {volume=vol1, bucket=bucket1, dataSize=0, replicationType=RATIS, replicationFactor=ONE, srcKey=dir-1.2.1/file-1.2.1._COPYING_, dstKey=dir-1.2.1/file-1.2.1} | ret=SUCCESS |  
2022-03-23 15:12:36,247 | INFO  | OMAudit | user=hadoop | ip=172.25.0.9 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.2.1/file-1.2.1, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-03-23 15:12:52,744 | INFO  | OMAudit | user=hadoop | ip=172.25.0.9 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.3.0/file-1.3.0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-03-23 15:13:12,629 | INFO  | OMAudit | user=hadoop | ip=172.25.0.7 | op=LOOKUP_FILE {volume=vol1, bucket=bucket1, key=dir-1.2.1/file-1.2.1, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
