2022-03-23 14:33:24,562 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.6 | op=REGISTER {datanodeDetails=27ff9687-bc90-4e18-be63-b10592fbfdec{ip: 10.5.0.6, host: fd1f23eaebcb, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-03-23 14:33:24,572 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.9 | op=REGISTER {datanodeDetails=64d558a9-8e2a-48e9-aa60-7a399a18358f{ip: 10.5.0.9, host: 0d1b326a5f42, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-03-23 14:33:24,575 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.7 | op=REGISTER {datanodeDetails=d58714d5-edab-4a33-8b6a-084caf9483be{ip: 10.5.0.7, host: 6406c7e257c6, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-03-23 14:33:24,669 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.8 | op=REGISTER {datanodeDetails=79a8d5a6-117b-4005-9193-06e0223fd167{ip: 10.5.0.8, host: af6476c36d8b, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-03-23 14:33:24,872 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.5 | op=REGISTER {datanodeDetails=82a27fb4-31b7-45e0-a7b8-f98ad6e05017{ip: 10.5.0.5, host: eaabdd7b4328, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-03-23 14:33:24,977 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.4 | op=REGISTER {datanodeDetails=a77ddabd-965a-4084-a3e6-55fca06a68fe{ip: 10.5.0.4, host: d7cff14b8412, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-03-23 14:33:26,110 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.8 | op=SEND_HEARTBEAT {datanodeUUID=79a8d5a6-117b-4005-9193-06e0223fd167, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "ea78836f-7c66-4cb3-866f-37dae157efdb" uuid128 { mostSigBits: -1551345556777448269 leastSigBits: -8759721336989290533 } } type: RATIS factor: THREE datanode { uuid: "79a8d5a6-117b-4005-9193-06e0223fd167" ipAddress: "10.5.0.8" hostName: "ozone-topology_datanode_5_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "79a8d5a6-117b-4005-9193-06e0223fd167" networkLocation: "/rack2" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8766491583911247877 leastSigBits: -7957008556916485785 } } datanode { uuid: "27ff9687-bc90-4e18-be63-b10592fbfdec" ipAddress: "10.5.0.6" hostName: "ozone-topology_datanode_3_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "27ff9687-bc90-4e18-be63-b10592fbfdec" networkLocation: "/rack1" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 2882187796268731928 leastSigBits: -4727740546309947924 } } datanode { uuid: "64d558a9-8e2a-48e9-aa60-7a399a18358f" ipAddress: "10.5.0.9" hostName: "ozone-topology_datanode_6_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "64d558a9-8e2a-48e9-aa60-7a399a18358f" networkLocation: "/rack2" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7265811059090016489 leastSigBits: -6169797101680577137 } } cmdId: 1648046004799 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "dc9753a2-3654-43e4-a109-86d0778d84ea" uuid128 { mostSigBits: -2551478707720797212 leastSigBits: -6842789928895675158 } } type: RATIS factor: THREE datanode { uuid: "82a27fb4-31b7-45e0-a7b8-f98ad6e05017" ipAddress: "10.5.0.5" hostName: "ozone-topology_datanode_2_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "82a27fb4-31b7-45e0-a7b8-f98ad6e05017" networkLocation: "/rack1" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -9033517490646858272 leastSigBits: -6361060098954997737 } } datanode { uuid: "d58714d5-edab-4a33-8b6a-084caf9483be" ipAddress: "10.5.0.7" hostName: "ozone-topology_datanode_4_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "d58714d5-edab-4a33-8b6a-084caf9483be" networkLocation: "/rack2" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3060454512726947277 leastSigBits: -8400893029449956418 } } datanode { uuid: "79a8d5a6-117b-4005-9193-06e0223fd167" ipAddress: "10.5.0.8" hostName: "ozone-topology_datanode_5_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "79a8d5a6-117b-4005-9193-06e0223fd167" networkLocation: "/rack2" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8766491583911247877 leastSigBits: -7957008556916485785 } } cmdId: 1648046004801 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "e73d6a96-d00d-4859-bcaa-6fdb4633e363" uuid128 { mostSigBits: -1784152681400678311 leastSigBits: -4851942660971961501 } } type: RATIS factor: ONE datanode { uuid: "79a8d5a6-117b-4005-9193-06e0223fd167" ipAddress: "10.5.0.8" hostName: "ozone-topology_datanode_5_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "79a8d5a6-117b-4005-9193-06e0223fd167" networkLocation: "/rack2" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8766491583911247877 leastSigBits: -7957008556916485785 } } cmdId: 1648046004803 priority: 1 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
2022-03-23 14:33:26,121 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.9 | op=SEND_HEARTBEAT {datanodeUUID=64d558a9-8e2a-48e9-aa60-7a399a18358f, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "330c3f64-7f4a-4200-994e-f6d392c1f7b3" uuid128 { mostSigBits: 3678384696519705088 leastSigBits: -7399705749162428493 } } type: RATIS factor: THREE datanode { uuid: "a77ddabd-965a-4084-a3e6-55fca06a68fe" ipAddress: "10.5.0.4" hostName: "ozone-topology_datanode_1_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a77ddabd-965a-4084-a3e6-55fca06a68fe" networkLocation: "/rack1" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6377700989480583036 leastSigBits: -6636522457372399362 } } datanode { uuid: "64d558a9-8e2a-48e9-aa60-7a399a18358f" ipAddress: "10.5.0.9" hostName: "ozone-topology_datanode_6_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "64d558a9-8e2a-48e9-aa60-7a399a18358f" networkLocation: "/rack2" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7265811059090016489 leastSigBits: -6169797101680577137 } } datanode { uuid: "27ff9687-bc90-4e18-be63-b10592fbfdec" ipAddress: "10.5.0.6" hostName: "ozone-topology_datanode_3_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "27ff9687-bc90-4e18-be63-b10592fbfdec" networkLocation: "/rack1" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 2882187796268731928 leastSigBits: -4727740546309947924 } } cmdId: 1648046004795 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "2665cf4c-57c0-4675-917d-c055daa00537" uuid128 { mostSigBits: 2766845472885720693 leastSigBits: -7962997091148495561 } } type: RATIS factor: ONE datanode { uuid: "64d558a9-8e2a-48e9-aa60-7a399a18358f" ipAddress: "10.5.0.9" hostName: "ozone-topology_datanode_6_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "64d558a9-8e2a-48e9-aa60-7a399a18358f" networkLocation: "/rack2" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7265811059090016489 leastSigBits: -6169797101680577137 } } cmdId: 1648046004798 priority: 1 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "ea78836f-7c66-4cb3-866f-37dae157efdb" uuid128 { mostSigBits: -1551345556777448269 leastSigBits: -8759721336989290533 } } type: RATIS factor: THREE datanode { uuid: "79a8d5a6-117b-4005-9193-06e0223fd167" ipAddress: "10.5.0.8" hostName: "ozone-topology_datanode_5_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "79a8d5a6-117b-4005-9193-06e0223fd167" networkLocation: "/rack2" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8766491583911247877 leastSigBits: -7957008556916485785 } } datanode { uuid: "27ff9687-bc90-4e18-be63-b10592fbfdec" ipAddress: "10.5.0.6" hostName: "ozone-topology_datanode_3_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "27ff9687-bc90-4e18-be63-b10592fbfdec" networkLocation: "/rack1" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 2882187796268731928 leastSigBits: -4727740546309947924 } } datanode { uuid: "64d558a9-8e2a-48e9-aa60-7a399a18358f" ipAddress: "10.5.0.9" hostName: "ozone-topology_datanode_6_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "64d558a9-8e2a-48e9-aa60-7a399a18358f" networkLocation: "/rack2" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7265811059090016489 leastSigBits: -6169797101680577137 } } cmdId: 1648046004799 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
2022-03-23 14:33:26,282 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.7 | op=SEND_HEARTBEAT {datanodeUUID=d58714d5-edab-4a33-8b6a-084caf9483be, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "d1bfd996-4e70-4d6c-9e0c-be54dc4c0818" uuid128 { mostSigBits: -3332705959646573204 leastSigBits: -7058057244313909224 } } type: RATIS factor: THREE datanode { uuid: "82a27fb4-31b7-45e0-a7b8-f98ad6e05017" ipAddress: "10.5.0.5" hostName: "ozone-topology_datanode_2_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "82a27fb4-31b7-45e0-a7b8-f98ad6e05017" networkLocation: "/rack1" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -9033517490646858272 leastSigBits: -6361060098954997737 } } datanode { uuid: "d58714d5-edab-4a33-8b6a-084caf9483be" ipAddress: "10.5.0.7" hostName: "ozone-topology_datanode_4_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "d58714d5-edab-4a33-8b6a-084caf9483be" networkLocation: "/rack2" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3060454512726947277 leastSigBits: -8400893029449956418 } } datanode { uuid: "a77ddabd-965a-4084-a3e6-55fca06a68fe" ipAddress: "10.5.0.4" hostName: "ozone-topology_datanode_1_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a77ddabd-965a-4084-a3e6-55fca06a68fe" networkLocation: "/rack1" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6377700989480583036 leastSigBits: -6636522457372399362 } } cmdId: 1648046004797 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "dc9753a2-3654-43e4-a109-86d0778d84ea" uuid128 { mostSigBits: -2551478707720797212 leastSigBits: -6842789928895675158 } } type: RATIS factor: THREE datanode { uuid: "82a27fb4-31b7-45e0-a7b8-f98ad6e05017" ipAddress: "10.5.0.5" hostName: "ozone-topology_datanode_2_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "82a27fb4-31b7-45e0-a7b8-f98ad6e05017" networkLocation: "/rack1" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -9033517490646858272 leastSigBits: -6361060098954997737 } } datanode { uuid: "d58714d5-edab-4a33-8b6a-084caf9483be" ipAddress: "10.5.0.7" hostName: "ozone-topology_datanode_4_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "d58714d5-edab-4a33-8b6a-084caf9483be" networkLocation: "/rack2" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3060454512726947277 leastSigBits: -8400893029449956418 } } datanode { uuid: "79a8d5a6-117b-4005-9193-06e0223fd167" ipAddress: "10.5.0.8" hostName: "ozone-topology_datanode_5_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "79a8d5a6-117b-4005-9193-06e0223fd167" networkLocation: "/rack2" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8766491583911247877 leastSigBits: -7957008556916485785 } } cmdId: 1648046004801 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "0e7d441b-4895-4cf2-b221-f55a5733c4d8" uuid128 { mostSigBits: 1044065572592372978 leastSigBits: -5610933892368055080 } } type: RATIS factor: ONE datanode { uuid: "d58714d5-edab-4a33-8b6a-084caf9483be" ipAddress: "10.5.0.7" hostName: "ozone-topology_datanode_4_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "d58714d5-edab-4a33-8b6a-084caf9483be" networkLocation: "/rack2" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3060454512726947277 leastSigBits: -8400893029449956418 } } cmdId: 1648046004802 priority: 1 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
2022-03-23 14:33:26,308 | INFO  | SCMAudit | user=hadoop | ip=10.5.0.6 | op=SEND_HEARTBEAT {datanodeUUID=27ff9687-bc90-4e18-be63-b10592fbfdec, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "ce057917-224e-4ddd-a9fc-4aca3c79f0ee" uuid128 { mostSigBits: -3601339186746077731 leastSigBits: -6197996754710171410 } } type: RATIS factor: ONE datanode { uuid: "27ff9687-bc90-4e18-be63-b10592fbfdec" ipAddress: "10.5.0.6" hostName: "ozone-topology_datanode_3_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "27ff9687-bc90-4e18-be63-b10592fbfdec" networkLocation: "/rack1" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 2882187796268731928 leastSigBits: -4727740546309947924 } } cmdId: 1648046004794 priority: 1 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "330c3f64-7f4a-4200-994e-f6d392c1f7b3" uuid128 { mostSigBits: 3678384696519705088 leastSigBits: -7399705749162428493 } } type: RATIS factor: THREE datanode { uuid: "a77ddabd-965a-4084-a3e6-55fca06a68fe" ipAddress: "10.5.0.4" hostName: "ozone-topology_datanode_1_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a77ddabd-965a-4084-a3e6-55fca06a68fe" networkLocation: "/rack1" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6377700989480583036 leastSigBits: -6636522457372399362 } } datanode { uuid: "64d558a9-8e2a-48e9-aa60-7a399a18358f" ipAddress: "10.5.0.9" hostName: "ozone-topology_datanode_6_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "64d558a9-8e2a-48e9-aa60-7a399a18358f" networkLocation: "/rack2" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7265811059090016489 leastSigBits: -6169797101680577137 } } datanode { uuid: "27ff9687-bc90-4e18-be63-b10592fbfdec" ipAddress: "10.5.0.6" hostName: "ozone-topology_datanode_3_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "27ff9687-bc90-4e18-be63-b10592fbfdec" networkLocation: "/rack1" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 2882187796268731928 leastSigBits: -4727740546309947924 } } cmdId: 1648046004795 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "ea78836f-7c66-4cb3-866f-37dae157efdb" uuid128 { mostSigBits: -1551345556777448269 leastSigBits: -8759721336989290533 } } type: RATIS factor: THREE datanode { uuid: "79a8d5a6-117b-4005-9193-06e0223fd167" ipAddress: "10.5.0.8" hostName: "ozone-topology_datanode_5_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "79a8d5a6-117b-4005-9193-06e0223fd167" networkLocation: "/rack2" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8766491583911247877 leastSigBits: -7957008556916485785 } } datanode { uuid: "27ff9687-bc90-4e18-be63-b10592fbfdec" ipAddress: "10.5.0.6" hostName: "ozone-topology_datanode_3_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "27ff9687-bc90-4e18-be63-b10592fbfdec" networkLocation: "/rack1" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 2882187796268731928 leastSigBits: -4727740546309947924 } } datanode { uuid: "64d558a9-8e2a-48e9-aa60-7a399a18358f" ipAddress: "10.5.0.9" hostName: "ozone-topology_datanode_6_1.ozone-topology_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "64d558a9-8e2a-48e9-aa60-7a399a18358f" networkLocation: "/rack2" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7265811059090016489 leastSigBits: -6169797101680577137 } } cmdId: 1648046004799 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
