2022-05-18 13:11:00,633 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.18.0.3 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-05-18 13:11:02,225 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.18.0.2 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-05-18 13:11:20,222 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2022-05-18 13:11:20,250 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2022-05-18 13:11:20,278 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.6 | op=GET_VERSION null | ret=SUCCESS |  
2022-05-18 13:11:21,823 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.8 | op=REGISTER {datanodeDetails=62bc1fab-e868-484a-a0a9-819f210ea72f{ip: 172.18.0.8, host: 2bb801c80bf1, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 255173254782, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-05-18 13:11:22,020 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.5 | op=REGISTER {datanodeDetails=84ae07df-285a-4abc-9f96-50f26be5e318{ip: 172.18.0.5, host: 71918c84f214, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 254925590962, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-05-18 13:11:22,379 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.6 | op=REGISTER {datanodeDetails=02aa4cf6-40a0-4418-9571-2f4c0dc41caa{ip: 172.18.0.6, host: 110d67633087, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 255385003742, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-05-18 13:11:24,136 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=84ae07df-285a-4abc-9f96-50f26be5e318, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "38d4156d-fe23-4d3e-9fee-9d8e1e341991" uuid128 { mostSigBits: 4094921523345968446 leastSigBits: -6922422343504225903 } } type: RATIS factor: ONE datanode { uuid: "84ae07df-285a-4abc-9f96-50f26be5e318" ipAddress: "172.18.0.5" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "84ae07df-285a-4abc-9f96-50f26be5e318" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -8886156359719302468 leastSigBits: -6947276373049875688 } } cmdId: 1652879481889 priority: 1 } term: -1 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "af4721ba-e105-4a46-afee-3f4c7a3f84a8" uuid128 { mostSigBits: -5816643307202852282 leastSigBits: -5769604474913979224 } } type: RATIS factor: THREE datanode { uuid: "62bc1fab-e868-484a-a0a9-819f210ea72f" ipAddress: "172.18.0.8" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "62bc1fab-e868-484a-a0a9-819f210ea72f" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7114596334537558090 leastSigBits: -6869817236122589393 } } datanode { uuid: "02aa4cf6-40a0-4418-9571-2f4c0dc41caa" ipAddress: "172.18.0.6" hostName: "ozonesecure_datanode_1.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "02aa4cf6-40a0-4418-9571-2f4c0dc41caa" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 192050554646578200 leastSigBits: -7678303885995008854 } } datanode { uuid: "84ae07df-285a-4abc-9f96-50f26be5e318" ipAddress: "172.18.0.5" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "84ae07df-285a-4abc-9f96-50f26be5e318" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -8886156359719302468 leastSigBits: -6947276373049875688 } } cmdId: 1652879481891 priority: 1 priority: 0 priority: 0 } term: -1 encodedToken: "" ]} | ret=SUCCESS |  
2022-05-18 13:11:24,136 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=62bc1fab-e868-484a-a0a9-819f210ea72f, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "8d7f714a-3cc6-4882-9b7e-e94b5f2b9e79" uuid128 { mostSigBits: -8250751428658313086 leastSigBits: -7242094640836665735 } } type: RATIS factor: ONE datanode { uuid: "62bc1fab-e868-484a-a0a9-819f210ea72f" ipAddress: "172.18.0.8" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "62bc1fab-e868-484a-a0a9-819f210ea72f" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7114596334537558090 leastSigBits: -6869817236122589393 } } cmdId: 1652879481888 priority: 1 } term: -1 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "af4721ba-e105-4a46-afee-3f4c7a3f84a8" uuid128 { mostSigBits: -5816643307202852282 leastSigBits: -5769604474913979224 } } type: RATIS factor: THREE datanode { uuid: "62bc1fab-e868-484a-a0a9-819f210ea72f" ipAddress: "172.18.0.8" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "62bc1fab-e868-484a-a0a9-819f210ea72f" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7114596334537558090 leastSigBits: -6869817236122589393 } } datanode { uuid: "02aa4cf6-40a0-4418-9571-2f4c0dc41caa" ipAddress: "172.18.0.6" hostName: "ozonesecure_datanode_1.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "02aa4cf6-40a0-4418-9571-2f4c0dc41caa" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 192050554646578200 leastSigBits: -7678303885995008854 } } datanode { uuid: "84ae07df-285a-4abc-9f96-50f26be5e318" ipAddress: "172.18.0.5" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "84ae07df-285a-4abc-9f96-50f26be5e318" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -8886156359719302468 leastSigBits: -6947276373049875688 } } cmdId: 1652879481891 priority: 1 priority: 0 priority: 0 } term: -1 encodedToken: "" ]} | ret=SUCCESS |  
2022-05-18 13:11:24,174 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.18.0.6 | op=SEND_HEARTBEAT {datanodeUUID=02aa4cf6-40a0-4418-9571-2f4c0dc41caa, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "0d8b5899-cdd3-47ae-8864-385652a4f78e" uuid128 { mostSigBits: 975971161862260654 leastSigBits: -8618701843475400818 } } type: RATIS factor: ONE datanode { uuid: "02aa4cf6-40a0-4418-9571-2f4c0dc41caa" ipAddress: "172.18.0.6" hostName: "ozonesecure_datanode_1.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "02aa4cf6-40a0-4418-9571-2f4c0dc41caa" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 192050554646578200 leastSigBits: -7678303885995008854 } } cmdId: 1652879481890 priority: 1 } term: -1 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "af4721ba-e105-4a46-afee-3f4c7a3f84a8" uuid128 { mostSigBits: -5816643307202852282 leastSigBits: -5769604474913979224 } } type: RATIS factor: THREE datanode { uuid: "62bc1fab-e868-484a-a0a9-819f210ea72f" ipAddress: "172.18.0.8" hostName: "ozonesecure_datanode_3.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "62bc1fab-e868-484a-a0a9-819f210ea72f" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7114596334537558090 leastSigBits: -6869817236122589393 } } datanode { uuid: "02aa4cf6-40a0-4418-9571-2f4c0dc41caa" ipAddress: "172.18.0.6" hostName: "ozonesecure_datanode_1.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "02aa4cf6-40a0-4418-9571-2f4c0dc41caa" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 192050554646578200 leastSigBits: -7678303885995008854 } } datanode { uuid: "84ae07df-285a-4abc-9f96-50f26be5e318" ipAddress: "172.18.0.5" hostName: "ozonesecure_datanode_2.ozonesecure_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "84ae07df-285a-4abc-9f96-50f26be5e318" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -8886156359719302468 leastSigBits: -6947276373049875688 } } cmdId: 1652879481891 priority: 1 priority: 0 priority: 0 } term: -1 encodedToken: "" ]} | ret=SUCCESS |  
