2022-07-11 23:36:30,877 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=GET_VERSION null | ret=SUCCESS |  
2022-07-11 23:36:30,893 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2022-07-11 23:36:30,894 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2022-07-11 23:36:44,678 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=REGISTER {datanodeDetails=a78bea46-d4dc-424b-a370-b52f0a44c781{ip: 172.18.0.3, host: ozone-ha_datanode_2.ozone-ha_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-07-11 23:36:45,326 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=REGISTER {datanodeDetails=ec1971fb-10ea-4d63-92cd-f8f656515563{ip: 172.18.0.5, host: ozone-ha_datanode_1.ozone-ha_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-07-11 23:36:45,888 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=REGISTER {datanodeDetails=ec65978c-7eb6-429f-bd7c-5e74b9612aba{ip: 172.18.0.8, host: ozone-ha_datanode_3.ozone-ha_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-07-11 23:36:46,058 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=a78bea46-d4dc-424b-a370-b52f0a44c781, command=[]} | ret=SUCCESS |  
2022-07-11 23:36:46,793 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=ec1971fb-10ea-4d63-92cd-f8f656515563, command=[]} | ret=SUCCESS |  
2022-07-11 23:36:46,853 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=a78bea46-d4dc-424b-a370-b52f0a44c781, command=[]} | ret=SUCCESS |  
2022-07-11 23:36:47,692 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:36:47,869 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=ec1971fb-10ea-4d63-92cd-f8f656515563, command=[]} | ret=SUCCESS |  
2022-07-11 23:36:48,666 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:36:51,929 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=a78bea46-d4dc-424b-a370-b52f0a44c781, command=[]} | ret=SUCCESS |  
2022-07-11 23:36:52,430 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=a78bea46-d4dc-424b-a370-b52f0a44c781, command=[]} | ret=SUCCESS |  
2022-07-11 23:36:52,853 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=ec1971fb-10ea-4d63-92cd-f8f656515563, command=[]} | ret=SUCCESS |  
2022-07-11 23:36:53,586 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:37:22,402 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=a78bea46-d4dc-424b-a370-b52f0a44c781, command=[]} | ret=SUCCESS |  
2022-07-11 23:37:22,858 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=ec1971fb-10ea-4d63-92cd-f8f656515563, command=[]} | ret=SUCCESS |  
2022-07-11 23:37:23,581 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:37:52,404 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=a78bea46-d4dc-424b-a370-b52f0a44c781, command=[]} | ret=SUCCESS |  
2022-07-11 23:37:52,857 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=ec1971fb-10ea-4d63-92cd-f8f656515563, command=[]} | ret=SUCCESS |  
2022-07-11 23:37:53,577 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:38:03,434 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:38:12,746 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:38:12,822 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=a78bea46-d4dc-424b-a370-b52f0a44c781, command=[]} | ret=SUCCESS |  
2022-07-11 23:38:12,883 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=ec1971fb-10ea-4d63-92cd-f8f656515563, command=[]} | ret=SUCCESS |  
2022-07-11 23:38:27,356 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:38:42,833 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=a78bea46-d4dc-424b-a370-b52f0a44c781, command=[]} | ret=SUCCESS |  
2022-07-11 23:38:42,853 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=ec1971fb-10ea-4d63-92cd-f8f656515563, command=[]} | ret=SUCCESS |  
2022-07-11 23:38:57,328 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:39:12,831 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=a78bea46-d4dc-424b-a370-b52f0a44c781, command=[]} | ret=SUCCESS |  
2022-07-11 23:39:12,856 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=ec1971fb-10ea-4d63-92cd-f8f656515563, command=[]} | ret=SUCCESS |  
2022-07-11 23:39:27,340 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:39:42,820 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=a78bea46-d4dc-424b-a370-b52f0a44c781, command=[]} | ret=SUCCESS |  
2022-07-11 23:39:42,854 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=ec1971fb-10ea-4d63-92cd-f8f656515563, command=[]} | ret=SUCCESS |  
2022-07-11 23:39:57,346 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:40:06,729 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:40:06,752 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=ec1971fb-10ea-4d63-92cd-f8f656515563, command=[]} | ret=SUCCESS |  
2022-07-11 23:40:06,756 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=a78bea46-d4dc-424b-a370-b52f0a44c781, command=[]} | ret=SUCCESS |  
2022-07-11 23:40:15,275 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=a78bea46-d4dc-424b-a370-b52f0a44c781, command=[]} | ret=SUCCESS |  
2022-07-11 23:40:15,316 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:40:15,355 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=ec1971fb-10ea-4d63-92cd-f8f656515563, command=[]} | ret=SUCCESS |  
2022-07-11 23:40:45,284 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=a78bea46-d4dc-424b-a370-b52f0a44c781, command=[]} | ret=SUCCESS |  
2022-07-11 23:40:45,343 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:40:45,371 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=ec1971fb-10ea-4d63-92cd-f8f656515563, command=[]} | ret=SUCCESS |  
2022-07-11 23:41:15,293 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=a78bea46-d4dc-424b-a370-b52f0a44c781, command=[]} | ret=SUCCESS |  
2022-07-11 23:41:15,327 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:41:15,361 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=ec1971fb-10ea-4d63-92cd-f8f656515563, command=[]} | ret=SUCCESS |  
2022-07-11 23:41:45,281 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=a78bea46-d4dc-424b-a370-b52f0a44c781, command=[]} | ret=SUCCESS |  
2022-07-11 23:41:45,356 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:41:45,379 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=ec1971fb-10ea-4d63-92cd-f8f656515563, command=[]} | ret=SUCCESS |  
2022-07-11 23:42:15,276 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=a78bea46-d4dc-424b-a370-b52f0a44c781, command=[]} | ret=SUCCESS |  
2022-07-11 23:42:15,326 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:42:15,355 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=ec1971fb-10ea-4d63-92cd-f8f656515563, command=[]} | ret=SUCCESS |  
2022-07-11 23:42:45,278 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=a78bea46-d4dc-424b-a370-b52f0a44c781, command=[]} | ret=SUCCESS |  
2022-07-11 23:42:45,344 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:42:45,360 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=ec1971fb-10ea-4d63-92cd-f8f656515563, command=[]} | ret=SUCCESS |  
2022-07-11 23:43:15,283 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=a78bea46-d4dc-424b-a370-b52f0a44c781, command=[]} | ret=SUCCESS |  
2022-07-11 23:43:15,327 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:43:15,356 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=ec1971fb-10ea-4d63-92cd-f8f656515563, command=[]} | ret=SUCCESS |  
2022-07-11 23:43:45,294 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=a78bea46-d4dc-424b-a370-b52f0a44c781, command=[]} | ret=SUCCESS |  
2022-07-11 23:43:45,376 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=ec65978c-7eb6-429f-bd7c-5e74b9612aba, command=[]} | ret=SUCCESS |  
2022-07-11 23:43:45,390 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=ec1971fb-10ea-4d63-92cd-f8f656515563, command=[]} | ret=SUCCESS |  
