2022-10-10 13:55:57,610 | INFO  | OMAudit | user=hadoop | ip=172.18.0.4 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=54611-without-scheme, creationTime=1665410157368, modificationTime=1665410157368, quotaInBytes=109951162777600, quotaInNamespace=100, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2022-10-10 13:56:07,447 | INFO  | OMAudit | user=hadoop | ip=172.18.0.4 | op=SET_QUOTA {volume=54611-without-scheme, quotaInBytes=10995116277760} | ret=SUCCESS |  
2022-10-10 13:56:13,970 | INFO  | OMAudit | user=hadoop | ip=172.18.0.4 | op=CREATE_BUCKET {volume=54611-without-scheme, bucket=bb1, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1665410173929, bucketEncryptionKey=null, modificationTime=1665410173929, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-10-10 13:56:27,993 | INFO  | OMAudit | user=hadoop | ip=172.18.0.4 | op=UPDATE_BUCKET {volume=54611-without-scheme, bucket=bb1, gdprEnabled=null, isVersionEnabled=null} | ret=SUCCESS |  
2022-10-10 13:56:42,437 | INFO  | OMAudit | user=hadoop | ip=172.18.0.4 | op=ALLOCATE_KEY {volume=54611-without-scheme, bucket=bb1, key=key1, dataSize=17539, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2022-10-10 13:56:45,159 | INFO  | OMAudit | user=hadoop | ip=172.18.0.4 | op=COMMIT_KEY {volume=54611-without-scheme, bucket=bb1, key=key1, dataSize=17539, replicationType=RATIS, replicationFactor=ONE} | ret=SUCCESS |  
2022-10-10 13:56:54,188 | INFO  | OMAudit | user=hadoop | ip=172.18.0.4 | op=ALLOCATE_KEY {volume=54611-without-scheme, bucket=bb1, key=key1_RATIS, dataSize=17539, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-10-10 13:56:56,791 | INFO  | OMAudit | user=hadoop | ip=172.18.0.4 | op=COMMIT_KEY {volume=54611-without-scheme, bucket=bb1, key=key1_RATIS, dataSize=17539, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-10-10 13:57:08,692 | INFO  | OMAudit | user=hadoop | ip=172.18.0.4 | op=DELETE_KEY {volume=54611-without-scheme, bucket=bb1, key=key1_RATIS, dataSize=0, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2022-10-10 13:57:12,045 | INFO  | OMAudit | user=hadoop | ip=172.18.0.4 | op=ALLOCATE_KEY {volume=54611-without-scheme, bucket=bb1, key=key1-copy, dataSize=17539, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2022-10-10 13:57:14,353 | INFO  | OMAudit | user=hadoop | ip=172.18.0.4 | op=COMMIT_KEY {volume=54611-without-scheme, bucket=bb1, key=key1-copy, dataSize=17539, replicationType=RATIS, replicationFactor=ONE} | ret=SUCCESS |  
