2022-06-17 01:09:44,618 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=GET_VERSION null | ret=SUCCESS |  
2022-06-17 01:09:44,623 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2022-06-17 01:09:44,619 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=GET_VERSION null | ret=SUCCESS |  
2022-06-17 01:09:44,623 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2022-06-17 01:09:44,624 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2022-06-17 01:09:44,678 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2022-06-17 01:09:45,289 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=REGISTER {datanodeDetails=35067253-eda3-4ce7-8b76-16bda732e6e4{ip: 172.18.0.12, host: 57ba6ea2fec5, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-06-17 01:09:46,077 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=REGISTER {datanodeDetails=b2e38674-3a5f-450a-a76b-fecefd477f1d{ip: 172.18.0.5, host: 24bf47d079ad, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-06-17 01:09:46,175 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=REGISTER {datanodeDetails=fadfa08d-e86f-4263-bdd1-a43a44391857{ip: 172.18.0.11, host: 7cacc40a452b, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-06-17 01:09:47,318 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=SEND_HEARTBEAT {datanodeUUID=35067253-eda3-4ce7-8b76-16bda732e6e4, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "d757c754-e9d4-4dbb-986b-b223c002c11e" uuid128 { mostSigBits: -2929653865067033157 leastSigBits: -7463676090821459682 } } type: RATIS factor: ONE datanode { uuid: "35067253-eda3-4ce7-8b76-16bda732e6e4" ipAddress: "172.18.0.12" hostName: "ozone-ha_datanode_2.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "35067253-eda3-4ce7-8b76-16bda732e6e4" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 3820867038665198823 leastSigBits: -8397499451375950108 } } cmdId: 1655428185287 priority: 1 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "08786d33-9717-432f-8684-c14bf30f629a" uuid128 { mostSigBits: 610357817854346031 leastSigBits: -8753659243756821862 } } type: RATIS factor: THREE datanode { uuid: "b2e38674-3a5f-450a-a76b-fecefd477f1d" ipAddress: "172.18.0.5" hostName: "ozone-ha_datanode_1.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "b2e38674-3a5f-450a-a76b-fecefd477f1d" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -5556449681491409654 leastSigBits: -6382727881901506787 } } datanode { uuid: "fadfa08d-e86f-4263-bdd1-a43a44391857" ipAddress: "172.18.0.11" hostName: "ozone-ha_datanode_3.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "fadfa08d-e86f-4263-bdd1-a43a44391857" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -369400113070652829 leastSigBits: -4768849960248993705 } } datanode { uuid: "35067253-eda3-4ce7-8b76-16bda732e6e4" ipAddress: "172.18.0.12" hostName: "ozone-ha_datanode_2.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "35067253-eda3-4ce7-8b76-16bda732e6e4" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 3820867038665198823 leastSigBits: -8397499451375950108 } } cmdId: 1655428185290 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
2022-06-17 01:09:48,039 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=b2e38674-3a5f-450a-a76b-fecefd477f1d, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "9acab280-18b6-441c-b32d-524f8c99a861" uuid128 { mostSigBits: -7292820383332940772 leastSigBits: -5535677865353697183 } } type: RATIS factor: ONE datanode { uuid: "b2e38674-3a5f-450a-a76b-fecefd477f1d" ipAddress: "172.18.0.5" hostName: "ozone-ha_datanode_1.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "b2e38674-3a5f-450a-a76b-fecefd477f1d" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -5556449681491409654 leastSigBits: -6382727881901506787 } } cmdId: 1655428185288 priority: 1 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "08786d33-9717-432f-8684-c14bf30f629a" uuid128 { mostSigBits: 610357817854346031 leastSigBits: -8753659243756821862 } } type: RATIS factor: THREE datanode { uuid: "b2e38674-3a5f-450a-a76b-fecefd477f1d" ipAddress: "172.18.0.5" hostName: "ozone-ha_datanode_1.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "b2e38674-3a5f-450a-a76b-fecefd477f1d" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -5556449681491409654 leastSigBits: -6382727881901506787 } } datanode { uuid: "fadfa08d-e86f-4263-bdd1-a43a44391857" ipAddress: "172.18.0.11" hostName: "ozone-ha_datanode_3.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "fadfa08d-e86f-4263-bdd1-a43a44391857" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -369400113070652829 leastSigBits: -4768849960248993705 } } datanode { uuid: "35067253-eda3-4ce7-8b76-16bda732e6e4" ipAddress: "172.18.0.12" hostName: "ozone-ha_datanode_2.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "35067253-eda3-4ce7-8b76-16bda732e6e4" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 3820867038665198823 leastSigBits: -8397499451375950108 } } cmdId: 1655428185290 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
