2022-11-01 13:24:57,108 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2022-11-01 13:24:57,118 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=GET_VERSION null | ret=SUCCESS |  
2022-11-01 13:24:57,118 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=GET_VERSION null | ret=SUCCESS |  
2022-11-01 13:24:57,605 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-11-01 13:25:00,248 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-11-01 13:25:00,857 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=REGISTER {datanodeDetails=38de08db-42f0-47ac-879d-42509660ed2a{ip: 172.18.0.7, host: 96c327bc9acb, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-11-01 13:25:00,876 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=REGISTER {datanodeDetails=6f579e5d-6b05-48b2-add3-355927cf13f6{ip: 172.18.0.12, host: bf838ed7326f, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-11-01 13:25:01,773 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=REGISTER {datanodeDetails=07275352-6eda-4898-9746-54ec68364f8f{ip: 172.18.0.9, host: 3c12f46b672a, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-11-01 13:25:02,930 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=LIST_PIPELINE null | ret=SUCCESS |  
2022-11-01 13:25:03,280 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=SEND_HEARTBEAT {datanodeUUID=6f579e5d-6b05-48b2-add3-355927cf13f6, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "4aff73b7-15c4-4c52-a5fb-089fa795db5d" uuid128 { mostSigBits: 5404165308049280082 leastSigBits: -6486581356492629155 } } type: RATIS factor: THREE datanode { uuid: "6f579e5d-6b05-48b2-add3-355927cf13f6" ipAddress: "172.18.0.12" hostName: "ozone-ha_datanode_2.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "6f579e5d-6b05-48b2-add3-355927cf13f6" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8023055385248483506 leastSigBits: -5921330428025826314 } } datanode { uuid: "07275352-6eda-4898-9746-54ec68364f8f" ipAddress: "172.18.0.9" hostName: "ozone-ha_datanode_1.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "07275352-6eda-4898-9746-54ec68364f8f" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 515472295869434008 leastSigBits: -7546250751275282545 } } datanode { uuid: "38de08db-42f0-47ac-879d-42509660ed2a" ipAddress: "172.18.0.7" hostName: "ozone-ha_datanode_3.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "38de08db-42f0-47ac-879d-42509660ed2a" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 4097722448767633324 leastSigBits: -8674704393357955798 } } cmdId: 1667309100885 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
2022-11-01 13:25:03,301 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=38de08db-42f0-47ac-879d-42509660ed2a, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "de2d8152-b32e-4206-80b4-bacff0a28a08" uuid128 { mostSigBits: -2437149631144115706 leastSigBits: -9172501138788677112 } } type: RATIS factor: ONE datanode { uuid: "38de08db-42f0-47ac-879d-42509660ed2a" ipAddress: "172.18.0.7" hostName: "ozone-ha_datanode_3.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "38de08db-42f0-47ac-879d-42509660ed2a" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 4097722448767633324 leastSigBits: -8674704393357955798 } } cmdId: 1667309100884 priority: 1 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
