2022-08-24 20:58:18,604 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=GET_VERSION null | ret=SUCCESS |  
2022-08-24 20:58:19,033 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=GET_VERSION null | ret=SUCCESS |  
2022-08-24 20:58:20,589 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=GET_VERSION null | ret=SUCCESS |  
2022-08-24 20:58:21,117 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=REGISTER {datanodeDetails=635159ec-b87e-4c18-a398-f9f404aae830{ip: 172.25.0.104, host: 84533d7fcdfb, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 1252470207979, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-08-24 20:58:21,286 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=REGISTER {datanodeDetails=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2{ip: 172.25.0.102, host: 527bfc57601e, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 1250283857425, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-08-24 20:58:22,599 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=REGISTER {datanodeDetails=55f25964-0507-4416-bd5f-134f8268daba{ip: 172.25.0.103, host: 7541e863c794, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 1252176017931, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-08-24 20:58:22,739 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 20:58:22,745 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 20:58:24,342 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 20:58:26,074 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 20:58:27,010 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 20:58:31,463 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 20:58:31,918 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 20:58:33,352 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 20:58:35,858 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 20:58:36,591 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 20:58:37,687 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 20:58:38,253 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 20:58:54,032 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 20:58:54,188 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 20:58:59,076 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 20:58:59,166 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 20:59:02,673 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 20:59:06,691 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 20:59:29,268 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 20:59:32,731 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 20:59:36,745 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 20:59:39,264 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 20:59:39,509 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 20:59:39,543 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 20:59:56,284 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 20:59:56,319 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 20:59:56,358 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:00:26,398 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:00:26,428 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:00:26,445 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:00:56,266 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:00:56,271 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:00:56,353 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:01:26,228 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:01:26,238 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:01:26,274 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:01:56,212 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:01:56,237 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:01:56,242 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:02:26,177 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:02:26,266 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:02:26,280 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:02:56,183 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:02:56,188 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:02:56,199 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:03:26,202 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:03:26,218 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:03:26,244 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:03:56,172 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:03:56,187 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:03:56,300 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:04:26,231 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:04:26,242 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:04:26,252 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:04:56,176 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:04:56,227 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:04:56,255 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:05:26,198 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:05:26,238 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:05:26,248 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:05:56,142 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:05:56,202 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:05:56,231 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:06:26,189 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:06:26,229 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:06:26,237 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:06:56,187 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:06:56,224 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:06:56,247 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:07:26,218 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:07:26,239 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:07:26,254 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:07:56,203 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:07:56,223 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:07:56,231 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:08:26,205 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:08:26,208 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:08:26,233 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:08:56,171 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:08:56,186 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:08:56,201 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:09:26,142 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:09:26,159 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:09:26,198 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:09:56,175 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:09:56,215 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:09:56,228 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:10:26,191 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:10:26,210 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:10:26,232 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:10:56,178 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:10:56,195 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:10:56,241 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:11:26,181 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:11:26,207 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:11:26,229 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:11:56,187 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:11:56,195 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.103 | op=SEND_HEARTBEAT {datanodeUUID=55f25964-0507-4416-bd5f-134f8268daba, command=[]} | ret=SUCCESS |  
2022-08-24 21:11:56,205 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
2022-08-24 21:12:26,183 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.102 | op=SEND_HEARTBEAT {datanodeUUID=8a3aa5b1-7501-4e35-bc9c-199b5d065ff2, command=[]} | ret=SUCCESS |  
2022-08-24 21:12:26,230 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.25.0.104 | op=SEND_HEARTBEAT {datanodeUUID=635159ec-b87e-4c18-a398-f9f404aae830, command=[]} | ret=SUCCESS |  
