2022-08-24 21:04:33,984 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[bucket-ozone-test-8166617629]} | ret=SUCCESS |  
2022-08-24 21:05:54,155 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg70]} | ret=SUCCESS |  
2022-08-24 21:05:54,185 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg75]} | ret=SUCCESS |  
2022-08-24 21:05:54,214 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg68]} | ret=SUCCESS |  
2022-08-24 21:05:54,230 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg72]} | ret=SUCCESS |  
2022-08-24 21:05:54,243 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg71]} | ret=SUCCESS |  
2022-08-24 21:05:54,257 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg73]} | ret=SUCCESS |  
2022-08-24 21:05:54,270 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg76]} | ret=SUCCESS |  
2022-08-24 21:05:54,275 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg77]} | ret=SUCCESS |  
2022-08-24 21:05:54,288 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg74]} | ret=SUCCESS |  
2022-08-24 21:05:54,307 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg79]} | ret=SUCCESS |  
2022-08-24 21:05:54,311 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg80]} | ret=SUCCESS |  
2022-08-24 21:05:54,336 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg81]} | ret=SUCCESS |  
2022-08-24 21:05:54,336 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg78]} | ret=SUCCESS |  
2022-08-24 21:05:54,411 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg85]} | ret=SUCCESS |  
2022-08-24 21:05:54,429 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg90]} | ret=SUCCESS |  
2022-08-24 21:05:54,437 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg88]} | ret=SUCCESS |  
2022-08-24 21:05:54,445 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg84]} | ret=SUCCESS |  
2022-08-24 21:05:54,462 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg83]} | ret=SUCCESS |  
2022-08-24 21:05:54,461 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg87]} | ret=SUCCESS |  
2022-08-24 21:05:54,469 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg82]} | ret=SUCCESS |  
2022-08-24 21:05:54,473 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg89]} | ret=SUCCESS |  
2022-08-24 21:05:54,477 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg86]} | ret=SUCCESS |  
2022-08-24 21:05:54,549 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg91]} | ret=SUCCESS |  
2022-08-24 21:05:54,565 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg97]} | ret=SUCCESS |  
2022-08-24 21:05:54,609 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg93]} | ret=SUCCESS |  
2022-08-24 21:05:54,618 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg98]} | ret=SUCCESS |  
2022-08-24 21:05:54,629 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg92]} | ret=SUCCESS |  
2022-08-24 21:05:54,641 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg94]} | ret=SUCCESS |  
2022-08-24 21:05:54,645 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg96]} | ret=SUCCESS |  
2022-08-24 21:05:54,649 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg95]} | ret=SUCCESS |  
2022-08-24 21:05:54,655 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[s3bg99]} | ret=SUCCESS |  
2022-08-24 21:06:01,274 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {bucket=[bucket-ozone-test-6750200698]} | ret=SUCCESS |  
2022-08-24 21:06:01,909 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=INIT_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[multipart/adjusted_length_ozone-test-2206955885], uploads=[]} | ret=SUCCESS |  
2022-08-24 21:06:05,520 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[multipart/adjusted_length_ozone-test-2206955885], uploadId=[6e21c0e4-1cc8-4a95-9b1d-91d66a4937f1-108879882610212887], partNumber=[1]} | ret=SUCCESS |  
2022-08-24 21:06:08,388 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[multipart/adjusted_length_ozone-test-2206955885], uploadId=[6e21c0e4-1cc8-4a95-9b1d-91d66a4937f1-108879882610212887], partNumber=[2]} | ret=SUCCESS |  
2022-08-24 21:06:09,015 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COMPLETE_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[multipart/adjusted_length_ozone-test-2206955885], uploadId=[6e21c0e4-1cc8-4a95-9b1d-91d66a4937f1-108879882610212887]} | ret=SUCCESS |  
2022-08-24 21:06:09,639 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-6750200698], path=[multipart/adjusted_length_ozone-test-2206955885]} | ret=SUCCESS |  
2022-08-24 21:06:10,655 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=INIT_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-8011134038/multipartKey], uploads=[]} | ret=SUCCESS |  
2022-08-24 21:06:11,259 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=INIT_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-8011134038/multipartKey], uploads=[]} | ret=SUCCESS |  
2022-08-24 21:06:12,284 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-8011134038/multipartKey], uploadId=[8822e6ae-6558-4e00-a07a-c4e6036cc602-108879883222843419], partNumber=[1]} | ret=SUCCESS |  
2022-08-24 21:06:13,415 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-8011134038/multipartKey], uploadId=[8822e6ae-6558-4e00-a07a-c4e6036cc602-108879883222843419], partNumber=[1]} | ret=SUCCESS |  
2022-08-24 21:06:14,032 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=INIT_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-7396383066/multipartKey1], uploads=[]} | ret=SUCCESS |  
2022-08-24 21:06:15,046 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-7396383066/multipartKey1], uploadId=[7229aed2-5418-4dcb-942f-c1f95f3c9fab-108879883404574750], partNumber=[1]} | ret=SUCCESS |  
2022-08-24 21:06:18,381 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-7396383066/multipartKey1], uploadId=[7229aed2-5418-4dcb-942f-c1f95f3c9fab-108879883404574750], partNumber=[2]} | ret=SUCCESS |  
2022-08-24 21:06:19,027 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COMPLETE_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-7396383066/multipartKey1], uploadId=[7229aed2-5418-4dcb-942f-c1f95f3c9fab-108879883404574750]} | ret=SUCCESS |  
2022-08-24 21:06:19,622 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-7396383066/multipartKey1]} | ret=SUCCESS |  
2022-08-24 21:06:20,574 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=INIT_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-2364806815/multipartKey2], uploads=[]} | ret=SUCCESS |  
2022-08-24 21:06:23,442 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-2364806815/multipartKey2], uploadId=[f968a0d0-8793-4574-b1cd-bbc59b5ce02d-108879883832983585], partNumber=[1]} | ret=SUCCESS |  
2022-08-24 21:06:25,941 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-2364806815/multipartKey2], uploadId=[f968a0d0-8793-4574-b1cd-bbc59b5ce02d-108879883832983585], partNumber=[2]} | ret=SUCCESS |  
2022-08-24 21:06:26,722 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COMPLETE_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-2364806815/multipartKey2], uploadId=[f968a0d0-8793-4574-b1cd-bbc59b5ce02d-108879883832983585]} | ret=FAILURE | ENTITY_TOO_SMALL org.apache.hadoop.ozone.om.exceptions.OMException: Complete Multipart Upload Failed: volume: s3v bucket: bucket-ozone-test-6750200698 key: ozone-test-2364806815/multipartKey2. Entity too small.
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:698)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.completeMultipartUpload(OzoneManagerProtocolClientSideTranslatorPB.java:1321) 
2022-08-24 21:06:27,320 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=INIT_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-2060317012/multipartKey3], uploads=[]} | ret=SUCCESS |  
2022-08-24 21:06:27,940 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COMPLETE_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-2060317012/multipartKey3], uploadId=[0579730d-1832-44a3-83a2-6b2a4197637a-108879884275417124]} | ret=FAILURE | INVALID_PART org.apache.hadoop.ozone.om.exceptions.OMException: Complete Multipart Upload Failed: volume: s3v bucket: bucket-ozone-test-6750200698 key: ozone-test-2060317012/multipartKey3
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:698)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.completeMultipartUpload(OzoneManagerProtocolClientSideTranslatorPB.java:1321) 
2022-08-24 21:06:28,524 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COMPLETE_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-2060317012/multipartKey3], uploadId=[0579730d-1832-44a3-83a2-6b2a4197637a-108879884275417124]} | ret=FAILURE | INVALID_PART org.apache.hadoop.ozone.om.exceptions.OMException: Complete Multipart Upload Failed: volume: s3v bucket: bucket-ozone-test-6750200698 key: ozone-test-2060317012/multipartKey3
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:698)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.completeMultipartUpload(OzoneManagerProtocolClientSideTranslatorPB.java:1321) 
2022-08-24 21:06:29,514 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-2060317012/multipartKey3], uploadId=[0579730d-1832-44a3-83a2-6b2a4197637a-108879884275417124], partNumber=[1]} | ret=SUCCESS |  
2022-08-24 21:06:30,947 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-2060317012/multipartKey3], uploadId=[0579730d-1832-44a3-83a2-6b2a4197637a-108879884275417124], partNumber=[2]} | ret=SUCCESS |  
2022-08-24 21:06:31,726 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-2060317012/multipartKey3], uploadId=[0579730d-1832-44a3-83a2-6b2a4197637a-108879884275417124], partNumber=[3]} | ret=SUCCESS |  
2022-08-24 21:06:32,346 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COMPLETE_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-2060317012/multipartKey3], uploadId=[0579730d-1832-44a3-83a2-6b2a4197637a-108879884275417124]} | ret=FAILURE | INVALID_PART org.apache.hadoop.ozone.om.exceptions.OMException: Complete Multipart Upload Failed: volume: s3v bucket: bucket-ozone-test-6750200698 key: ozone-test-2060317012/multipartKey3. Provided Part info is { etag1, 1}, whereas OM has partName /s3v/bucket-ozone-test-6750200698/ozone-test-2060317012/multipartKey3-0579730d-1832-44a3-83a2-6b2a4197637a-108879884275417124-1
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:698)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.completeMultipartUpload(OzoneManagerProtocolClientSideTranslatorPB.java:1321) 
2022-08-24 21:06:32,921 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COMPLETE_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-2060317012/multipartKey3], uploadId=[0579730d-1832-44a3-83a2-6b2a4197637a-108879884275417124]} | ret=FAILURE | INVALID_PART org.apache.hadoop.ozone.om.exceptions.OMException: Complete Multipart Upload Failed: volume: s3v bucket: bucket-ozone-test-6750200698 key: ozone-test-2060317012/multipartKey3. Provided Part info is { etag2, 2}, whereas OM has partName /s3v/bucket-ozone-test-6750200698/ozone-test-2060317012/multipartKey3-0579730d-1832-44a3-83a2-6b2a4197637a-108879884275417124-2
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:698)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.completeMultipartUpload(OzoneManagerProtocolClientSideTranslatorPB.java:1321) 
2022-08-24 21:06:33,498 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COMPLETE_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-2060317012/multipartKey3], uploadId=[0579730d-1832-44a3-83a2-6b2a4197637a-108879884275417124]} | ret=FAILURE | INVALID_PART_ORDER org.apache.hadoop.ozone.om.exceptions.OMException: Complete Multipart Upload Failed: volume: s3v bucket: bucket-ozone-test-6750200698 key: ozone-test-2060317012/multipartKey3 because parts are in Invalid order.
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.handleError(OzoneManagerProtocolClientSideTranslatorPB.java:698)
	at org.apache.hadoop.ozone.om.protocolPB.OzoneManagerProtocolClientSideTranslatorPB.completeMultipartUpload(OzoneManagerProtocolClientSideTranslatorPB.java:1321) 
2022-08-24 21:06:34,067 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COMPLETE_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-2060317012/multipartKey3], uploadId=[0579730d-1832-44a3-83a2-6b2a4197637a-108879884275417124]} | ret=SUCCESS |  
2022-08-24 21:06:34,661 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-2060317012/multipartKey3]} | ret=SUCCESS |  
2022-08-24 21:06:35,465 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=INIT_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-6383022090/multipartKey4], uploads=[]} | ret=SUCCESS |  
2022-08-24 21:06:36,635 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=ABORT_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-0816342003/multipartKey5], uploadId=[random]} | ret=FAILURE | org.apache.hadoop.ozone.s3.exception.OS3Exception
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:139)
	at org.apache.hadoop.ozone.s3.endpoint.ObjectEndpoint.abortMultipartUpload(ObjectEndpoint.java:496) 
2022-08-24 21:06:37,213 | ERROR | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-1780686796/multipartKey], uploadId=[random], partNumber=[1]} | ret=FAILURE | org.apache.hadoop.ozone.s3.exception.OS3Exception
	at org.apache.hadoop.ozone.s3.exception.S3ErrorTable.newError(S3ErrorTable.java:139)
	at org.apache.hadoop.ozone.s3.endpoint.ObjectEndpoint.createMultipartKey(ObjectEndpoint.java:805) 
2022-08-24 21:06:37,793 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=INIT_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-0820082563/multipartKey5], uploads=[]} | ret=SUCCESS |  
2022-08-24 21:06:40,962 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-0820082563/multipartKey5], uploadId=[2c6e3300-7913-4190-9c37-97c06f10f6e1-108879884962103338], partNumber=[1]} | ret=SUCCESS |  
2022-08-24 21:06:43,464 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-0820082563/multipartKey5], uploadId=[2c6e3300-7913-4190-9c37-97c06f10f6e1-108879884962103338], partNumber=[2]} | ret=SUCCESS |  
2022-08-24 21:06:44,081 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=LIST_PARTS {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-0820082563/multipartKey5], uploadId=[2c6e3300-7913-4190-9c37-97c06f10f6e1-108879884962103338]} | ret=SUCCESS |  
2022-08-24 21:06:44,783 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=LIST_PARTS {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-0820082563/multipartKey5], uploadId=[2c6e3300-7913-4190-9c37-97c06f10f6e1-108879884962103338]} | ret=SUCCESS |  
2022-08-24 21:06:45,416 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=LIST_PARTS {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-0820082563/multipartKey5], uploadId=[2c6e3300-7913-4190-9c37-97c06f10f6e1-108879884962103338]} | ret=SUCCESS |  
2022-08-24 21:06:46,762 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=INIT_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[mpyawscli], uploads=[]} | ret=SUCCESS |  
2022-08-24 21:06:48,031 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[mpyawscli], uploadId=[81023103-fb4d-4ec0-a1c4-492806fcf273-108879885549174829], partNumber=[2]} | ret=SUCCESS |  
2022-08-24 21:06:48,079 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[mpyawscli], uploadId=[81023103-fb4d-4ec0-a1c4-492806fcf273-108879885549174829], partNumber=[1]} | ret=SUCCESS |  
2022-08-24 21:06:48,468 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[mpyawscli], uploadId=[81023103-fb4d-4ec0-a1c4-492806fcf273-108879885549174829], partNumber=[3]} | ret=SUCCESS |  
2022-08-24 21:06:48,505 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COMPLETE_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[mpyawscli], uploadId=[81023103-fb4d-4ec0-a1c4-492806fcf273-108879885549174829]} | ret=SUCCESS |  
2022-08-24 21:06:49,064 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=HEAD_KEY {bucket=[bucket-ozone-test-6750200698], path=[mpyawscli]} | ret=SUCCESS |  
2022-08-24 21:06:49,155 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-6750200698], path=[mpyawscli]} | ret=SUCCESS |  
2022-08-24 21:06:49,162 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-6750200698], path=[mpyawscli]} | ret=SUCCESS |  
2022-08-24 21:06:49,163 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-6750200698], path=[mpyawscli]} | ret=SUCCESS |  
2022-08-24 21:06:50,326 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=DELETE_KEY {bucket=[bucket-ozone-test-6750200698], path=[mpyawscli]} | ret=SUCCESS |  
2022-08-24 21:06:51,113 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-8932110306/copytest/source]} | ret=SUCCESS |  
2022-08-24 21:06:54,028 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=INIT_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-8932110306/copytest/destination], uploads=[]} | ret=SUCCESS |  
2022-08-24 21:06:55,979 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_MULTIPART_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-8932110306/copytest/destination], uploadId=[21b6fb51-e5e7-4e10-a231-c1fa9ad27937-108879886025752626], partNumber=[1]} | ret=SUCCESS |  
2022-08-24 21:06:56,738 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COMPLETE_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-8932110306/copytest/destination], uploadId=[21b6fb51-e5e7-4e10-a231-c1fa9ad27937-108879886025752626]} | ret=SUCCESS |  
2022-08-24 21:06:57,294 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-8932110306/copytest/destination]} | ret=SUCCESS |  
2022-08-24 21:06:58,355 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_KEY {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-3173617520/copyrange/source]} | ret=SUCCESS |  
2022-08-24 21:07:01,695 | INFO  | S3GAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=INIT_MULTIPART_UPLOAD {bucket=[bucket-ozone-test-6750200698], path=[ozone-test-3173617520/copyrange/destination], uploads=[]} | ret=SUCCESS |  
