2022-09-21 22:32:32,396 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2022-09-21 22:32:32,399 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=GET_VERSION null | ret=SUCCESS |  
2022-09-21 22:32:32,399 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=GET_VERSION null | ret=SUCCESS |  
2022-09-21 22:32:32,400 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2022-09-21 22:32:32,728 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-09-21 22:32:33,052 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-09-21 22:32:33,055 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=LIST_PIPELINE null | ret=SUCCESS |  
2022-09-21 22:32:33,662 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=LIST_PIPELINE null | ret=SUCCESS |  
2022-09-21 22:32:33,811 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=REGISTER {datanodeDetails=56ae7289-7107-4114-b53a-18a4d3ae8c1b{ip: 10.9.0.13, host: 1bc50d0ab942, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-09-21 22:32:34,273 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=REGISTER {datanodeDetails=1e438a35-5953-46e4-b0cc-074bc922d179{ip: 10.9.0.12, host: e6b8fece6f1b, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-09-21 22:32:34,710 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=REGISTER {datanodeDetails=c3efbc9c-e650-44e7-b7d6-c565a4252987{ip: 10.9.0.11, host: dcec2462a988, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-09-21 22:32:35,748 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=56ae7289-7107-4114-b53a-18a4d3ae8c1b, command=[]} | ret=SUCCESS |  
2022-09-21 22:32:36,237 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=1e438a35-5953-46e4-b0cc-074bc922d179, command=[]} | ret=SUCCESS |  
2022-09-21 22:32:36,662 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=c3efbc9c-e650-44e7-b7d6-c565a4252987, command=[]} | ret=SUCCESS |  
2022-09-21 22:32:37,971 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=56ae7289-7107-4114-b53a-18a4d3ae8c1b, command=[]} | ret=SUCCESS |  
2022-09-21 22:32:37,977 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=c3efbc9c-e650-44e7-b7d6-c565a4252987, command=[]} | ret=SUCCESS |  
2022-09-21 22:32:38,073 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=1e438a35-5953-46e4-b0cc-074bc922d179, command=[]} | ret=SUCCESS |  
2022-09-21 22:32:41,067 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-09-21 22:32:45,843 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_CONTAINER_WITH_PIPELINE_BATCH {containerIDs=#1,} | ret=SUCCESS |  
2022-09-21 22:32:45,979 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_CONTAINER_WITH_PIPELINE_BATCH {containerIDs=#1,} | ret=SUCCESS |  
2022-09-21 22:32:47,382 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_CONTAINER_WITH_PIPELINE_BATCH {containerIDs=#1,} | ret=SUCCESS |  
2022-09-21 22:32:49,869 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=1e438a35-5953-46e4-b0cc-074bc922d179, command=[]} | ret=SUCCESS |  
2022-09-21 22:32:55,099 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=c3efbc9c-e650-44e7-b7d6-c565a4252987, command=[]} | ret=SUCCESS |  
2022-09-21 22:32:55,918 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=LIST_PIPELINE null | ret=SUCCESS |  
2022-09-21 22:33:06,764 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om1, size=268435456, num=1} | ret=SUCCESS |  
2022-09-21 22:33:07,780 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=56ae7289-7107-4114-b53a-18a4d3ae8c1b, command=[]} | ret=SUCCESS |  
2022-09-21 22:33:12,501 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om1, size=268435456, num=1} | ret=SUCCESS |  
2022-09-21 22:33:19,852 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=1e438a35-5953-46e4-b0cc-074bc922d179, command=[]} | ret=SUCCESS |  
2022-09-21 22:33:24,309 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_CONTAINER_WITH_PIPELINE_BATCH {containerIDs=#1,} | ret=SUCCESS |  
2022-09-21 22:33:24,349 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_CONTAINER_WITH_PIPELINE_BATCH {containerIDs=#1,} | ret=SUCCESS |  
2022-09-21 22:33:25,079 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=c3efbc9c-e650-44e7-b7d6-c565a4252987, command=[]} | ret=SUCCESS |  
2022-09-21 22:33:25,566 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_CONTAINER_WITH_PIPELINE_BATCH {containerIDs=#1,} | ret=SUCCESS |  
2022-09-21 22:33:34,215 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=LIST_PIPELINE null | ret=SUCCESS |  
2022-09-21 22:33:37,783 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=56ae7289-7107-4114-b53a-18a4d3ae8c1b, command=[]} | ret=SUCCESS |  
2022-09-21 22:33:45,627 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=LIST_PIPELINE null | ret=SUCCESS |  
2022-09-21 22:33:49,856 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=1e438a35-5953-46e4-b0cc-074bc922d179, command=[]} | ret=SUCCESS |  
