2022-10-28 03:59:37,956 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.16 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-10-28 03:59:40,812 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=a73626ba-ff56-404b-bc1b-4c1039ef1f5a, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "93f53c24-ea1c-43f2-8563-16c2fe563482" uuid128 { mostSigBits: -7785250251595824142 leastSigBits: -8835193017224252286 } } type: RATIS factor: ONE datanode { uuid: "a73626ba-ff56-404b-bc1b-4c1039ef1f5a" ipAddress: "10.9.0.12" hostName: "ozone-om-prepare_dn2_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a73626ba-ff56-404b-bc1b-4c1039ef1f5a" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6397883636043595701 leastSigBits: -4892232937632751782 } } cmdId: 1666929578740 priority: 1 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "c9069f3b-ab4b-4a9f-bc94-020dc0e54c0e" uuid128 { mostSigBits: -3961303743600047457 leastSigBits: -4858255839931839474 } } type: RATIS factor: THREE datanode { uuid: "a73626ba-ff56-404b-bc1b-4c1039ef1f5a" ipAddress: "10.9.0.12" hostName: "ozone-om-prepare_dn2_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a73626ba-ff56-404b-bc1b-4c1039ef1f5a" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6397883636043595701 leastSigBits: -4892232937632751782 } } datanode { uuid: "e68b33bc-270c-447d-9d8a-206833927de3" ipAddress: "10.9.0.11" hostName: "ozone-om-prepare_dn1_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "e68b33bc-270c-447d-9d8a-206833927de3" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1834315540021361539 leastSigBits: -7094822631054869021 } } datanode { uuid: "d17638e5-0ed3-414c-b1c3-5f27126b81a4" ipAddress: "10.9.0.13" hostName: "ozone-om-prepare_dn3_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "d17638e5-0ed3-414c-b1c3-5f27126b81a4" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3353430316083363508 leastSigBits: -5637557687120330332 } } cmdId: 1666929578743 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "1e73cc59-a16f-4c47-a322-20372a3cf351" uuid128 { mostSigBits: 2194322128792144967 leastSigBits: -6691750675015208111 } } type: RATIS factor: THREE datanode { uuid: "e68b33bc-270c-447d-9d8a-206833927de3" ipAddress: "10.9.0.11" hostName: "ozone-om-prepare_dn1_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "e68b33bc-270c-447d-9d8a-206833927de3" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1834315540021361539 leastSigBits: -7094822631054869021 } } datanode { uuid: "d17638e5-0ed3-414c-b1c3-5f27126b81a4" ipAddress: "10.9.0.13" hostName: "ozone-om-prepare_dn3_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "d17638e5-0ed3-414c-b1c3-5f27126b81a4" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3353430316083363508 leastSigBits: -5637557687120330332 } } datanode { uuid: "a73626ba-ff56-404b-bc1b-4c1039ef1f5a" ipAddress: "10.9.0.12" hostName: "ozone-om-prepare_dn2_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a73626ba-ff56-404b-bc1b-4c1039ef1f5a" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6397883636043595701 leastSigBits: -4892232937632751782 } } cmdId: 1666929578744 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
2022-10-28 03:59:41,547 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=d17638e5-0ed3-414c-b1c3-5f27126b81a4, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "7d8ba51c-fcee-4bac-9df6-d0b07e4f4616" uuid128 { mostSigBits: 9046505820424915884 leastSigBits: -7064229509032098282 } } type: RATIS factor: ONE datanode { uuid: "d17638e5-0ed3-414c-b1c3-5f27126b81a4" ipAddress: "10.9.0.13" hostName: "ozone-om-prepare_dn3_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "d17638e5-0ed3-414c-b1c3-5f27126b81a4" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3353430316083363508 leastSigBits: -5637557687120330332 } } cmdId: 1666929578741 priority: 1 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "c9069f3b-ab4b-4a9f-bc94-020dc0e54c0e" uuid128 { mostSigBits: -3961303743600047457 leastSigBits: -4858255839931839474 } } type: RATIS factor: THREE datanode { uuid: "a73626ba-ff56-404b-bc1b-4c1039ef1f5a" ipAddress: "10.9.0.12" hostName: "ozone-om-prepare_dn2_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a73626ba-ff56-404b-bc1b-4c1039ef1f5a" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6397883636043595701 leastSigBits: -4892232937632751782 } } datanode { uuid: "e68b33bc-270c-447d-9d8a-206833927de3" ipAddress: "10.9.0.11" hostName: "ozone-om-prepare_dn1_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "e68b33bc-270c-447d-9d8a-206833927de3" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1834315540021361539 leastSigBits: -7094822631054869021 } } datanode { uuid: "d17638e5-0ed3-414c-b1c3-5f27126b81a4" ipAddress: "10.9.0.13" hostName: "ozone-om-prepare_dn3_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "d17638e5-0ed3-414c-b1c3-5f27126b81a4" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3353430316083363508 leastSigBits: -5637557687120330332 } } cmdId: 1666929578743 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "1e73cc59-a16f-4c47-a322-20372a3cf351" uuid128 { mostSigBits: 2194322128792144967 leastSigBits: -6691750675015208111 } } type: RATIS factor: THREE datanode { uuid: "e68b33bc-270c-447d-9d8a-206833927de3" ipAddress: "10.9.0.11" hostName: "ozone-om-prepare_dn1_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "e68b33bc-270c-447d-9d8a-206833927de3" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1834315540021361539 leastSigBits: -7094822631054869021 } } datanode { uuid: "d17638e5-0ed3-414c-b1c3-5f27126b81a4" ipAddress: "10.9.0.13" hostName: "ozone-om-prepare_dn3_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "d17638e5-0ed3-414c-b1c3-5f27126b81a4" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3353430316083363508 leastSigBits: -5637557687120330332 } } datanode { uuid: "a73626ba-ff56-404b-bc1b-4c1039ef1f5a" ipAddress: "10.9.0.12" hostName: "ozone-om-prepare_dn2_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a73626ba-ff56-404b-bc1b-4c1039ef1f5a" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6397883636043595701 leastSigBits: -4892232937632751782 } } cmdId: 1666929578744 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
2022-10-28 03:59:41,961 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=e68b33bc-270c-447d-9d8a-206833927de3, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "23ba544a-1ee1-45d9-a7d5-a0709807cd70" uuid128 { mostSigBits: 2574462814318052825 leastSigBits: -6352995293888787088 } } type: RATIS factor: ONE datanode { uuid: "e68b33bc-270c-447d-9d8a-206833927de3" ipAddress: "10.9.0.11" hostName: "ozone-om-prepare_dn1_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "e68b33bc-270c-447d-9d8a-206833927de3" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1834315540021361539 leastSigBits: -7094822631054869021 } } cmdId: 1666929578742 priority: 1 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "c9069f3b-ab4b-4a9f-bc94-020dc0e54c0e" uuid128 { mostSigBits: -3961303743600047457 leastSigBits: -4858255839931839474 } } type: RATIS factor: THREE datanode { uuid: "a73626ba-ff56-404b-bc1b-4c1039ef1f5a" ipAddress: "10.9.0.12" hostName: "ozone-om-prepare_dn2_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a73626ba-ff56-404b-bc1b-4c1039ef1f5a" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6397883636043595701 leastSigBits: -4892232937632751782 } } datanode { uuid: "e68b33bc-270c-447d-9d8a-206833927de3" ipAddress: "10.9.0.11" hostName: "ozone-om-prepare_dn1_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "e68b33bc-270c-447d-9d8a-206833927de3" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1834315540021361539 leastSigBits: -7094822631054869021 } } datanode { uuid: "d17638e5-0ed3-414c-b1c3-5f27126b81a4" ipAddress: "10.9.0.13" hostName: "ozone-om-prepare_dn3_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "d17638e5-0ed3-414c-b1c3-5f27126b81a4" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3353430316083363508 leastSigBits: -5637557687120330332 } } cmdId: 1666929578743 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "1e73cc59-a16f-4c47-a322-20372a3cf351" uuid128 { mostSigBits: 2194322128792144967 leastSigBits: -6691750675015208111 } } type: RATIS factor: THREE datanode { uuid: "e68b33bc-270c-447d-9d8a-206833927de3" ipAddress: "10.9.0.11" hostName: "ozone-om-prepare_dn1_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "e68b33bc-270c-447d-9d8a-206833927de3" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1834315540021361539 leastSigBits: -7094822631054869021 } } datanode { uuid: "d17638e5-0ed3-414c-b1c3-5f27126b81a4" ipAddress: "10.9.0.13" hostName: "ozone-om-prepare_dn3_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "d17638e5-0ed3-414c-b1c3-5f27126b81a4" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -3353430316083363508 leastSigBits: -5637557687120330332 } } datanode { uuid: "a73626ba-ff56-404b-bc1b-4c1039ef1f5a" ipAddress: "10.9.0.12" hostName: "ozone-om-prepare_dn2_1.ozone-om-prepare_net" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a73626ba-ff56-404b-bc1b-4c1039ef1f5a" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6397883636043595701 leastSigBits: -4892232937632751782 } } cmdId: 1666929578744 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
2022-10-28 03:59:42,436 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=a73626ba-ff56-404b-bc1b-4c1039ef1f5a, command=[]} | ret=SUCCESS |  
2022-10-28 03:59:43,374 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=a73626ba-ff56-404b-bc1b-4c1039ef1f5a, command=[]} | ret=SUCCESS |  
2022-10-28 03:59:44,005 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=d17638e5-0ed3-414c-b1c3-5f27126b81a4, command=[]} | ret=SUCCESS |  
2022-10-28 03:59:44,005 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=e68b33bc-270c-447d-9d8a-206833927de3, command=[]} | ret=SUCCESS |  
2022-10-28 03:59:44,598 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=d17638e5-0ed3-414c-b1c3-5f27126b81a4, command=[]} | ret=SUCCESS |  
2022-10-28 03:59:44,608 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=e68b33bc-270c-447d-9d8a-206833927de3, command=[]} | ret=SUCCESS |  
2022-10-28 03:59:47,634 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=a73626ba-ff56-404b-bc1b-4c1039ef1f5a, command=[]} | ret=SUCCESS |  
2022-10-28 03:59:47,686 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=d17638e5-0ed3-414c-b1c3-5f27126b81a4, command=[]} | ret=SUCCESS |  
2022-10-28 03:59:47,709 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=e68b33bc-270c-447d-9d8a-206833927de3, command=[]} | ret=SUCCESS |  
2022-10-28 03:59:48,092 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=a73626ba-ff56-404b-bc1b-4c1039ef1f5a, command=[]} | ret=SUCCESS |  
2022-10-28 03:59:49,420 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=e68b33bc-270c-447d-9d8a-206833927de3, command=[]} | ret=SUCCESS |  
2022-10-28 03:59:49,485 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.16 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-10-28 03:59:49,519 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=d17638e5-0ed3-414c-b1c3-5f27126b81a4, command=[]} | ret=SUCCESS |  
2022-10-28 03:59:53,294 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.14 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-10-28 03:59:53,409 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.15 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-10-28 03:59:55,316 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-10-28 03:59:58,007 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=d17638e5-0ed3-414c-b1c3-5f27126b81a4, command=[]} | ret=SUCCESS |  
2022-10-28 04:00:05,142 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.17 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-10-28 04:00:14,161 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.16 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om3, size=268435456, num=1} | ret=SUCCESS |  
2022-10-28 04:00:14,600 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=e68b33bc-270c-447d-9d8a-206833927de3, command=[]} | ret=SUCCESS |  
2022-10-28 04:00:16,059 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=d17638e5-0ed3-414c-b1c3-5f27126b81a4, command=[]} | ret=SUCCESS |  
2022-10-28 04:00:16,090 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=a73626ba-ff56-404b-bc1b-4c1039ef1f5a, command=[]} | ret=SUCCESS |  
2022-10-28 04:00:16,119 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=e68b33bc-270c-447d-9d8a-206833927de3, command=[]} | ret=SUCCESS |  
2022-10-28 04:00:16,392 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.16 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om3, size=268435456, num=1} | ret=SUCCESS |  
2022-10-28 04:00:16,589 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=d17638e5-0ed3-414c-b1c3-5f27126b81a4, command=[]} | ret=SUCCESS |  
2022-10-28 04:00:16,613 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=e68b33bc-270c-447d-9d8a-206833927de3, command=[]} | ret=SUCCESS |  
2022-10-28 04:00:16,628 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=a73626ba-ff56-404b-bc1b-4c1039ef1f5a, command=[]} | ret=SUCCESS |  
2022-10-28 04:00:16,717 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.16 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om3, size=268435456, num=1} | ret=SUCCESS |  
2022-10-28 04:00:16,827 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=a73626ba-ff56-404b-bc1b-4c1039ef1f5a, command=[]} | ret=SUCCESS |  
2022-10-28 04:00:16,853 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=e68b33bc-270c-447d-9d8a-206833927de3, command=[]} | ret=SUCCESS |  
2022-10-28 04:00:16,865 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=d17638e5-0ed3-414c-b1c3-5f27126b81a4, command=[]} | ret=SUCCESS |  
2022-10-28 04:00:16,919 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.16 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om3, size=268435456, num=1} | ret=SUCCESS |  
2022-10-28 04:00:17,039 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.16 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om3, size=268435456, num=1} | ret=SUCCESS |  
2022-10-28 04:00:17,140 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.12 | op=SEND_HEARTBEAT {datanodeUUID=a73626ba-ff56-404b-bc1b-4c1039ef1f5a, command=[]} | ret=SUCCESS |  
2022-10-28 04:00:17,164 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.13 | op=SEND_HEARTBEAT {datanodeUUID=d17638e5-0ed3-414c-b1c3-5f27126b81a4, command=[]} | ret=SUCCESS |  
2022-10-28 04:00:17,189 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.11 | op=SEND_HEARTBEAT {datanodeUUID=e68b33bc-270c-447d-9d8a-206833927de3, command=[]} | ret=SUCCESS |  
2022-10-28 04:00:17,236 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.16 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om3, size=268435456, num=1} | ret=SUCCESS |  
2022-10-28 04:00:17,375 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.16 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om3, size=268435456, num=1} | ret=SUCCESS |  
2022-10-28 04:00:17,497 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.16 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om3, size=268435456, num=1} | ret=SUCCESS |  
2022-10-28 04:00:17,612 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.16 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om3, size=268435456, num=1} | ret=SUCCESS |  
2022-10-28 04:00:17,757 | INFO  | SCMAudit | user=hadoop | ip=10.9.0.16 | op=ALLOCATE_BLOCK {replication=RATIS/THREE, owner=om3, size=268435456, num=1} | ret=SUCCESS |  
