2022-10-03 09:28:49,340 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(223)) - Starting Replication Monitor Thread.
2022-10-03 09:28:49,370 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(291)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-10-03 09:28:49,505 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(223)) - Starting Replication Monitor Thread.
2022-10-03 09:28:49,513 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(291)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-10-03 09:28:49,554 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(223)) - Starting Replication Monitor Thread.
2022-10-03 09:28:49,558 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(291)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-10-03 09:28:49,575 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(223)) - Starting Replication Monitor Thread.
2022-10-03 09:28:49,579 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(291)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-10-03 09:28:49,596 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(223)) - Starting Replication Monitor Thread.
2022-10-03 09:28:49,602 [main] INFO  ha.SCMServiceManager (SCMServiceManager.java:register(42)) - Registering service ReplicationManager.
2022-10-03 09:28:49,603 [main] INFO  replication.ReplicationManager (ReplicationManager.java:notifyStatusChanged(728)) - Service ReplicationManager transitions to RUNNING.
2022-10-03 09:28:49,604 [Over Replicated Processor] INFO  replication.OverReplicatedProcessor (OverReplicatedProcessor.java:processAll(90)) - Processed 0 over replicated containers, failed processing 0
2022-10-03 09:28:49,605 [main] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(324)) - Replication Monitor Thread took 0 milliseconds for processing 3 containers.
2022-10-03 09:28:49,607 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(324)) - Replication Monitor Thread took 0 milliseconds for processing 3 containers.
2022-10-03 09:28:49,658 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(223)) - Starting Replication Monitor Thread.
2022-10-03 09:28:49,666 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(291)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-10-03 09:28:49,684 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(223)) - Starting Replication Monitor Thread.
2022-10-03 09:28:49,694 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(291)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-10-03 09:28:49,705 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(223)) - Starting Replication Monitor Thread.
2022-10-03 09:28:49,710 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(291)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-10-03 09:28:49,731 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(223)) - Starting Replication Monitor Thread.
2022-10-03 09:28:49,738 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(291)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-10-03 09:28:49,754 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(223)) - Starting Replication Monitor Thread.
2022-10-03 09:28:49,760 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(291)) - Replication Manager is not ready to run until 0ms after safemode exit
