2022-09-12 13:12:35,096 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(218)) - Starting Replication Monitor Thread.
2022-09-12 13:12:35,138 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(286)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-09-12 13:12:35,312 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(218)) - Starting Replication Monitor Thread.
2022-09-12 13:12:35,325 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(286)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-09-12 13:12:35,381 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(218)) - Starting Replication Monitor Thread.
2022-09-12 13:12:35,384 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(286)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-09-12 13:12:35,433 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(218)) - Starting Replication Monitor Thread.
2022-09-12 13:12:35,443 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(286)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-09-12 13:12:35,476 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(218)) - Starting Replication Monitor Thread.
2022-09-12 13:12:35,485 [main] INFO  ha.SCMServiceManager (SCMServiceManager.java:register(42)) - Registering service ReplicationManager.
2022-09-12 13:12:35,485 [main] INFO  replication.ReplicationManager (ReplicationManager.java:notifyStatusChanged(793)) - Service ReplicationManager transitions to RUNNING.
2022-09-12 13:12:35,487 [Over Replicated Processor] INFO  replication.OverReplicatedProcessor (OverReplicatedProcessor.java:processAll(90)) - Processed 0 over replicated containers, failed processing 0
2022-09-12 13:12:35,488 [main] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(324)) - Replication Monitor Thread took 0 milliseconds for processing 3 containers.
2022-09-12 13:12:35,491 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(324)) - Replication Monitor Thread took 0 milliseconds for processing 3 containers.
2022-09-12 13:12:35,557 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(218)) - Starting Replication Monitor Thread.
2022-09-12 13:12:35,565 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(286)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-09-12 13:12:35,610 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(218)) - Starting Replication Monitor Thread.
2022-09-12 13:12:35,621 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(286)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-09-12 13:12:35,662 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(218)) - Starting Replication Monitor Thread.
2022-09-12 13:12:35,669 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(286)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-09-12 13:12:35,707 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(218)) - Starting Replication Monitor Thread.
2022-09-12 13:12:35,717 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(286)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-09-12 13:12:35,751 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(218)) - Starting Replication Monitor Thread.
2022-09-12 13:12:35,762 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(286)) - Replication Manager is not ready to run until 0ms after safemode exit
