2022-11-24 01:16:24,529 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-11-24 01:16:30,059 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-11-24 01:16:30,481 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=topvol1, creationTime=1669252590282, modificationTime=1669252590282, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854560000, updateID=843} | ret=SUCCESS |  
2022-11-24 01:16:33,937 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-11-24 01:16:34,120 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_VOLUME {volume=topvol1} | ret=SUCCESS |  
2022-11-24 01:16:34,207 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=CREATE_BUCKET {volume=topvol1, bucket=bucket1, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1669252594183, bucketEncryptionKey=null, modificationTime=1669252594183, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-11-24 01:16:37,203 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-11-24 01:16:37,380 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_VOLUME {volume=topvol1} | ret=SUCCESS |  
2022-11-24 01:16:37,393 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_BUCKET {volume=topvol1, bucket=bucket1} | ret=SUCCESS |  
2022-11-24 01:16:37,469 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_BUCKET {volume=topvol1, bucket=bucket1} | ret=SUCCESS |  
2022-11-24 01:16:37,793 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=ALLOCATE_KEY {volume=topvol1, bucket=bucket1, key=key1, dataSize=17539, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2022-11-24 01:16:40,272 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=COMMIT_KEY {volume=topvol1, bucket=bucket1, key=key1, dataSize=17539, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-11-24 01:16:49,128 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-11-24 01:16:49,331 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_VOLUME {volume=topvol1} | ret=SUCCESS |  
2022-11-24 01:16:49,344 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_BUCKET {volume=topvol1, bucket=bucket1} | ret=SUCCESS |  
2022-11-24 01:16:49,442 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_KEY {volume=topvol1, bucket=bucket1, key=key1, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
