2022-11-22 00:22:23,965 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2022-11-22 00:46:18,440 OK[op=GET_METADATA, key=key1, user=om] 
2022-11-22 00:46:18,845 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=0ms] 
2022-11-22 00:46:29,476 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=10631ms] 
2022-11-22 00:46:30,925 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-11-22 00:46:40,474 OK[op=GENERATE_EEK, key=key1, user=om, accessCount=1, interval=21629ms] 
2022-11-22 00:46:41,474 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10549ms] 
2022-11-22 01:05:30,718 OK[op=GET_METADATA, key=key1, user=om] 
2022-11-22 01:05:43,117 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-11-22 01:05:53,474 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10358ms] 
2022-11-22 01:06:04,237 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=7, interval=21121ms] 
2022-11-22 01:06:04,243 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=6ms] 
2022-11-22 01:06:14,474 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=5, interval=31358ms] 
2022-11-22 01:07:43,212 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-11-22 01:07:53,474 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=10262ms] 
2022-11-22 01:08:04,474 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=6, interval=21262ms] 
2022-11-22 01:08:14,502 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=31290ms] 
2022-11-22 01:08:14,502 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-11-22 01:08:25,474 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=7, interval=42262ms] 
2022-11-22 01:08:35,476 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=10, interval=52264ms] 
2022-11-22 01:08:46,474 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=9, interval=63262ms] 
2022-11-22 01:09:00,901 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-11-22 01:09:11,474 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=10573ms] 
2022-11-22 01:09:22,474 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=21573ms] 
2022-11-22 01:09:33,474 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=32573ms] 
2022-11-22 01:09:44,413 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-11-22 01:09:54,474 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10061ms] 
2022-11-22 01:10:05,474 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=21061ms] 
2022-11-22 01:10:16,157 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-11-22 01:10:26,292 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=11, interval=10135ms] 
2022-11-22 01:10:26,292 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-11-22 01:10:36,474 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=3, interval=20317ms] 
2022-11-22 01:10:47,474 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=31317ms] 
