2022-09-28 15:18:19,310 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(221)) - Starting Replication Monitor Thread.
2022-09-28 15:18:19,338 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(289)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-09-28 15:18:19,469 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(221)) - Starting Replication Monitor Thread.
2022-09-28 15:18:19,475 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(289)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-09-28 15:18:19,509 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(221)) - Starting Replication Monitor Thread.
2022-09-28 15:18:19,517 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(289)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-09-28 15:18:19,536 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(221)) - Starting Replication Monitor Thread.
2022-09-28 15:18:19,541 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(289)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-09-28 15:18:19,560 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(221)) - Starting Replication Monitor Thread.
2022-09-28 15:18:19,564 [main] INFO  ha.SCMServiceManager (SCMServiceManager.java:register(42)) - Registering service ReplicationManager.
2022-09-28 15:18:19,564 [main] INFO  replication.ReplicationManager (ReplicationManager.java:notifyStatusChanged(726)) - Service ReplicationManager transitions to RUNNING.
2022-09-28 15:18:19,565 [main] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(322)) - Replication Monitor Thread took 0 milliseconds for processing 3 containers.
2022-09-28 15:18:19,567 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(322)) - Replication Monitor Thread took 0 milliseconds for processing 3 containers.
2022-09-28 15:18:19,573 [Over Replicated Processor] INFO  replication.OverReplicatedProcessor (OverReplicatedProcessor.java:processAll(90)) - Processed 0 over replicated containers, failed processing 0
2022-09-28 15:18:19,609 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(221)) - Starting Replication Monitor Thread.
2022-09-28 15:18:19,615 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(289)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-09-28 15:18:19,636 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(221)) - Starting Replication Monitor Thread.
2022-09-28 15:18:19,643 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(289)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-09-28 15:18:19,662 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(221)) - Starting Replication Monitor Thread.
2022-09-28 15:18:19,667 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(289)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-09-28 15:18:19,693 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(221)) - Starting Replication Monitor Thread.
2022-09-28 15:18:19,702 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(289)) - Replication Manager is not ready to run until 0ms after safemode exit
2022-09-28 15:18:19,718 [main] INFO  replication.ReplicationManager (ReplicationManager.java:start(221)) - Starting Replication Monitor Thread.
2022-09-28 15:18:19,727 [ReplicationMonitor] INFO  replication.ReplicationManager (ReplicationManager.java:processAll(289)) - Replication Manager is not ready to run until 0ms after safemode exit
