2022-11-28 19:14:56,216 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-11-28 19:14:56,429 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2022-11-28 19:14:56,463 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2022-11-28 19:14:56,710 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_KEY {volume=vol1, bucket=bucket1, key=ockgpre/0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-11-28 19:14:56,773 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2022-11-28 19:14:56,776 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2022-11-28 19:14:56,786 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_KEY {volume=vol1, bucket=bucket1, key=ockgpre/0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-11-28 19:14:58,859 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2022-11-28 19:14:58,872 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2022-11-28 19:14:58,875 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_KEY {volume=vol1, bucket=bucket1, key=ockgpre/0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-11-28 19:15:24,199 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-11-28 19:15:24,400 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2022-11-28 19:15:24,428 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2022-11-28 19:15:24,433 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2022-11-28 19:15:24,442 | INFO  | OMAudit | user=hadoop | ip=10.9.0.17 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
