2022-06-24 01:05:36,401 | INFO  | OMAudit | user=hadoop | ip=172.18.0.8 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-24 01:05:36,420 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-24 01:05:41,172 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-24 01:05:41,328 | ERROR | OMAudit | user=hadoop | ip=172.18.0.9 | op=READ_VOLUME {volume=36410-without-scheme} | ret=FAILURE | VOLUME_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Volume 36410-without-scheme is not found
	at org.apache.hadoop.ozone.om.VolumeManagerImpl.getVolumeInfo(VolumeManagerImpl.java:74)
	at org.apache.hadoop.ozone.om.OzoneManager.getVolumeInfo(OzoneManager.java:2602) 
2022-06-24 01:05:43,828 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-24 01:05:44,120 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=36410-without-scheme, creationTime=1656032743986, modificationTime=1656032743986, quotaInBytes=109951162777600, quotaInNamespace=100, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2022-06-24 01:05:46,635 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-24 01:05:46,765 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=LIST_VOLUMES {prevKey=, prefix=, maxKeys=1000, username=hadoop} | ret=SUCCESS |  
2022-06-24 01:05:47,051 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=LIST_VOLUMES {prevKey=36410-without-scheme, prefix=, maxKeys=1000, username=hadoop} | ret=SUCCESS |  
2022-06-24 01:05:49,703 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-24 01:05:49,827 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=LIST_VOLUMES {prevKey=, prefix=, maxKeys=1000, username=hadoop} | ret=SUCCESS |  
2022-06-24 01:05:50,148 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=LIST_VOLUMES {prevKey=36410-without-scheme, prefix=, maxKeys=1000, username=hadoop} | ret=SUCCESS |  
2022-06-24 01:05:52,563 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-24 01:05:52,692 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=READ_VOLUME {volume=36410-without-scheme} | ret=SUCCESS |  
2022-06-24 01:05:52,703 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=READ_VOLUME {volume=36410-without-scheme} | ret=SUCCESS |  
2022-06-24 01:05:52,721 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=SET_QUOTA {volume=36410-without-scheme, quotaInBytes=10995116277760} | ret=SUCCESS |  
2022-06-24 01:05:55,268 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-24 01:05:55,398 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=READ_VOLUME {volume=36410-without-scheme} | ret=SUCCESS |  
2022-06-24 01:05:58,129 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-24 01:05:58,286 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=READ_VOLUME {volume=36410-without-scheme} | ret=SUCCESS |  
2022-06-24 01:05:58,364 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=CREATE_BUCKET {volume=36410-without-scheme, bucket=bb1, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:users:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1656032758333, bucketEncryptionKey=null, modificationTime=1656032758333, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-06-24 01:06:00,748 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-24 01:06:00,889 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=READ_VOLUME {volume=36410-without-scheme} | ret=SUCCESS |  
2022-06-24 01:06:00,901 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=READ_BUCKET {volume=36410-without-scheme, bucket=bb1} | ret=SUCCESS |  
2022-06-24 01:06:03,707 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-24 01:06:03,833 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=READ_VOLUME {volume=36410-without-scheme} | ret=SUCCESS |  
2022-06-24 01:06:03,847 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=READ_BUCKET {volume=36410-without-scheme, bucket=bb1} | ret=SUCCESS |  
2022-06-24 01:06:06,459 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-24 01:06:06,596 | INFO  | OMAudit | user=hadoop | ip=172.18.0.9 | op=READ_VOLUME {volume=36410-without-scheme} | ret=SUCCESS |  
