2022-06-06 09:49:23,102 OK[op=CREATE_KEY, key=key1, user=hadoop] UserProvidedMaterial:false Description:null
2022-06-06 10:07:43,673 OK[op=GET_METADATA, key=key1, user=root] 
2022-06-06 10:07:43,952 OK[op=GENERATE_EEK, key=key1, user=root, accessCount=1, interval=0ms] 
2022-06-06 10:07:53,006 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-06-06 10:07:54,096 OK[op=GENERATE_EEK, key=key1, user=root, accessCount=2, interval=10144ms] 
2022-06-06 10:08:03,094 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=2, interval=10088ms] 
2022-06-06 10:22:54,219 OK[op=GET_METADATA, key=key1, user=root] 
2022-06-06 10:23:05,638 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-06-06 10:23:16,094 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10456ms] 
2022-06-06 10:24:05,974 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-06-06 10:24:16,094 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10120ms] 
2022-06-06 10:25:07,119 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-06-06 10:25:18,094 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10975ms] 
2022-06-06 10:26:08,589 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-06-06 10:26:19,094 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10505ms] 
2022-06-06 10:27:08,697 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-06-06 10:27:19,094 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10397ms] 
2022-06-06 10:28:05,551 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-06-06 10:28:16,094 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10543ms] 
2022-06-06 10:29:06,218 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-06-06 10:29:17,094 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10876ms] 
2022-06-06 10:30:08,083 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
2022-06-06 10:30:18,094 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=10011ms] 
2022-06-06 10:31:11,502 OK[op=DECRYPT_EEK, key=key1, user=testuser, accessCount=1, interval=0ms] 
