2022-04-27 01:29:40,002 | INFO  | SCMAudit | user=om/om@EXAMPLE.COM | ip=172.22.0.7 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-04-27 01:29:41,153 | INFO  | SCMAudit | user=HTTP/scm@EXAMPLE.COM | ip=172.22.0.10 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-04-27 01:30:06,285 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.22.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2022-04-27 01:30:06,337 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.22.0.3 | op=GET_VERSION null | ret=SUCCESS |  
2022-04-27 01:30:06,411 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.22.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2022-04-27 01:30:07,969 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.22.0.3 | op=REGISTER {datanodeDetails=4d2e16ab-f8f2-40ae-87da-04141e1eaf44{ip: 172.22.0.3, host: 5f33a35072e5, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 1689901899630, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-04-27 01:30:07,970 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.22.0.8 | op=REGISTER {datanodeDetails=fa1e310d-1ade-4215-a047-c4cdf4bf5ba0{ip: 172.22.0.8, host: 6275adc5bd81, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 1690191045266, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-04-27 01:30:09,496 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.22.0.5 | op=REGISTER {datanodeDetails=bc75b90e-3edc-4917-954d-32907711437c{ip: 172.22.0.5, host: 287f1a105495, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 1688872051419, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-04-27 01:30:10,135 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.22.0.8 | op=SEND_HEARTBEAT {datanodeUUID=fa1e310d-1ade-4215-a047-c4cdf4bf5ba0, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "2bec435e-2f72-41a8-80a7-6fd6035342b4" uuid128 { mostSigBits: 3164978709936619944 leastSigBits: -9176242750774623564 } } type: RATIS factor: ONE datanode { uuid: "fa1e310d-1ade-4215-a047-c4cdf4bf5ba0" ipAddress: "172.22.0.8" hostName: "ozonesecure-mr_datanode_1.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "fa1e310d-1ade-4215-a047-c4cdf4bf5ba0" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -423847382571138539 leastSigBits: -6897327915441103968 } } cmdId: 1651023007942 priority: 1 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
2022-04-27 01:30:10,136 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.22.0.3 | op=SEND_HEARTBEAT {datanodeUUID=4d2e16ab-f8f2-40ae-87da-04141e1eaf44, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "41179b8d-cf1e-46e0-a132-931f52bf3b5d" uuid128 { mostSigBits: 4690388570297222880 leastSigBits: -6831235922026087587 } } type: RATIS factor: ONE datanode { uuid: "4d2e16ab-f8f2-40ae-87da-04141e1eaf44" ipAddress: "172.22.0.3" hostName: "ozonesecure-mr_datanode_3.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "4d2e16ab-f8f2-40ae-87da-04141e1eaf44" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5561407517720985774 leastSigBits: -8657602849215172796 } } cmdId: 1651023007941 priority: 1 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
2022-04-27 01:30:11,277 | INFO  | SCMAudit | user=dn/dn@EXAMPLE.COM | ip=172.22.0.5 | op=SEND_HEARTBEAT {datanodeUUID=bc75b90e-3edc-4917-954d-32907711437c, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "36904852-65bd-46c4-bf4e-88db38e182a3" uuid128 { mostSigBits: 3931721993425864388 leastSigBits: -4661638089148366173 } } type: RATIS factor: ONE datanode { uuid: "bc75b90e-3edc-4917-954d-32907711437c" ipAddress: "172.22.0.5" hostName: "ozonesecure-mr_datanode_2.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "bc75b90e-3edc-4917-954d-32907711437c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -4866780351468648169 leastSigBits: -7688433392797269124 } } cmdId: 1651023007943 priority: 1 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "0d273591-8086-4e67-afaa-109f6854923c" uuid128 { mostSigBits: 947785145627594343 leastSigBits: -5788796094195133892 } } type: RATIS factor: THREE datanode { uuid: "fa1e310d-1ade-4215-a047-c4cdf4bf5ba0" ipAddress: "172.22.0.8" hostName: "ozonesecure-mr_datanode_1.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "fa1e310d-1ade-4215-a047-c4cdf4bf5ba0" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -423847382571138539 leastSigBits: -6897327915441103968 } } datanode { uuid: "4d2e16ab-f8f2-40ae-87da-04141e1eaf44" ipAddress: "172.22.0.3" hostName: "ozonesecure-mr_datanode_3.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "4d2e16ab-f8f2-40ae-87da-04141e1eaf44" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5561407517720985774 leastSigBits: -8657602849215172796 } } datanode { uuid: "bc75b90e-3edc-4917-954d-32907711437c" ipAddress: "172.22.0.5" hostName: "ozonesecure-mr_datanode_2.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "bc75b90e-3edc-4917-954d-32907711437c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -4866780351468648169 leastSigBits: -7688433392797269124 } } cmdId: 1651023007944 priority: 0 priority: 0 priority: 1 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "f75d8a56-94d4-4785-a5ca-f99a34975820" uuid128 { mostSigBits: -622189069038499963 leastSigBits: -6500108671453276128 } } type: RATIS factor: THREE datanode { uuid: "4d2e16ab-f8f2-40ae-87da-04141e1eaf44" ipAddress: "172.22.0.3" hostName: "ozonesecure-mr_datanode_3.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "4d2e16ab-f8f2-40ae-87da-04141e1eaf44" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5561407517720985774 leastSigBits: -8657602849215172796 } } datanode { uuid: "fa1e310d-1ade-4215-a047-c4cdf4bf5ba0" ipAddress: "172.22.0.8" hostName: "ozonesecure-mr_datanode_1.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "fa1e310d-1ade-4215-a047-c4cdf4bf5ba0" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -423847382571138539 leastSigBits: -6897327915441103968 } } datanode { uuid: "bc75b90e-3edc-4917-954d-32907711437c" ipAddress: "172.22.0.5" hostName: "ozonesecure-mr_datanode_2.ozone" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "bc75b90e-3edc-4917-954d-32907711437c" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -4866780351468648169 leastSigBits: -7688433392797269124 } } cmdId: 1651023007945 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
