2022-07-26 06:57:39,998 | INFO  | OMAudit | user=hadoop | ip=172.18.0.11 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=16821-without-scheme, creationTime=1658818659785, modificationTime=1658818659785, quotaInBytes=109951162777600, quotaInNamespace=100, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2022-07-26 06:57:51,322 | INFO  | OMAudit | user=hadoop | ip=172.18.0.11 | op=SET_QUOTA {volume=16821-without-scheme, quotaInBytes=10995116277760} | ret=SUCCESS |  
2022-07-26 06:57:58,990 | INFO  | OMAudit | user=hadoop | ip=172.18.0.11 | op=CREATE_BUCKET {volume=16821-without-scheme, bucket=bb1, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:hadoop:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1658818678933, bucketEncryptionKey=null, modificationTime=1658818678933, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-07-26 06:58:15,162 | INFO  | OMAudit | user=hadoop | ip=172.18.0.11 | op=UPDATE_BUCKET {volume=16821-without-scheme, bucket=bb1, gdprEnabled=null, isVersionEnabled=null} | ret=SUCCESS |  
2022-07-26 06:58:32,296 | INFO  | OMAudit | user=hadoop | ip=172.18.0.11 | op=ALLOCATE_KEY {volume=16821-without-scheme, bucket=bb1, key=key1, dataSize=17526, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2022-07-26 06:58:35,818 | INFO  | OMAudit | user=hadoop | ip=172.18.0.11 | op=COMMIT_KEY {volume=16821-without-scheme, bucket=bb1, key=key1, dataSize=17526, replicationType=RATIS, replicationFactor=ONE} | ret=SUCCESS |  
2022-07-26 06:58:46,148 | INFO  | OMAudit | user=hadoop | ip=172.18.0.11 | op=ALLOCATE_KEY {volume=16821-without-scheme, bucket=bb1, key=key1_RATIS, dataSize=17526, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-07-26 06:58:49,129 | INFO  | OMAudit | user=hadoop | ip=172.18.0.11 | op=COMMIT_KEY {volume=16821-without-scheme, bucket=bb1, key=key1_RATIS, dataSize=17526, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-07-26 06:59:03,515 | INFO  | OMAudit | user=hadoop | ip=172.18.0.11 | op=DELETE_KEY {volume=16821-without-scheme, bucket=bb1, key=key1_RATIS, dataSize=0, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2022-07-26 06:59:07,410 | INFO  | OMAudit | user=hadoop | ip=172.18.0.11 | op=ALLOCATE_KEY {volume=16821-without-scheme, bucket=bb1, key=key1-copy, dataSize=17526, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2022-07-26 06:59:09,974 | INFO  | OMAudit | user=hadoop | ip=172.18.0.11 | op=COMMIT_KEY {volume=16821-without-scheme, bucket=bb1, key=key1-copy, dataSize=17526, replicationType=RATIS, replicationFactor=ONE} | ret=SUCCESS |  
