2022-07-26 06:56:15,508 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=GET_VERSION null | ret=SUCCESS |  
2022-07-26 06:56:15,512 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=GET_VERSION null | ret=SUCCESS |  
2022-07-26 06:56:15,527 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=GET_VERSION null | ret=SUCCESS |  
2022-07-26 06:56:35,351 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=REGISTER {datanodeDetails=a1ae0f69-29d5-4828-a0e0-f8f7c50e5bb2{ip: 172.18.0.8, host: ozone-ha_datanode_1.ozone-ha_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-07-26 06:56:35,420 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=REGISTER {datanodeDetails=e4916749-41e7-411b-afe8-427ba9ec152e{ip: 172.18.0.3, host: ozone-ha_datanode_2.ozone-ha_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-07-26 06:56:35,562 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=REGISTER {datanodeDetails=f186931b-71d3-45df-99c4-c2bf78158436{ip: 172.18.0.4, host: ozone-ha_datanode_3.ozone-ha_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-07-26 06:56:37,998 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=a1ae0f69-29d5-4828-a0e0-f8f7c50e5bb2, command=[]} | ret=SUCCESS |  
2022-07-26 06:56:38,046 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=f186931b-71d3-45df-99c4-c2bf78158436, command=[]} | ret=SUCCESS |  
2022-07-26 06:56:38,053 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=e4916749-41e7-411b-afe8-427ba9ec152e, command=[]} | ret=SUCCESS |  
2022-07-26 06:56:39,632 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=a1ae0f69-29d5-4828-a0e0-f8f7c50e5bb2, command=[]} | ret=SUCCESS |  
2022-07-26 06:56:44,603 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=a1ae0f69-29d5-4828-a0e0-f8f7c50e5bb2, command=[]} | ret=SUCCESS |  
