2022-08-23 17:11:28,443 | INFO  | OMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:11:30,039 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:12:10,804 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:12:11,844 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_VOLUME {admin=testuser, owner=testuser, volume=vol1, creationTime=1661274731661, modificationTime=1661274731661, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2022-08-23 17:12:11,892 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2022-08-23 17:12:12,315 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {volume=vol1, bucket=bucket1, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:testuser/scm@EXAMPLE.COM:a[ACCESS], group:testuser:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1661274732148, bucketEncryptionKey=null, modificationTime=1661274732148, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-08-23 17:12:12,357 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2022-08-23 17:12:12,384 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2022-08-23 17:12:12,703 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2022-08-23 17:12:14,033 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=ockg/0, dataSize=10240, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2022-08-23 17:12:19,412 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=ockg/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-08-23 17:12:25,757 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:12:26,394 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2022-08-23 17:12:26,425 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2022-08-23 17:12:26,432 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2022-08-23 17:12:26,613 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2022-08-23 17:12:26,818 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=omkg/0, dataSize=268435456, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2022-08-23 17:12:26,952 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=omkg/0, dataSize=0, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2022-08-23 17:12:31,650 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:12:32,344 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:12:32,997 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2022-08-23 17:12:33,177 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {volume=vol1, bucket=ombg0, bucketLayout=LEGACY, gdprEnabled=null, acls=[], isVersionEnabled=false, storageType=DISK, creationTime=1661274753162, bucketEncryptionKey=null, modificationTime=1661274753162, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-08-23 17:12:38,897 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:12:39,561 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2022-08-23 17:12:39,584 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2022-08-23 17:12:39,591 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2022-08-23 17:12:39,607 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2022-08-23 17:12:39,613 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2022-08-23 17:12:39,679 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2022-08-23 17:12:39,777 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=ALLOCATE_KEY {volume=vol1, bucket=bucket1, key=ockr/0, dataSize=10240, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2022-08-23 17:12:42,505 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COMMIT_KEY {volume=vol1, bucket=bucket1, key=ockr/0, dataSize=10240, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-08-23 17:12:49,014 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:12:49,696 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2022-08-23 17:12:49,722 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2022-08-23 17:12:49,800 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=DELETE_KEY {volume=vol1, bucket=bucket1, key=ockr/0, dataSize=0, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2022-08-23 17:12:55,889 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:12:56,553 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2022-08-23 17:12:56,743 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {volume=vol1, bucket=ombr0, bucketLayout=LEGACY, gdprEnabled=null, acls=[], isVersionEnabled=false, storageType=DISK, creationTime=1661274776731, bucketEncryptionKey=null, modificationTime=1661274776731, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-08-23 17:13:02,428 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=DELETE_BUCKET {volume=vol1, bucket=ombr0} | ret=SUCCESS |  
2022-08-23 17:13:07,969 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:13:08,573 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2022-08-23 17:13:08,595 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2022-08-23 17:13:08,903 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_KEY {volume=vol1, bucket=bucket1, key=ockg/0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-08-23 17:13:08,971 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2022-08-23 17:13:08,981 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2022-08-23 17:13:09,014 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_KEY {volume=vol1, bucket=bucket1, key=ockg/0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-08-23 17:13:11,241 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=vol1} | ret=SUCCESS |  
2022-08-23 17:13:11,247 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_BUCKET {volume=vol1, bucket=bucket1} | ret=SUCCESS |  
2022-08-23 17:13:11,266 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_KEY {volume=vol1, bucket=bucket1, key=ockg/0, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2022-08-23 17:13:27,740 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:13:28,457 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_VOLUME {admin=testuser, owner=testuser, volume=37274-source, creationTime=1661274808446, modificationTime=1661274808446, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854768896, updateID=27} | ret=SUCCESS |  
2022-08-23 17:13:31,719 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:13:33,319 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:13:34,054 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_VOLUME {admin=testuser, owner=testuser, volume=37274-target, creationTime=1661274814041, modificationTime=1661274814041, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854768384, updateID=29} | ret=SUCCESS |  
2022-08-23 17:13:39,242 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:13:39,805 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=37274-source} | ret=SUCCESS |  
2022-08-23 17:13:39,912 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {volume=37274-source, bucket=readable-bucket, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:testuser/scm@EXAMPLE.COM:a[ACCESS], group:testuser:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1661274819895, bucketEncryptionKey=null, modificationTime=1661274819895, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-08-23 17:13:44,955 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:13:45,599 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=37274-source} | ret=SUCCESS |  
2022-08-23 17:13:45,620 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_BUCKET {volume=37274-source, bucket=readable-bucket} | ret=SUCCESS |  
2022-08-23 17:13:45,693 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_BUCKET {volume=37274-source, bucket=readable-bucket} | ret=SUCCESS |  
2022-08-23 17:13:45,787 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=ALLOCATE_KEY {volume=37274-source, bucket=readable-bucket, key=key-in-readable-bucket, dataSize=946, replicationType=NONE, replicationFactor=ZERO} | ret=SUCCESS |  
2022-08-23 17:13:49,405 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=COMMIT_KEY {volume=37274-source, bucket=readable-bucket, key=key-in-readable-bucket, dataSize=946, replicationType=RATIS, replicationFactor=THREE} | ret=SUCCESS |  
2022-08-23 17:13:54,375 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:13:55,113 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=37274-source} | ret=SUCCESS |  
2022-08-23 17:13:55,221 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {volume=37274-source, bucket=unreadable-bucket, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:testuser/scm@EXAMPLE.COM:a[ACCESS], group:testuser:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1661274835204, bucketEncryptionKey=null, modificationTime=1661274835204, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-08-23 17:14:00,253 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:14:00,866 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=37274-target} | ret=SUCCESS |  
2022-08-23 17:14:00,964 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {volume=37274-target, bucket=readable-link, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:testuser/scm@EXAMPLE.COM:a[ACCESS], group:testuser:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1661274840953, bucketEncryptionKey=null, modificationTime=1661274840953, sourceVolume=37274-source, sourceBucket=readable-bucket, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-08-23 17:14:05,789 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:14:06,411 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=37274-target} | ret=SUCCESS |  
2022-08-23 17:14:06,512 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {volume=37274-target, bucket=unreadable-link, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:testuser/scm@EXAMPLE.COM:a[ACCESS], group:testuser:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1661274846497, bucketEncryptionKey=null, modificationTime=1661274846497, sourceVolume=37274-source, sourceBucket=readable-bucket, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-08-23 17:14:11,224 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:14:11,768 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=37274-target} | ret=SUCCESS |  
2022-08-23 17:14:11,909 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {volume=37274-target, bucket=link-to-unreadable-bucket, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:testuser/scm@EXAMPLE.COM:a[ACCESS], group:testuser:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1661274851891, bucketEncryptionKey=null, modificationTime=1661274851891, sourceVolume=37274-source, sourceBucket=unreadable-bucket, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-08-23 17:14:16,774 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:14:17,438 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=ADD_ACL {resourceType=volume, storageType=ozone, volume=37274-target, bucket=null, key=null, acl=[user:testuser2/scm@EXAMPLE.COM:r[ACCESS]]} | ret=SUCCESS |  
2022-08-23 17:14:21,961 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:14:22,566 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=ADD_ACL {resourceType=volume, storageType=ozone, volume=37274-source, bucket=null, key=null, acl=[user:testuser2/scm@EXAMPLE.COM:rl[ACCESS]]} | ret=SUCCESS |  
2022-08-23 17:14:27,135 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:14:27,730 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=ADD_ACL {resourceType=bucket, storageType=ozone, volume=37274-source, bucket=readable-bucket, key=null, acl=[user:testuser2/scm@EXAMPLE.COM:rl[ACCESS]]} | ret=SUCCESS |  
2022-08-23 17:14:31,829 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:14:32,639 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:14:33,321 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=ADD_ACL {resourceType=bucket, storageType=ozone, volume=37274-target, bucket=readable-link, key=null, acl=[user:testuser2/scm@EXAMPLE.COM:r[ACCESS]]} | ret=SUCCESS |  
2022-08-23 17:14:37,699 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:14:38,309 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=ADD_ACL {resourceType=bucket, storageType=ozone, volume=37274-target, bucket=link-to-unreadable-bucket, key=null, acl=[user:testuser2/scm@EXAMPLE.COM:r[ACCESS]]} | ret=SUCCESS |  
2022-08-23 17:14:43,663 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-08-23 17:14:44,281 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=READ_VOLUME {volume=37274-target} | ret=SUCCESS |  
2022-08-23 17:14:44,382 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=CREATE_BUCKET {volume=37274-target, bucket=dangling-link, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:testuser/scm@EXAMPLE.COM:a[ACCESS], group:testuser:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1661274884371, bucketEncryptionKey=null, modificationTime=1661274884371, sourceVolume=37274-source, sourceBucket=no-such-bucket, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-08-23 17:14:49,577 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
