2022-06-01 02:53:06,405 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2022-06-01 02:53:06,409 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2022-06-01 02:53:06,411 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=GET_VERSION null | ret=SUCCESS |  
2022-06-01 02:53:06,411 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=GET_VERSION null | ret=SUCCESS |  
2022-06-01 02:53:06,442 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2022-06-01 02:53:06,451 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=GET_VERSION null | ret=SUCCESS |  
2022-06-01 02:53:12,845 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=REGISTER {datanodeDetails=952b83be-9cd8-493d-b264-21bd9f1271ad{ip: 172.18.0.10, host: ozone-ha_datanode_3.ozone-ha_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-06-01 02:53:13,049 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=REGISTER {datanodeDetails=357f7d0c-7f3d-4f6f-afd3-545054c3d356{ip: 172.18.0.11, host: ozone-ha_datanode_2.ozone-ha_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-06-01 02:53:13,128 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=REGISTER {datanodeDetails=1d9555d2-6f0f-41dd-ae09-46405e514e23{ip: 172.18.0.9, host: ozone-ha_datanode_1.ozone-ha_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-06-01 02:53:14,017 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=952b83be-9cd8-493d-b264-21bd9f1271ad, command=[]} | ret=SUCCESS |  
2022-06-01 02:53:14,520 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {datanodeUUID=357f7d0c-7f3d-4f6f-afd3-545054c3d356, command=[]} | ret=SUCCESS |  
2022-06-01 02:53:14,603 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=1d9555d2-6f0f-41dd-ae09-46405e514e23, command=[]} | ret=SUCCESS |  
2022-06-01 02:53:15,083 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=952b83be-9cd8-493d-b264-21bd9f1271ad, command=[]} | ret=SUCCESS |  
2022-06-01 02:53:15,427 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {datanodeUUID=357f7d0c-7f3d-4f6f-afd3-545054c3d356, command=[]} | ret=SUCCESS |  
2022-06-01 02:53:15,780 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=1d9555d2-6f0f-41dd-ae09-46405e514e23, command=[]} | ret=SUCCESS |  
2022-06-01 02:53:19,875 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=952b83be-9cd8-493d-b264-21bd9f1271ad, command=[]} | ret=SUCCESS |  
2022-06-01 02:53:20,529 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {datanodeUUID=357f7d0c-7f3d-4f6f-afd3-545054c3d356, command=[]} | ret=SUCCESS |  
2022-06-01 02:53:20,579 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=952b83be-9cd8-493d-b264-21bd9f1271ad, command=[]} | ret=SUCCESS |  
2022-06-01 02:53:20,616 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=1d9555d2-6f0f-41dd-ae09-46405e514e23, command=[]} | ret=SUCCESS |  
2022-06-01 02:53:50,534 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {datanodeUUID=357f7d0c-7f3d-4f6f-afd3-545054c3d356, command=[]} | ret=SUCCESS |  
2022-06-01 02:53:50,567 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=952b83be-9cd8-493d-b264-21bd9f1271ad, command=[]} | ret=SUCCESS |  
2022-06-01 02:53:50,629 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=1d9555d2-6f0f-41dd-ae09-46405e514e23, command=[]} | ret=SUCCESS |  
2022-06-01 02:54:20,548 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {datanodeUUID=357f7d0c-7f3d-4f6f-afd3-545054c3d356, command=[]} | ret=SUCCESS |  
2022-06-01 02:54:20,576 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=952b83be-9cd8-493d-b264-21bd9f1271ad, command=[]} | ret=SUCCESS |  
2022-06-01 02:54:20,636 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=1d9555d2-6f0f-41dd-ae09-46405e514e23, command=[]} | ret=SUCCESS |  
2022-06-01 02:54:32,849 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {datanodeUUID=357f7d0c-7f3d-4f6f-afd3-545054c3d356, command=[]} | ret=SUCCESS |  
2022-06-01 02:54:42,527 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.11 | op=SEND_HEARTBEAT {datanodeUUID=357f7d0c-7f3d-4f6f-afd3-545054c3d356, command=[]} | ret=SUCCESS |  
2022-06-01 02:54:42,634 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=952b83be-9cd8-493d-b264-21bd9f1271ad, command=[]} | ret=SUCCESS |  
2022-06-01 02:54:42,777 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=1d9555d2-6f0f-41dd-ae09-46405e514e23, command=[]} | ret=SUCCESS |  
2022-06-01 02:54:57,783 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=SEND_HEARTBEAT {datanodeUUID=952b83be-9cd8-493d-b264-21bd9f1271ad, command=[]} | ret=SUCCESS |  
