2022-06-01 02:53:44,883 | INFO  | OMAudit | user=hadoop | ip=172.18.0.7 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-01 02:53:44,883 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-01 02:53:49,790 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-01 02:53:49,960 | ERROR | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_VOLUME {volume=78147-without-scheme} | ret=FAILURE | VOLUME_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Volume 78147-without-scheme is not found
	at org.apache.hadoop.ozone.om.VolumeManagerImpl.getVolumeInfo(VolumeManagerImpl.java:74)
	at org.apache.hadoop.ozone.om.OzoneManager.getVolumeInfo(OzoneManager.java:2597) 
2022-06-01 02:53:52,561 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-01 02:53:52,855 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=CREATE_VOLUME {admin=hadoop, owner=hadoop, volume=78147-without-scheme, creationTime=1654052032752, modificationTime=1654052032752, quotaInBytes=109951162777600, quotaInNamespace=100, usedNamespace=0, objectID=-9223372036854775552, updateID=1} | ret=SUCCESS |  
2022-06-01 02:53:55,592 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-01 02:53:55,743 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=LIST_VOLUMES {prevKey=, prefix=, maxKeys=1000, username=hadoop} | ret=SUCCESS |  
2022-06-01 02:53:56,074 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=LIST_VOLUMES {prevKey=78147-without-scheme, prefix=, maxKeys=1000, username=hadoop} | ret=SUCCESS |  
2022-06-01 02:53:58,644 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-01 02:53:58,784 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=LIST_VOLUMES {prevKey=, prefix=, maxKeys=1000, username=hadoop} | ret=SUCCESS |  
2022-06-01 02:53:59,064 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=LIST_VOLUMES {prevKey=78147-without-scheme, prefix=, maxKeys=1000, username=hadoop} | ret=SUCCESS |  
2022-06-01 02:54:01,705 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-01 02:54:01,845 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_VOLUME {volume=78147-without-scheme} | ret=SUCCESS |  
2022-06-01 02:54:01,863 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_VOLUME {volume=78147-without-scheme} | ret=SUCCESS |  
2022-06-01 02:54:01,908 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=SET_QUOTA {volume=78147-without-scheme, quotaInBytes=10995116277760} | ret=SUCCESS |  
2022-06-01 02:54:04,578 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-01 02:54:04,731 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_VOLUME {volume=78147-without-scheme} | ret=SUCCESS |  
2022-06-01 02:54:07,619 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-01 02:54:07,770 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_VOLUME {volume=78147-without-scheme} | ret=SUCCESS |  
2022-06-01 02:54:07,900 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=CREATE_BUCKET {volume=78147-without-scheme, bucket=bb1, bucketLayout=LEGACY, gdprEnabled=null, acls=[user:hadoop:a[ACCESS], group:users:a[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1654052047838, bucketEncryptionKey=null, modificationTime=1654052047838, usedBytes=0, usedNamespace=0} | ret=SUCCESS |  
2022-06-01 02:54:10,388 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-01 02:54:10,536 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_VOLUME {volume=78147-without-scheme} | ret=SUCCESS |  
2022-06-01 02:54:10,549 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_BUCKET {volume=78147-without-scheme, bucket=bb1} | ret=SUCCESS |  
2022-06-01 02:54:13,150 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-01 02:54:13,289 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_VOLUME {volume=78147-without-scheme} | ret=SUCCESS |  
2022-06-01 02:54:13,300 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_BUCKET {volume=78147-without-scheme, bucket=bb1} | ret=SUCCESS |  
2022-06-01 02:54:16,072 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-01 02:54:16,220 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_VOLUME {volume=78147-without-scheme} | ret=SUCCESS |  
2022-06-01 02:54:16,231 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_BUCKET {volume=78147-without-scheme, bucket=bb1} | ret=SUCCESS |  
2022-06-01 02:54:18,948 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-01 02:54:19,088 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_VOLUME {volume=78147-without-scheme} | ret=SUCCESS |  
2022-06-01 02:54:19,101 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_BUCKET {volume=78147-without-scheme, bucket=bb1} | ret=SUCCESS |  
2022-06-01 02:54:19,112 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_BUCKET {volume=78147-without-scheme, bucket=bb1} | ret=SUCCESS |  
2022-06-01 02:54:19,142 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=UPDATE_BUCKET {volume=78147-without-scheme, bucket=bb1, gdprEnabled=null, isVersionEnabled=null} | ret=SUCCESS |  
2022-06-01 02:54:21,699 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2022-06-01 02:54:21,856 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_VOLUME {volume=78147-without-scheme} | ret=SUCCESS |  
2022-06-01 02:54:21,868 | INFO  | OMAudit | user=hadoop | ip=172.18.0.5 | op=READ_BUCKET {volume=78147-without-scheme, bucket=bb1} | ret=SUCCESS |  
