2022-10-20 01:07:39,883 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-10-20 01:07:45,352 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=e6750a5b-f559-45fe-bfc7-08ef9a5f3d96, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "4683efa6-dfcd-47a3-9953-1f1b75942125" uuid128 { mostSigBits: 5081168304602433443 leastSigBits: -7398535560042372827 } } type: RATIS factor: THREE datanode { uuid: "6b3f0254-0341-43d3-b0cd-b08aa690e0a8" ipAddress: "172.18.0.7" hostName: "ozone_datanode_3.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "6b3f0254-0341-43d3-b0cd-b08aa690e0a8" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7727898045446177747 leastSigBits: -5706711043262062424 } } datanode { uuid: "e6750a5b-f559-45fe-bfc7-08ef9a5f3d96" ipAddress: "172.18.0.9" hostName: "ozone_datanode_4.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "e6750a5b-f559-45fe-bfc7-08ef9a5f3d96" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1840553482636409346 leastSigBits: -4627720266919756394 } } datanode { uuid: "a285085a-bd6f-4bd1-bb74-2fc424393d55" ipAddress: "172.18.0.5" hostName: "ozone_datanode_1.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a285085a-bd6f-4bd1-bb74-2fc424393d55" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6735968481844442159 leastSigBits: -4939270371850764971 } } cmdId: 1666228062648 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "fc6f1eb3-1afe-450e-8f6f-56fe0488b7cd" uuid128 { mostSigBits: -256952899135978226 leastSigBits: -8111168754873223219 } } type: RATIS factor: ONE datanode { uuid: "e6750a5b-f559-45fe-bfc7-08ef9a5f3d96" ipAddress: "172.18.0.9" hostName: "ozone_datanode_4.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "e6750a5b-f559-45fe-bfc7-08ef9a5f3d96" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1840553482636409346 leastSigBits: -4627720266919756394 } } cmdId: 1666228062650 priority: 1 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
2022-10-20 01:07:45,414 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=a285085a-bd6f-4bd1-bb74-2fc424393d55, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "4683efa6-dfcd-47a3-9953-1f1b75942125" uuid128 { mostSigBits: 5081168304602433443 leastSigBits: -7398535560042372827 } } type: RATIS factor: THREE datanode { uuid: "6b3f0254-0341-43d3-b0cd-b08aa690e0a8" ipAddress: "172.18.0.7" hostName: "ozone_datanode_3.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "6b3f0254-0341-43d3-b0cd-b08aa690e0a8" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 7727898045446177747 leastSigBits: -5706711043262062424 } } datanode { uuid: "e6750a5b-f559-45fe-bfc7-08ef9a5f3d96" ipAddress: "172.18.0.9" hostName: "ozone_datanode_4.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "e6750a5b-f559-45fe-bfc7-08ef9a5f3d96" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -1840553482636409346 leastSigBits: -4627720266919756394 } } datanode { uuid: "a285085a-bd6f-4bd1-bb74-2fc424393d55" ipAddress: "172.18.0.5" hostName: "ozone_datanode_1.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a285085a-bd6f-4bd1-bb74-2fc424393d55" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6735968481844442159 leastSigBits: -4939270371850764971 } } cmdId: 1666228062648 priority: 1 priority: 0 priority: 0 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "2ab53caa-00ab-42cd-a963-a1ef318011d1" uuid128 { mostSigBits: 3077432621230932685 leastSigBits: -6240966609905643055 } } type: RATIS factor: ONE datanode { uuid: "a285085a-bd6f-4bd1-bb74-2fc424393d55" ipAddress: "172.18.0.5" hostName: "ozone_datanode_1.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "a285085a-bd6f-4bd1-bb74-2fc424393d55" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: -6735968481844442159 leastSigBits: -4939270371850764971 } } cmdId: 1666228062651 priority: 1 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
2022-10-20 01:07:45,685 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=69a4cc35-138a-44ac-8090-e9a09558c1d9, command=[]} | ret=SUCCESS |  
2022-10-20 01:07:46,528 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=6b3f0254-0341-43d3-b0cd-b08aa690e0a8, command=[]} | ret=SUCCESS |  
2022-10-20 01:07:47,961 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=e6750a5b-f559-45fe-bfc7-08ef9a5f3d96, command=[]} | ret=SUCCESS |  
2022-10-20 01:07:48,024 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=a285085a-bd6f-4bd1-bb74-2fc424393d55, command=[]} | ret=SUCCESS |  
2022-10-20 01:07:48,748 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=0a24067a-ec62-4f44-8aae-0512f705dfbe, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "a28e5efc-f3cf-4179-882f-370610a958c1" uuid128 { mostSigBits: -6733339952357097095 leastSigBits: -8633621461457086271 } } type: RATIS factor: ONE datanode { uuid: "0a24067a-ec62-4f44-8aae-0512f705dfbe" ipAddress: "172.18.0.8" hostName: "ozone_datanode_2.ozone_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "0a24067a-ec62-4f44-8aae-0512f705dfbe" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 730716164562505540 leastSigBits: -8453813871515934786 } } cmdId: 1666228062652 priority: 1 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
2022-10-20 01:07:50,467 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=69a4cc35-138a-44ac-8090-e9a09558c1d9, command=[]} | ret=SUCCESS |  
2022-10-20 01:07:50,683 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=0a24067a-ec62-4f44-8aae-0512f705dfbe, command=[]} | ret=SUCCESS |  
2022-10-20 01:07:51,162 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=69a4cc35-138a-44ac-8090-e9a09558c1d9, command=[]} | ret=SUCCESS |  
2022-10-20 01:07:51,239 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=e6750a5b-f559-45fe-bfc7-08ef9a5f3d96, command=[]} | ret=SUCCESS |  
2022-10-20 01:07:51,323 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=a285085a-bd6f-4bd1-bb74-2fc424393d55, command=[]} | ret=SUCCESS |  
2022-10-20 01:07:51,343 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=6b3f0254-0341-43d3-b0cd-b08aa690e0a8, command=[]} | ret=SUCCESS |  
2022-10-20 01:07:52,458 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=6b3f0254-0341-43d3-b0cd-b08aa690e0a8, command=[]} | ret=SUCCESS |  
2022-10-20 01:07:55,537 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=0a24067a-ec62-4f44-8aae-0512f705dfbe, command=[]} | ret=SUCCESS |  
2022-10-20 01:07:55,711 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.10 | op=GET_SCM_INFO null | ret=SUCCESS |  
2022-10-20 01:07:56,169 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=0a24067a-ec62-4f44-8aae-0512f705dfbe, command=[]} | ret=SUCCESS |  
2022-10-20 01:07:56,170 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=69a4cc35-138a-44ac-8090-e9a09558c1d9, command=[]} | ret=SUCCESS |  
2022-10-20 01:07:56,205 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=e6750a5b-f559-45fe-bfc7-08ef9a5f3d96, command=[]} | ret=SUCCESS |  
2022-10-20 01:07:56,235 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=a285085a-bd6f-4bd1-bb74-2fc424393d55, command=[]} | ret=SUCCESS |  
2022-10-20 01:07:56,461 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=6b3f0254-0341-43d3-b0cd-b08aa690e0a8, command=[]} | ret=SUCCESS |  
2022-10-20 01:07:56,462 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=a285085a-bd6f-4bd1-bb74-2fc424393d55, command=[]} | ret=SUCCESS |  
2022-10-20 01:07:56,575 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=e6750a5b-f559-45fe-bfc7-08ef9a5f3d96, command=[]} | ret=SUCCESS |  
2022-10-20 01:07:57,999 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.6 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-10-20 01:08:01,155 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=69a4cc35-138a-44ac-8090-e9a09558c1d9, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:01,156 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=0a24067a-ec62-4f44-8aae-0512f705dfbe, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:01,439 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=6b3f0254-0341-43d3-b0cd-b08aa690e0a8, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:01,439 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=a285085a-bd6f-4bd1-bb74-2fc424393d55, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:01,566 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=e6750a5b-f559-45fe-bfc7-08ef9a5f3d96, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:06,149 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=69a4cc35-138a-44ac-8090-e9a09558c1d9, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:06,163 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=0a24067a-ec62-4f44-8aae-0512f705dfbe, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:06,435 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=a285085a-bd6f-4bd1-bb74-2fc424393d55, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:06,441 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=6b3f0254-0341-43d3-b0cd-b08aa690e0a8, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:06,561 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=e6750a5b-f559-45fe-bfc7-08ef9a5f3d96, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:11,148 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=69a4cc35-138a-44ac-8090-e9a09558c1d9, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:11,162 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=0a24067a-ec62-4f44-8aae-0512f705dfbe, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:11,431 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=a285085a-bd6f-4bd1-bb74-2fc424393d55, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:11,437 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=6b3f0254-0341-43d3-b0cd-b08aa690e0a8, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:11,562 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=e6750a5b-f559-45fe-bfc7-08ef9a5f3d96, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:16,157 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=0a24067a-ec62-4f44-8aae-0512f705dfbe, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:16,157 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=69a4cc35-138a-44ac-8090-e9a09558c1d9, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:16,437 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=6b3f0254-0341-43d3-b0cd-b08aa690e0a8, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:16,438 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=a285085a-bd6f-4bd1-bb74-2fc424393d55, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:16,563 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=e6750a5b-f559-45fe-bfc7-08ef9a5f3d96, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:21,163 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=0a24067a-ec62-4f44-8aae-0512f705dfbe, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:21,170 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=69a4cc35-138a-44ac-8090-e9a09558c1d9, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:21,436 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=a285085a-bd6f-4bd1-bb74-2fc424393d55, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:21,439 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=6b3f0254-0341-43d3-b0cd-b08aa690e0a8, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:21,569 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.9 | op=SEND_HEARTBEAT {datanodeUUID=e6750a5b-f559-45fe-bfc7-08ef9a5f3d96, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:26,149 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.4 | op=SEND_HEARTBEAT {datanodeUUID=69a4cc35-138a-44ac-8090-e9a09558c1d9, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:26,164 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=SEND_HEARTBEAT {datanodeUUID=0a24067a-ec62-4f44-8aae-0512f705dfbe, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:26,441 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=a285085a-bd6f-4bd1-bb74-2fc424393d55, command=[]} | ret=SUCCESS |  
2022-10-20 01:08:26,442 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=SEND_HEARTBEAT {datanodeUUID=6b3f0254-0341-43d3-b0cd-b08aa690e0a8, command=[]} | ret=SUCCESS |  
