2022-04-22 01:05:55,164 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=GET_VERSION null | ret=SUCCESS |  
2022-04-22 01:05:55,166 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=GET_VERSION null | ret=SUCCESS |  
2022-04-22 01:05:55,167 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=GET_VERSION null | ret=SUCCESS |  
2022-04-22 01:05:55,167 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=GET_VERSION null | ret=SUCCESS |  
2022-04-22 01:05:56,373 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=REGISTER {datanodeDetails=718133a6-2070-44f8-9dd3-25970f9636a7{ip: 172.18.0.3, host: e4e52fa1a2c0, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-04-22 01:05:57,124 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=REGISTER {datanodeDetails=508b3bc7-6b4d-4e19-bf28-2e86e729c8da{ip: 172.18.0.5, host: 13c2cd203ab7, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-04-22 01:05:57,232 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.12 | op=REGISTER {datanodeDetails=4f198693-0459-4f79-889b-c14146849612{ip: 172.18.0.12, host: 188d7b6e3804, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}} | ret=SUCCESS |  
2022-04-22 01:05:58,345 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.3 | op=SEND_HEARTBEAT {datanodeUUID=718133a6-2070-44f8-9dd3-25970f9636a7, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "736d2ac5-19a7-43b5-851b-a8fa41d20083" uuid128 { mostSigBits: 8317351112850490293 leastSigBits: -8855298449494376317 } } type: RATIS factor: ONE datanode { uuid: "718133a6-2070-44f8-9dd3-25970f9636a7" ipAddress: "172.18.0.3" hostName: "ozone-ha_datanode_3.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "718133a6-2070-44f8-9dd3-25970f9636a7" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8178875186883347704 leastSigBits: -7074269258937125209 } } cmdId: 1650589556353 priority: 1 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "c6dce0b4-ee6a-4f60-a542-b3ba22e11a5d" uuid128 { mostSigBits: -4117168891624796320 leastSigBits: -6538466096958072227 } } type: RATIS factor: THREE datanode { uuid: "4f198693-0459-4f79-889b-c14146849612" ipAddress: "172.18.0.12" hostName: "ozone-ha_datanode_1.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "4f198693-0459-4f79-889b-c14146849612" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5699734769405349753 leastSigBits: -8603070177061071342 } } datanode { uuid: "508b3bc7-6b4d-4e19-bf28-2e86e729c8da" ipAddress: "172.18.0.5" hostName: "ozone-ha_datanode_2.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "508b3bc7-6b4d-4e19-bf28-2e86e729c8da" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5803798272481775129 leastSigBits: -4672433456458118950 } } datanode { uuid: "718133a6-2070-44f8-9dd3-25970f9636a7" ipAddress: "172.18.0.3" hostName: "ozone-ha_datanode_3.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "718133a6-2070-44f8-9dd3-25970f9636a7" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8178875186883347704 leastSigBits: -7074269258937125209 } } cmdId: 1650589556356 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
2022-04-22 01:05:58,942 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.8 | op=IN_SAFE_MODE null | ret=SUCCESS |  
2022-04-22 01:05:58,943 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.7 | op=LIST_PIPELINE null | ret=SUCCESS |  
2022-04-22 01:05:59,117 | INFO  | SCMAudit | user=hadoop | ip=172.18.0.5 | op=SEND_HEARTBEAT {datanodeUUID=508b3bc7-6b4d-4e19-bf28-2e86e729c8da, command=[commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "94da9ec8-aea5-4583-bd5f-b6d9d224f055" uuid128 { mostSigBits: -7720684026412579453 leastSigBits: -4800917631103864747 } } type: RATIS factor: ONE datanode { uuid: "508b3bc7-6b4d-4e19-bf28-2e86e729c8da" ipAddress: "172.18.0.5" hostName: "ozone-ha_datanode_2.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "508b3bc7-6b4d-4e19-bf28-2e86e729c8da" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5803798272481775129 leastSigBits: -4672433456458118950 } } cmdId: 1650589556354 priority: 1 } term: 2 encodedToken: "" , commandType: createPipelineCommand createPipelineCommandProto { pipelineID { id: "c6dce0b4-ee6a-4f60-a542-b3ba22e11a5d" uuid128 { mostSigBits: -4117168891624796320 leastSigBits: -6538466096958072227 } } type: RATIS factor: THREE datanode { uuid: "4f198693-0459-4f79-889b-c14146849612" ipAddress: "172.18.0.12" hostName: "ozone-ha_datanode_1.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "4f198693-0459-4f79-889b-c14146849612" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5699734769405349753 leastSigBits: -8603070177061071342 } } datanode { uuid: "508b3bc7-6b4d-4e19-bf28-2e86e729c8da" ipAddress: "172.18.0.5" hostName: "ozone-ha_datanode_2.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "508b3bc7-6b4d-4e19-bf28-2e86e729c8da" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 5803798272481775129 leastSigBits: -4672433456458118950 } } datanode { uuid: "718133a6-2070-44f8-9dd3-25970f9636a7" ipAddress: "172.18.0.3" hostName: "ozone-ha_datanode_3.ozone-ha_default" ports { name: "REPLICATION" value: 9886 } ports { name: "RATIS" value: 9858 } ports { name: "RATIS_ADMIN" value: 9857 } ports { name: "RATIS_SERVER" value: 9856 } ports { name: "STANDALONE" value: 9859 } networkName: "718133a6-2070-44f8-9dd3-25970f9636a7" networkLocation: "/default-rack" persistedOpState: IN_SERVICE persistedOpStateExpiry: 0 uuid128 { mostSigBits: 8178875186883347704 leastSigBits: -7074269258937125209 } } cmdId: 1650589556356 priority: 0 priority: 1 priority: 0 } term: 2 encodedToken: "" ]} | ret=SUCCESS |  
